onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.621	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.731	orange	4.0	cue_stay	color	stay	s626	1
7.749	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.505	orange	8.0	task_switch	magnitude	switch	s626	0
10.263	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.007	blue	9.0	task_switch	color	switch	s626	0
13.184	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.967	orange	7.0	task_switch	magnitude	switch	s626	0
15.695	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.84	blue	9.0	task_switch	color	switch	s626	0
17.941	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.943	orange	3.0	cue_stay	color	stay	s626	0
20.184	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.819	orange	8.0	cue_switch	color	stay	s626	0
22.29	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.91	blue	2.0	cue_switch	color	stay	s626	0
24.397	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.642	blue	7.0	task_switch	magnitude	switch	s626	0
26.773	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.767	orange	9.0	task_switch	color	switch	s626	0
30.088	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.617	blue	2.0	task_switch	magnitude	switch	s626	0
32.192	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.646	blue	1.0	cue_switch	magnitude	stay	s626	0
34.435	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.92	blue	8.0	task_switch	color	switch	s626	0
37.339	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.583	orange	2.0	task_switch	magnitude	switch	s626	0
40.654	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	1.045	blue	8.0	cue_switch	magnitude	stay	s626	0
43.032	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.844	orange	6.0	task_switch	color	switch	s626	0
45.937	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.78	blue	6.0	cue_switch	color	stay	s626	0
48.318	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.094	blue	6.0	task_switch	magnitude	switch	s626	0
50.425	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	1.11	orange	9.0	task_switch	color	switch	s626	0
53.332	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.477	orange	6.0	cue_stay	color	stay	s626	0
56.508	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.869	blue	3.0	task_switch	magnitude	switch	s626	0
59.552	1.0	0.9	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.537	orange	8.0	task_switch	color	switch	s626	0
62.462	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.732	blue	9.0	cue_stay	color	stay	s626	0
65.369	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.685	orange	1.0	task_switch	magnitude	switch	s626	0
67.476	1.0	0.1	False	71.0	High-Low	switch	twobytwo	89.0	1.208	blue	9.0	cue_switch	magnitude	stay	s626	0
69.583	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.856	blue	6.0	cue_stay	magnitude	stay	s626	0
71.692	1.0	0.1	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.985	blue	9.0	task_switch	color	switch	s626	0
74.735	1.0	0.9	False	71.0	Orange-Blue	stay	twobytwo	89.0	1.014	blue	8.0	cue_stay	color	stay	s626	0
77.642	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	1.105	orange	8.0	task_switch	magnitude	switch	s626	0
79.746	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	1.137	blue	3.0	cue_switch	magnitude	stay	s626	0
81.989	1.0	0.1	False	71.0	High-Low	switch	twobytwo	89.0	1.136	orange	6.0	cue_switch	magnitude	stay	s626	0
84.093	1.0	0.1	False	71.0	Orange-Blue	n/a	twobytwo	-1.0	n/a	blue	4.0	task_switch	color	switch	s626	0
86.335	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	1.128	orange	6.0	task_switch	magnitude	switch	s626	0
89.125	1.0	0.1	False	89.0	Magnitude	stay	twobytwo	71.0	1.103	blue	4.0	cue_stay	magnitude	stay	s626	0
91.501	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.664	blue	4.0	cue_stay	magnitude	stay	s626	0
93.744	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.311	blue	9.0	task_switch	color	switch	s626	0
96.647	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.614	orange	9.0	task_switch	magnitude	switch	s626	0
98.888	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.943	blue	1.0	task_switch	color	switch	s626	0
102.471	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	1.355	orange	8.0	task_switch	magnitude	switch	s626	0
104.853	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.994	blue	3.0	cue_switch	magnitude	stay	s626	0
107.76	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.491	orange	3.0	task_switch	color	switch	s626	0
110.664	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.449	orange	6.0	cue_stay	color	stay	s626	0
112.907	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.699	orange	3.0	cue_stay	color	stay	s626	0
