onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.013	4.0	larger_later	discount_fixed	89	67.0	74.0	0.924	20.0	larger_later	s582
7.651	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	1.622	20.0	smaller_sooner	s582
12.972	4.0	larger_later	discount_fixed	89	39.0	104.0	1.943	20.0	larger_later	s582
17.951	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	1.048	20.0	smaller_sooner	s582
22.525	4.0	smaller_sooner	discount_fixed	71	33.0	78.0	1.477	20.0	smaller_sooner	s582
28.046	4.0	larger_later	discount_fixed	89	74.0	52.0	0.942	20.0	larger_later	s582
33.64	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	0.907	20.0	smaller_sooner	s582
39.434	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	0.977	20.0	smaller_sooner	s582
44.005	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.809	20.0	smaller_sooner	s582
49.119	4.0	smaller_sooner	discount_fixed	71	32.0	74.0	0.992	20.0	smaller_sooner	s582
53.62	4.0	larger_later	discount_fixed	89	57.0	89.0	0.849	20.0	larger_later	s582
58.464	4.0	larger_later	discount_fixed	89	70.0	108.0	0.659	20.0	larger_later	s582
63.035	4.0	larger_later	discount_fixed	89	72.0	95.0	0.761	20.0	larger_later	s582
68.421	4.0	smaller_sooner	discount_fixed	71	30.0	36.0	1.974	20.0	smaller_sooner	s582
73.47	4.0	larger_later	discount_fixed	89	41.0	129.0	1.755	20.0	larger_later	s582
78.178	4.0	larger_later	discount_fixed	89	78.0	129.0	1.269	20.0	larger_later	s582
83.09	4.0	larger_later	discount_fixed	89	71.0	88.0	0.547	20.0	larger_later	s582
88.004	4.0	larger_later	discount_fixed	89	65.0	159.0	1.818	20.0	larger_later	s582
92.849	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	0.936	20.0	smaller_sooner	s582
97.964	4.0	larger_later	discount_fixed	89	58.0	36.0	1.046	20.0	larger_later	s582
103.082	4.0	larger_later	discount_fixed	89	63.0	37.0	1.569	20.0	larger_later	s582
107.788	4.0	larger_later	discount_fixed	89	75.0	41.0	1.61	20.0	larger_later	s582
112.631	4.0	larger_later	discount_fixed	89	45.0	72.0	0.986	20.0	larger_later	s582
117.477	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	0.736	20.0	smaller_sooner	s582
124.362	4.0	larger_later	discount_fixed	89	65.0	137.0	1.125	20.0	larger_later	s582
128.934	4.0	larger_later	discount_fixed	89	49.0	140.0	0.241	20.0	larger_later	s582
133.709	4.0	larger_later	discount_fixed	89	67.0	103.0	2.418	20.0	larger_later	s582
140.731	4.0	larger_later	discount_fixed	89	69.0	172.0	0.747	20.0	larger_later	s582
145.439	4.0	larger_later	discount_fixed	89	66.0	71.0	0.892	20.0	larger_later	s582
150.62	4.0	larger_later	discount_fixed	89	71.0	176.0	0.808	20.0	larger_later	s582
155.67	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	1.105	20.0	smaller_sooner	s582
160.99	4.0	larger_later	discount_fixed	89	43.0	19.0	0.938	20.0	larger_later	s582
165.562	4.0	larger_later	discount_fixed	89	60.0	124.0	1.047	20.0	larger_later	s582
170.202	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	0.997	20.0	smaller_sooner	s582
175.112	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	0.849	20.0	smaller_sooner	s582
179.616	4.0	smaller_sooner	discount_fixed	71	44.0	92.0	2.364	20.0	smaller_sooner	s582
184.597	4.0	larger_later	discount_fixed	89	41.0	27.0	2.793	20.0	larger_later	s582
189.508	4.0	larger_later	discount_fixed	89	64.0	89.0	1.169	20.0	larger_later	s582
194.077	4.0	larger_later	discount_fixed	89	78.0	108.0	0.681	20.0	larger_later	s582
198.58	4.0	larger_later	discount_fixed	89	80.0	145.0	0.715	20.0	larger_later	s582
204.786	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	1.184	20.0	smaller_sooner	s582
209.492	4.0	larger_later	discount_fixed	89	42.0	145.0	1.677	20.0	larger_later	s582
214.537	4.0	smaller_sooner	discount_fixed	71	36.0	114.0	2.896	20.0	smaller_sooner	s582
219.584	4.0	larger_later	discount_fixed	89	58.0	55.0	1.1	20.0	larger_later	s582
224.771	4.0	larger_later	discount_fixed	89	81.0	58.0	2.675	20.0	larger_later	s582
229.748	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	3.064	20.0	smaller_sooner	s582
234.521	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	1.728	20.0	smaller_sooner	s582
239.298	4.0	larger_later	discount_fixed	89	67.0	23.0	2.64	20.0	larger_later	s582
244.482	4.0	larger_later	discount_fixed	89	77.0	161.0	1.436	20.0	larger_later	s582
249.667	4.0	larger_later	discount_fixed	89	55.0	163.0	1.28	20.0	larger_later	s582
