onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.009	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
3.511	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.704	stim	s555
5.613	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
6.116	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.518	stim	s555
8.219	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
8.721864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.493	stim	s555
10.823	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
11.327727999999999	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.465	stim	s555
13.431	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
13.933592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.441	stim	s555
16.036	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
16.541	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.459	stim	s555
18.642	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
19.146864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.52	stim	s555
21.249	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
21.751864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.522	stim	s555
23.853	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
24.358	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.619	stim	s555
26.461	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
26.964592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.547	stim	s555
29.068	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
29.570456	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.656	stim	s555
31.672	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
32.175864000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.561	stim	s555
34.278	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
34.781864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.558	stim	s555
36.884	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
37.39	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.718	stim	s555
39.491	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
39.996	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.541	stim	s555
42.098	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
42.600864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.648	stim	s555
44.702	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
45.207	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.528	stim	s555
47.309	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
47.813864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.533	stim	s555
49.916	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
50.421	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.635	stim	s555
52.523	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
53.027592	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.736	stim	s555
55.129	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
55.634	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.632	stim	s555
57.737	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
58.240184	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.66	stim	s555
60.344	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
60.84632	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.519	stim	s555
62.948	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
63.453	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.525	stim	s555
65.556	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
66.062864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.594	stim	s555
68.164	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
68.668864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.554	stim	s555
70.771	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
71.275864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.687	stim	s555
73.379	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
73.882	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.629	stim	s555
75.983	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
76.487864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.553	stim	s555
78.59	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
79.09204799999999	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.531	stim	s555
81.194	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
81.697864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.473	stim	s555
83.8	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
84.30359200000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.661	stim	s555
86.405	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
86.908048	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.546	stim	s555
89.012	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
89.513864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.571	stim	s555
91.616	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
92.118728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.494	stim	s555
94.222	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
94.724728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.736	stim	s555
96.827	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
97.331	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.577	stim	s555
99.433	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
99.936	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.605	stim	s555
102.039	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
102.543728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.583	stim	s555
104.646	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
105.15	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.612	stim	s555
107.252	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
107.755	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.662	stim	s555
109.857	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
110.36072800000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.541	stim	s555
112.463	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
112.966	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.784	stim	s555
115.067	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
115.571864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.601	stim	s555
117.674	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
118.176728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.575	stim	s555
120.278	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
120.783	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.566	stim	s555
122.885	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
123.388	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.901	stim	s555
125.489	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
125.993	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.602	stim	s555
128.096	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
128.598	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.687	stim	s555
130.7	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
131.204	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.63	stim	s555
133.306	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
133.809	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.636	stim	s555
135.911	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
136.415728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.548	stim	s555
138.519	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
139.021864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.598	stim	s555
141.125	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
141.62991200000002	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.603	stim	s555
143.733	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
144.235728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.544	stim	s555
146.338	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
146.840864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.617	stim	s555
148.944	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
149.446864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.553	stim	s555
151.549	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s555
152.054	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.563	stim	s555
154.156	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s555
