onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.013	0.85	0.1	71.0	stop_signal	71.0	0.492	False	go	s588
5.401	0.85	0.1	89.0	stop_signal	89.0	0.544	False	go	s588
7.927	0.85	0.1	89.0	stop_signal	89.0	0.581	False	stop_failure	s588
10.863	0.85	0.05	89.0	stop_signal	89.0	0.442	False	go	s588
13.391	0.85	0.05	89.0	stop_signal	89.0	0.434	False	go	s588
15.919	0.85	0.05	89.0	stop_signal	89.0	0.467	False	go	s588
18.175	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
20.7	0.85	0.1	71.0	stop_signal	71.0	0.393	False	go	s588
23.087	0.85	0.1	89.0	stop_signal	89.0	0.46	False	go	s588
25.341	0.85	0.1	89.0	stop_signal	89.0	0.477	False	go	s588
27.731	0.85	0.1	89.0	stop_signal	89.0	0.466	False	go	s588
29.985	0.85	0.1	89.0	stop_signal	89.0	0.51	False	stop_failure	s588
32.378	0.85	0.05	89.0	stop_signal	89.0	0.475	False	go	s588
34.907	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s588
37.16	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
39.549	0.85	0.15	71.0	stop_signal	71.0	0.503	False	go	s588
42.214	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
44.467	0.85	0.2	89.0	stop_signal	89.0	0.438	False	go	s588
47.672	0.85	0.2	89.0	stop_signal	89.0	0.479	False	go	s588
50.062	0.85	0.2	71.0	stop_signal	71.0	0.534	False	go	s588
52.454	0.85	0.2	89.0	stop_signal	89.0	0.521	False	stop_failure	s588
54.982	0.85	0.15	71.0	stop_signal	71.0	0.607	False	go	s588
57.238	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s588
59.495	0.85	0.2	89.0	stop_signal	89.0	0.41	False	stop_failure	s588
61.748	0.85	0.15	71.0	stop_signal	71.0	0.341	False	go	s588
64.682	0.85	0.15	89.0	stop_signal	89.0	0.356	False	go	s588
67.207	0.85	0.15	71.0	stop_signal	71.0	0.464	False	go	s588
69.735	0.85	0.15	89.0	stop_signal	89.0	0.47	False	go	s588
71.989	0.85	0.15	71.0	stop_signal	71.0	0.524	False	stop_failure	s588
74.514	0.85	0.1	89.0	stop_signal	89.0	0.363	False	stop_failure	s588
76.766	0.85	0.05	89.0	stop_signal	89.0	0.526	False	go	s588
79.154	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
81.407	0.85	0.1	71.0	stop_signal	71.0	0.512	False	go	s588
84.069	0.85	0.1	71.0	stop_signal	71.0	0.531	False	go	s588
86.733	0.85	0.1	89.0	stop_signal	89.0	0.463	False	go	s588
88.989	0.85	0.1	71.0	stop_signal	71.0	0.576	False	go	s588
91.242	0.85	0.1	89.0	stop_signal	89.0	0.55	False	go	s588
93.635	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
96.432	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s588
98.824	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
101.077	0.85	0.25	71.0	stop_signal	71.0	0.439	False	stop_failure	s588
113.848	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
116.102	0.85	0.25	89.0	stop_signal	89.0	0.473	False	go	s588
118.764	0.85	0.25	89.0	stop_signal	89.0	0.479	False	go	s588
121.428	0.85	0.25	89.0	stop_signal	89.0	0.677	False	go	s588
123.684	0.85	0.25	71.0	stop_signal	71.0	0.592	False	go	s588
126.212	0.85	0.25	71.0	stop_signal	71.0	0.643	False	go	s588
128.468	0.85	0.25	89.0	stop_signal	89.0	0.534	False	stop_failure	s588
130.995	0.85	0.2	89.0	stop_signal	89.0	0.563	False	go	s588
133.522	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
136.05	0.85	0.25	71.0	stop_signal	71.0	0.675	False	stop_failure	s588
138.442	0.85	0.2	71.0	stop_signal	71.0	0.451	False	stop_failure	s588
140.966	0.85	0.15	71.0	stop_signal	89.0	0.437	False	go	s588
143.493	0.85	0.15	89.0	stop_signal	89.0	0.617	False	go	s588
145.882	0.85	0.15	89.0	stop_signal	89.0	0.461	False	go	s588
148.138	0.85	0.15	71.0	stop_signal	71.0	0.453	False	go	s588
150.666	0.85	0.15	89.0	stop_signal	89.0	0.536	False	go	s588
153.467	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
155.995	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s588
158.384	0.85	0.25	71.0	stop_signal	71.0	0.48	False	go	s588
160.64	0.85	0.25	71.0	stop_signal	71.0	0.497	False	stop_failure	s588
162.896	0.85	0.2	71.0	stop_signal	-1.0	n/a	True	stop_success	s588
