onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.531	1.5	congruent	1.0	71.0	stroop	71	0.523	blue	blue	congruent	s579
5.81	1.5	incongruent	1.0	89.0	stroop	89	0.601	red	green	incongruent	s579
7.812	1.5	congruent	1.0	71.0	stroop	71	0.596	blue	blue	congruent	s579
10.226	1.5	congruent	1.0	71.0	stroop	71	0.564	blue	blue	congruent	s579
12.231	1.5	congruent	1.0	89.0	stroop	89	0.59	red	red	congruent	s579
14.374	1.5	congruent	1.0	89.0	stroop	89	0.515	red	red	congruent	s579
16.38	1.5	congruent	1.0	82.0	stroop	82	0.588	green	green	congruent	s579
18.388	1.5	incongruent	0.0	71.0	stroop	82	0.82	blue	green	incongruent	s579
20.394	1.5	congruent	1.0	82.0	stroop	82	0.499	green	green	congruent	s579
22.669	1.5	incongruent	1.0	82.0	stroop	82	0.909	green	red	incongruent	s579
24.676	1.5	incongruent	0.0	89.0	stroop	71	1.112	red	blue	incongruent	s579
26.955	1.5	incongruent	1.0	82.0	stroop	82	0.707	green	red	incongruent	s579
29.234	1.5	incongruent	1.0	89.0	stroop	89	1.358	red	green	incongruent	s579
31.237	1.5	congruent	1.0	71.0	stroop	71	0.537	blue	blue	congruent	s579
33.921	1.5	incongruent	1.0	89.0	stroop	89	0.867	red	blue	incongruent	s579
35.928	1.5	congruent	1.0	89.0	stroop	89	0.543	red	red	congruent	s579
38.207	1.5	congruent	1.0	71.0	stroop	71	0.868	blue	blue	congruent	s579
40.214	1.5	congruent	1.0	82.0	stroop	82	0.594	green	green	congruent	s579
42.221	1.5	incongruent	1.0	82.0	stroop	82	1.273	green	red	incongruent	s579
44.501	1.5	congruent	1.0	82.0	stroop	82	0.521	green	green	congruent	s579
46.643	1.5	congruent	1.0	82.0	stroop	82	0.491	green	green	congruent	s579
49.194	1.5	incongruent	1.0	82.0	stroop	82	0.454	green	blue	incongruent	s579
51.609	1.5	incongruent	1.0	71.0	stroop	71	0.543	blue	green	incongruent	s579
53.614	1.5	incongruent	1.0	82.0	stroop	82	0.734	green	red	incongruent	s579
55.621	1.5	incongruent	1.0	89.0	stroop	89	0.59	red	green	incongruent	s579
57.628	1.5	congruent	1.0	82.0	stroop	82	0.638	green	green	congruent	s579
60.179	1.5	congruent	1.0	71.0	stroop	71	0.47	blue	blue	congruent	s579
62.319	1.5	congruent	1.0	71.0	stroop	71	0.483	blue	blue	congruent	s579
64.324	1.5	congruent	1.0	82.0	stroop	82	0.619	green	green	congruent	s579
66.332	1.5	congruent	1.0	71.0	stroop	71	0.449	blue	blue	congruent	s579
68.61	1.5	incongruent	1.0	71.0	stroop	71	0.489	blue	red	incongruent	s579
70.617	1.5	congruent	1.0	89.0	stroop	89	0.586	red	red	congruent	s579
72.624	1.5	incongruent	0.0	89.0	stroop	71	0.908	red	blue	incongruent	s579
74.764	1.5	incongruent	1.0	82.0	stroop	82	0.601	green	red	incongruent	s579
76.771	1.5	incongruent	0.0	89.0	stroop	71	0.555	red	blue	incongruent	s579
79.052	1.5	congruent	1.0	82.0	stroop	82	0.512	green	green	congruent	s579
81.195	1.5	incongruent	1.0	89.0	stroop	89	0.623	red	green	incongruent	s579
83.609	1.5	congruent	1.0	82.0	stroop	82	0.898	green	green	congruent	s579
85.612	1.5	congruent	1.0	89.0	stroop	89	0.664	red	red	congruent	s579
87.617	1.5	incongruent	0.0	89.0	stroop	82	0.886	red	green	incongruent	s579
90.44	1.5	incongruent	1.0	89.0	stroop	89	0.869	red	green	incongruent	s579
92.447	1.5	incongruent	1.0	71.0	stroop	71	0.605	blue	red	incongruent	s579
94.452	1.5	congruent	1.0	89.0	stroop	89	0.725	red	red	congruent	s579
96.595	1.5	congruent	1.0	82.0	stroop	82	0.653	green	green	congruent	s579
98.602	1.5	incongruent	0.0	89.0	stroop	71	0.608	red	blue	incongruent	s579
100.609	1.5	congruent	1.0	71.0	stroop	71	0.533	blue	blue	congruent	s579
102.617	1.5	incongruent	1.0	82.0	stroop	82	0.734	green	blue	incongruent	s579
104.624	1.5	congruent	1.0	89.0	stroop	89	0.606	red	red	congruent	s579
106.631	1.5	incongruent	1.0	82.0	stroop	82	0.838	green	blue	incongruent	s579
108.638	1.5	congruent	1.0	82.0	stroop	82	0.567	green	green	congruent	s579
110.644	1.5	incongruent	1.0	71.0	stroop	71	0.782	blue	green	incongruent	s579
112.918	1.5	incongruent	1.0	71.0	stroop	71	0.526	blue	red	incongruent	s579
114.922	1.5	congruent	1.0	82.0	stroop	82	0.552	green	green	congruent	s579
117.06	1.5	congruent	1.0	71.0	stroop	71	0.551	blue	blue	congruent	s579
119.069	1.5	congruent	1.0	89.0	stroop	89	0.472	red	red	congruent	s579
121.212	1.5	congruent	1.0	71.0	stroop	71	0.531	blue	blue	congruent	s579
123.219	1.5	congruent	1.0	71.0	stroop	71	0.438	blue	blue	congruent	s579
125.222	1.5	incongruent	1.0	82.0	stroop	82	0.896	green	blue	incongruent	s579
127.229	1.5	incongruent	1.0	82.0	stroop	82	0.518	green	blue	incongruent	s579
129.505	1.5	incongruent	1.0	82.0	stroop	82	0.492	green	red	incongruent	s579
131.509	1.5	incongruent	1.0	89.0	stroop	89	0.608	red	green	incongruent	s579
133.652	1.5	congruent	1.0	71.0	stroop	71	0.674	blue	blue	congruent	s579
136.065	1.5	incongruent	1.0	71.0	stroop	71	0.536	blue	green	incongruent	s579
138.344	1.5	congruent	1.0	82.0	stroop	82	0.687	green	green	congruent	s579
141.031	1.5	congruent	1.0	82.0	stroop	82	0.581	green	green	congruent	s579
143.038	1.5	congruent	1.0	89.0	stroop	89	0.618	red	red	congruent	s579
145.449	1.5	congruent	1.0	89.0	stroop	89	0.713	red	red	congruent	s579
