onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.511	1.5	incongruent	0.0	82.0	stroop	-1	n/a	green	red	incongruent	s650
5.514	1.5	congruent	0.0	89.0	stroop	82	0.6	red	red	congruent	s650
8.06	1.5	congruent	1.0	89.0	stroop	89	0.801	red	red	congruent	s650
10.2	1.5	congruent	1.0	71.0	stroop	71	0.752	blue	blue	congruent	s650
12.202	1.5	congruent	1.0	89.0	stroop	89	1.301	red	red	congruent	s650
14.205	1.5	congruent	1.0	89.0	stroop	89	0.522	red	red	congruent	s650
16.479	1.5	incongruent	1.0	82.0	stroop	82	1.261	green	blue	incongruent	s650
18.482	1.5	congruent	1.0	71.0	stroop	71	0.884	blue	blue	congruent	s650
20.484	1.5	incongruent	1.0	71.0	stroop	71	1.19	blue	green	incongruent	s650
22.623	1.5	incongruent	1.0	82.0	stroop	82	0.655	green	blue	incongruent	s650
24.625	1.5	incongruent	1.0	71.0	stroop	71	1.201	blue	green	incongruent	s650
26.9	1.5	congruent	1.0	82.0	stroop	82	1.383	green	green	congruent	s650
29.038	1.5	incongruent	1.0	89.0	stroop	89	1.249	red	green	incongruent	s650
31.448	1.5	congruent	1.0	71.0	stroop	71	1.506	blue	blue	congruent	s650
33.451	1.5	congruent	1.0	82.0	stroop	82	1.453	green	green	congruent	s650
35.453	1.5	incongruent	0.0	82.0	stroop	89	1.016	green	red	incongruent	s650
38.271	1.5	incongruent	1.0	71.0	stroop	71	0.977	blue	red	incongruent	s650
40.274	1.5	incongruent	1.0	71.0	stroop	71	1.34	blue	red	incongruent	s650
42.275	1.5	congruent	1.0	82.0	stroop	82	0.966	green	green	congruent	s650
44.414	1.5	congruent	1.0	71.0	stroop	71	0.769	blue	blue	congruent	s650
46.416	1.5	incongruent	0.0	82.0	stroop	89	1.021	green	red	incongruent	s650
48.419	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s650
50.421	1.5	incongruent	0.0	82.0	stroop	71	0.236	green	red	incongruent	s650
52.423	1.5	congruent	1.0	89.0	stroop	89	1.51	red	red	congruent	s650
54.426	1.5	incongruent	1.0	71.0	stroop	71	0.907	blue	red	incongruent	s650
56.428	1.5	congruent	1.0	89.0	stroop	89	0.994	red	red	congruent	s650
58.431	1.5	incongruent	1.0	71.0	stroop	71	0.73	blue	red	incongruent	s650
