onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-72.228	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	28.058	n/a	instructions	s610
3.013	9.891	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	9.891	1,0,0,2,3,0,0,0,0	to_hand	s610
12.906	3.382	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	3.382	1,0,0,2,3,0,0,0,0	to_board	s610
16.29	1.465	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.465	1,0,0,2,3,0,0,0,0	to_hand	s610
17.756	1.791	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.791	1,0,0,2,3,0,0,0,0	to_board	s610
19.548	3.066	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	3.066	1,0,0,2,3,0,0,0,0	to_hand	s610
22.615	1.964	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.964	1,0,0,2,3,0,0,0,0	to_board	s610
24.584	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s610
27.086	7.326	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	7.326	1,2,0,3,0,0,0,0,0	to_hand	s610
34.414	4.546	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	4.546	1,2,0,3,0,0,0,0,0	to_board	s610
38.961	1.218	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.218	1,2,0,3,0,0,0,0,0	to_hand	s610
40.18	0.824	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.824	1,2,0,3,0,0,0,0,0	to_board	s610
41.005	1.193	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.193	1,2,0,3,0,0,0,0,0	to_hand	s610
42.199	1.09	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.09	1,2,0,3,0,0,0,0,0	to_board	s610
43.295	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s610
44.295	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s610
45.396	3.212	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.212	0,0,0,1,2,0,3,0,0	to_hand	s610
48.609	1.423	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.423	0,0,0,1,2,0,3,0,0	to_board	s610
50.033	0.981	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.981	0,0,0,1,2,0,3,0,0	to_hand	s610
51.015	1.406	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.406	0,0,0,1,2,0,3,0,0	to_board	s610
52.423	1.258	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.258	0,0,0,1,2,0,3,0,0	to_hand	s610
53.682	0.915	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.915	0,0,0,1,2,0,3,0,0	to_board	s610
54.605	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s610
55.605	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s610
56.806	3.046	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	3.046	0,0,0,1,2,0,3,0,0	to_hand	s610
59.853	1.477	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	1.477	0,0,0,1,2,0,3,0,0	to_board	s610
61.331	1.551	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.551	0,0,0,1,2,0,3,0,0	to_hand	s610
