onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.62	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	1.328	orange	4.0	cue_switch	magnitude	stay	s610	1
5.862	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.093	orange	9.0	task_switch	color	switch	s610	0
9.038	1.0	0.9	False	89.0	Magnitude	n/a	twobytwo	71.0	0.748	orange	6.0	task_switch	magnitude	switch	s610	0
12.081	1.0	0.9	True	71.0	Magnitude	stay	twobytwo	71.0	0.979	orange	4.0	cue_stay	magnitude	stay	s610	0
15.259	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.483	blue	3.0	task_switch	color	switch	s610	0
18.166	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.376	orange	3.0	cue_stay	color	stay	s610	0
21.886	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.676	blue	4.0	cue_switch	color	stay	s610	0
25.201	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.508	blue	1.0	cue_stay	color	stay	s610	0
28.113	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.373	orange	8.0	cue_stay	color	stay	s610	0
31.561	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.508	orange	8.0	task_switch	magnitude	switch	s610	0
33.8	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.772	orange	8.0	task_switch	color	switch	s610	0
35.91	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	1.013	orange	2.0	cue_stay	color	stay	s610	0
38.014	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.687	blue	1.0	cue_switch	color	stay	s610	0
41.059	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.434	blue	8.0	cue_stay	color	stay	s610	0
44.102	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.651	blue	3.0	task_switch	magnitude	switch	s610	0
47.278	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.581	blue	6.0	cue_switch	magnitude	stay	s610	0
50.609	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.814	blue	4.0	cue_switch	magnitude	stay	s610	0
52.715	1.0	0.1	False	89.0	Color	n/a	twobytwo	71.0	0.707	blue	4.0	task_switch	color	switch	s610	0
54.822	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	-1.0	n/a	orange	6.0	task_switch	magnitude	switch	s610	0
58.003	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.512	blue	6.0	task_switch	color	switch	s610	0
