onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.013	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
3.52	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.744	stim	s610
5.623	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
6.132	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	1.092	stim	s610
8.236	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
8.742863999999999	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.699	stim	s610
10.847	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
11.353727999999998	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.77	stim	s610
13.458	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
13.966592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	1.02	stim	s610
16.072	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
16.576	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.734	stim	s610
18.679	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
19.182864000000002	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.761	stim	s610
21.287	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
21.791864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.707	stim	s610
23.896	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
24.4	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.765	stim	s610
26.504	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
27.012592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.853	stim	s610
29.117	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
29.625456	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.61	stim	s610
31.731	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
32.233864000000004	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.736	stim	s610
34.338	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
34.845864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.763	stim	s610
36.95	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
37.459	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.604	stim	s610
39.563	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
40.072	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.772	stim	s610
42.176	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
42.681864000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.604	stim	s610
44.784	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
45.29	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.699	stim	s610
47.395	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
47.897864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.649	stim	s610
50.002	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
50.512	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.605	stim	s610
52.615	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
53.120591999999995	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.676	stim	s610
55.226	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
55.733	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.631	stim	s610
57.837	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
58.340184	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.6	stim	s610
60.442	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
60.94832	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.837	stim	s610
63.053	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
63.558	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.645	stim	s610
65.663	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
66.169864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.545	stim	s610
68.274	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
68.77786400000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.668	stim	s610
70.882	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
71.39086400000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.541	stim	s610
73.493	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
74.004	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.582	stim	s610
76.108	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
76.612864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.549	stim	s610
78.717	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
79.22004799999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.604	stim	s610
81.326	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
81.828864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.69	stim	s610
83.933	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
84.436592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.724	stim	s610
86.54	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
87.04404799999999	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.553	stim	s610
89.149	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
89.65286400000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.52	stim	s610
91.756	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
92.260728	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.71	stim	s610
94.365	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
94.868728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.706	stim	s610
96.973	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
97.482	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.818	stim	s610
99.584	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
100.09	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.648	stim	s610
102.195	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
102.697728	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.996	stim	s610
104.802	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
105.306	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.689	stim	s610
107.41	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
107.914	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.667	stim	s610
110.019	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
110.521728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.868	stim	s610
112.626	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
113.13	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.649	stim	s610
115.234	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
115.737864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.671	stim	s610
117.842	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
118.34572800000001	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.68	stim	s610
120.45	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
120.954	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.65	stim	s610
123.058	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
123.567	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.597	stim	s610
125.671	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s610
126.176	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.8	stim	s610
128.28	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s610
128.784	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.854	stim	s610
