onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.008	4.0	larger_later	discount_fixed	89	67.0	74.0	0.838	20.0	larger_later	s234
7.646	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	0.837	20.0	smaller_sooner	s234
12.964	4.0	smaller_sooner	discount_fixed	71	39.0	104.0	1.295	20.0	smaller_sooner	s234
17.942	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	1.19	20.0	smaller_sooner	s234
22.513	4.0	smaller_sooner	discount_fixed	71	33.0	78.0	1.059	20.0	smaller_sooner	s234
28.035	4.0	larger_later	discount_fixed	89	74.0	52.0	0.912	20.0	larger_later	s234
33.626	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	1.126	20.0	smaller_sooner	s234
39.419	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	0.836	20.0	smaller_sooner	s234
43.99	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.862	20.0	smaller_sooner	s234
49.103	4.0	smaller_sooner	discount_fixed	71	32.0	74.0	1.318	20.0	smaller_sooner	s234
53.606	4.0	larger_later	discount_fixed	89	57.0	89.0	0.87	20.0	larger_later	s234
58.448	4.0	larger_later	discount_fixed	89	70.0	108.0	0.624	20.0	larger_later	s234
63.018	4.0	larger_later	discount_fixed	89	72.0	95.0	0.645	20.0	larger_later	s234
68.405	4.0	smaller_sooner	discount_fixed	71	30.0	36.0	1.59	20.0	smaller_sooner	s234
73.45	4.0	larger_later	discount_fixed	89	41.0	129.0	1.258	20.0	larger_later	s234
78.156	4.0	larger_later	discount_fixed	89	78.0	129.0	0.897	20.0	larger_later	s234
83.066	4.0	larger_later	discount_fixed	89	71.0	88.0	1.142	20.0	larger_later	s234
87.976	4.0	larger_later	discount_fixed	89	65.0	159.0	0.532	20.0	larger_later	s234
92.818	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	0.769	20.0	smaller_sooner	s234
97.932	4.0	larger_later	discount_fixed	89	58.0	36.0	0.899	20.0	larger_later	s234
103.046	4.0	larger_later	discount_fixed	89	63.0	37.0	1.941	20.0	larger_later	s234
107.752	4.0	larger_later	discount_fixed	89	75.0	41.0	1.004	20.0	larger_later	s234
112.595	4.0	larger_later	discount_fixed	89	45.0	72.0	1.073	20.0	larger_later	s234
117.437	4.0	larger_later	discount_fixed	89	25.0	74.0	0.597	20.0	larger_later	s234
124.318	4.0	larger_later	discount_fixed	89	65.0	137.0	0.809	20.0	larger_later	s234
128.888	4.0	larger_later	discount_fixed	89	49.0	140.0	1.396	20.0	larger_later	s234
133.662	4.0	false	discount_fixed	-1	67.0	103.0	n/a	20.0	false	s234
140.68	4.0	smaller_sooner	discount_fixed	71	69.0	172.0	1.16	20.0	smaller_sooner	s234
145.387	4.0	larger_later	discount_fixed	89	66.0	71.0	0.914	20.0	larger_later	s234
150.569	4.0	larger_later	discount_fixed	89	71.0	176.0	0.62	20.0	larger_later	s234
155.614	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	0.751	20.0	smaller_sooner	s234
160.932	4.0	larger_later	discount_fixed	89	43.0	19.0	1.607	20.0	larger_later	s234
165.503	4.0	larger_later	discount_fixed	89	60.0	124.0	0.716	20.0	larger_later	s234
170.14	4.0	larger_later	discount_fixed	89	27.0	142.0	0.425	20.0	larger_later	s234
175.05	4.0	larger_later	discount_fixed	89	25.0	70.0	0.671	20.0	larger_later	s234
179.552	4.0	larger_later	discount_fixed	89	44.0	92.0	0.635	20.0	larger_later	s234
184.53	4.0	larger_later	discount_fixed	89	41.0	27.0	0.848	20.0	larger_later	s234
189.441	4.0	smaller_sooner	discount_fixed	71	64.0	89.0	0.753	20.0	smaller_sooner	s234
194.01	4.0	larger_later	discount_fixed	89	78.0	108.0	1.526	20.0	larger_later	s234
198.513	4.0	larger_later	discount_fixed	89	80.0	145.0	0.701	20.0	larger_later	s234
204.715	4.0	larger_later	discount_fixed	89	41.0	174.0	2.69	20.0	larger_later	s234
209.421	4.0	larger_later	discount_fixed	89	42.0	145.0	0.793	20.0	larger_later	s234
214.468	4.0	larger_later	discount_fixed	89	36.0	114.0	4.315	20.0	larger_later	s234
219.515	4.0	larger_later	discount_fixed	89	58.0	55.0	0.997	20.0	larger_later	s234
224.697	4.0	larger_later	discount_fixed	89	81.0	58.0	2.576	20.0	larger_later	s234
229.676	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	0.809	20.0	smaller_sooner	s234
234.449	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	0.924	20.0	smaller_sooner	s234
239.224	4.0	larger_later	discount_fixed	89	67.0	23.0	0.304	20.0	larger_later	s234
244.405	4.0	larger_later	discount_fixed	89	77.0	161.0	1.869	20.0	larger_later	s234
249.588	4.0	larger_later	discount_fixed	89	55.0	163.0	0.782	20.0	larger_later	s234
254.838	4.0	larger_later	discount_fixed	89	40.0	159.0	0.582	20.0	larger_later	s234
259.408	4.0	false	discount_fixed	-1	76.0	161.0	n/a	20.0	false	s234
263.909	4.0	larger_later	discount_fixed	89	48.0	128.0	3.148	20.0	larger_later	s234
268.818	4.0	larger_later	discount_fixed	89	39.0	95.0	1.066	20.0	larger_later	s234
273.388	4.0	larger_later	discount_fixed	89	83.0	105.0	0.474	20.0	larger_later	s234
279.59	4.0	larger_later	discount_fixed	89	67.0	41.0	0.573	20.0	larger_later	s234
284.501	4.0	larger_later	discount_fixed	89	56.0	172.0	0.614	20.0	larger_later	s234
289.75	4.0	larger_later	discount_fixed	89	28.0	123.0	0.873	20.0	larger_later	s234
294.796	4.0	smaller_sooner	discount_fixed	71	50.0	129.0	1.765	20.0	smaller_sooner	s234
299.434	4.0	smaller_sooner	discount_fixed	71	23.0	61.0	1.787	20.0	smaller_sooner	s234
304.14	4.0	larger_later	discount_fixed	89	79.0	92.0	2.143	20.0	larger_later	s234
317.281	4.0	larger_later	discount_fixed	89	61.0	141.0	0.485	20.0	larger_later	s234
321.85	4.0	larger_later	discount_fixed	89	43.0	38.0	2.099	20.0	larger_later	s234
326.42	4.0	larger_later	discount_fixed	89	66.0	145.0	0.789	20.0	larger_later	s234
331.329	4.0	false	discount_fixed	-1	30.0	23.0	n/a	20.0	false	s234
336.171	4.0	larger_later	discount_fixed	89	32.0	57.0	3.74	20.0	larger_later	s234
341.422	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.607	20.0	smaller_sooner	s234
346.195	4.0	larger_later	discount_fixed	89	43.0	120.0	0.517	20.0	larger_later	s234
352.193	4.0	larger_later	discount_fixed	89	75.0	60.0	0.921	20.0	larger_later	s234
