onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.011	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	1.406	20.0	smaller_sooner	s596
8.329	4.0	larger_later	discount_fixed	89	43.0	19.0	1.227	20.0	larger_later	s596
12.901	4.0	larger_later	discount_fixed	89	60.0	124.0	1.18	20.0	larger_later	s596
17.538	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	0.752	20.0	smaller_sooner	s596
22.451	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	0.877	20.0	smaller_sooner	s596
26.957	4.0	larger_later	discount_fixed	89	44.0	92.0	2.069	20.0	larger_later	s596
31.937	4.0	larger_later	discount_fixed	89	41.0	27.0	1.142	20.0	larger_later	s596
36.848	4.0	larger_later	discount_fixed	89	64.0	89.0	0.857	20.0	larger_later	s596
41.417	4.0	larger_later	discount_fixed	89	78.0	108.0	0.815	20.0	larger_later	s596
45.921	4.0	smaller_sooner	discount_fixed	71	80.0	145.0	1.693	20.0	smaller_sooner	s596
52.124	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	1.58	20.0	smaller_sooner	s596
56.832	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	1.078	20.0	smaller_sooner	s596
61.877	4.0	smaller_sooner	discount_fixed	71	36.0	114.0	0.975	20.0	smaller_sooner	s596
66.922	4.0	larger_later	discount_fixed	89	58.0	55.0	0.882	20.0	larger_later	s596
72.105	4.0	larger_later	discount_fixed	89	81.0	58.0	0.859	20.0	larger_later	s596
77.082	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	0.986	20.0	smaller_sooner	s596
81.856	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	0.789	20.0	smaller_sooner	s596
86.63	4.0	larger_later	discount_fixed	89	67.0	23.0	0.909	20.0	larger_later	s596
91.811	4.0	larger_later	discount_fixed	89	77.0	161.0	1.904	20.0	larger_later	s596
96.996	4.0	smaller_sooner	discount_fixed	71	55.0	163.0	0.673	20.0	smaller_sooner	s596
102.247	4.0	smaller_sooner	discount_fixed	71	40.0	159.0	0.861	20.0	smaller_sooner	s596
106.817	4.0	smaller_sooner	discount_fixed	71	76.0	161.0	1.579	20.0	smaller_sooner	s596
111.32	4.0	smaller_sooner	discount_fixed	71	48.0	128.0	1.094	20.0	smaller_sooner	s596
116.232	4.0	smaller_sooner	discount_fixed	71	39.0	95.0	2.258	20.0	smaller_sooner	s596
120.803	4.0	larger_later	discount_fixed	89	83.0	105.0	0.832	20.0	larger_later	s596
127.007	4.0	larger_later	discount_fixed	89	67.0	41.0	1.294	20.0	larger_later	s596
131.92	4.0	smaller_sooner	discount_fixed	71	56.0	172.0	1.228	20.0	smaller_sooner	s596
137.17	4.0	smaller_sooner	discount_fixed	71	28.0	123.0	1.085	20.0	smaller_sooner	s596
142.218	4.0	smaller_sooner	discount_fixed	71	50.0	129.0	0.922	20.0	smaller_sooner	s596
146.856	4.0	smaller_sooner	discount_fixed	71	23.0	61.0	1.19	20.0	smaller_sooner	s596
151.562	4.0	larger_later	discount_fixed	89	79.0	92.0	0.806	20.0	larger_later	s596
156.201	4.0	smaller_sooner	discount_fixed	71	61.0	141.0	0.922	20.0	smaller_sooner	s596
160.772	4.0	larger_later	discount_fixed	89	43.0	38.0	1.015	20.0	larger_later	s596
165.344	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	1.07	20.0	smaller_sooner	s596
170.255	4.0	larger_later	discount_fixed	89	30.0	23.0	1.134	20.0	larger_later	s596
175.1	4.0	smaller_sooner	discount_fixed	71	32.0	57.0	1.402	20.0	smaller_sooner	s596
180.351	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.176	20.0	smaller_sooner	s596
185.125	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	1.047	20.0	smaller_sooner	s596
191.123	4.0	larger_later	discount_fixed	89	75.0	60.0	1.008	20.0	larger_later	s596
196.713	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	0.775	20.0	smaller_sooner	s596
201.285	4.0	smaller_sooner	discount_fixed	71	24.0	38.0	1.279	20.0	smaller_sooner	s596
206.399	4.0	larger_later	discount_fixed	89	82.0	74.0	0.938	20.0	larger_later	s596
212.059	4.0	larger_later	discount_fixed	89	58.0	53.0	1.341	20.0	larger_later	s596
216.634	4.0	larger_later	discount_fixed	89	54.0	23.0	1.133	20.0	larger_later	s596
221.407	4.0	larger_later	discount_fixed	89	41.0	55.0	1.401	20.0	larger_later	s596
226.452	4.0	larger_later	discount_fixed	89	77.0	142.0	2.598	20.0	larger_later	s596
231.293	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	1.008	20.0	smaller_sooner	s596
236.478	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	0.791	20.0	smaller_sooner	s596
241.524	4.0	smaller_sooner	discount_fixed	71	29.0	75.0	0.754	20.0	smaller_sooner	s596
246.505	4.0	smaller_sooner	discount_fixed	71	45.0	157.0	0.788	20.0	smaller_sooner	s596
251.483	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	1.214	20.0	smaller_sooner	s596
256.8	4.0	larger_later	discount_fixed	89	80.0	39.0	0.833	20.0	larger_later	s596
261.305	4.0	smaller_sooner	discount_fixed	71	22.0	21.0	1.152	20.0	smaller_sooner	s596
266.351	4.0	smaller_sooner	discount_fixed	71	52.0	139.0	0.895	20.0	smaller_sooner	s596
271.058	4.0	larger_later	discount_fixed	89	54.0	126.0	1.242	20.0	larger_later	s596
275.9	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	0.822	20.0	smaller_sooner	s596
282.646	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	0.853	20.0	smaller_sooner	s596
287.148	4.0	smaller_sooner	discount_fixed	71	36.0	140.0	0.854	20.0	smaller_sooner	s596
291.723	4.0	smaller_sooner	discount_fixed	71	35.0	171.0	0.825	20.0	smaller_sooner	s596
296.431	4.0	smaller_sooner	discount_fixed	71	34.0	43.0	0.939	20.0	smaller_sooner	s596
301.341	4.0	larger_later	discount_fixed	89	74.0	121.0	0.932	20.0	larger_later	s596
314.423	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.142	20.0	smaller_sooner	s596
319.199	4.0	larger_later	discount_fixed	89	77.0	24.0	1.248	20.0	larger_later	s596
323.837	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	0.939	20.0	smaller_sooner	s596
328.41	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.742	20.0	smaller_sooner	s596
333.866	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	0.866	20.0	smaller_sooner	s596
339.252	4.0	larger_later	discount_fixed	89	58.0	72.0	0.91	20.0	larger_later	s596
343.823	4.0	larger_later	discount_fixed	89	56.0	93.0	1.495	20.0	larger_later	s596
350.096	4.0	larger_later	discount_fixed	89	45.0	26.0	1.368	20.0	larger_later	s596
355.621	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	0.937	20.0	smaller_sooner	s596
360.192	4.0	larger_later	discount_fixed	89	50.0	41.0	0.904	20.0	larger_later	s596
364.833	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	0.841	20.0	smaller_sooner	s596
369.472	4.0	larger_later	discount_fixed	89	54.0	22.0	1.112	20.0	larger_later	s596
374.585	4.0	smaller_sooner	discount_fixed	71	29.0	44.0	1.278	20.0	smaller_sooner	s596
379.904	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	0.825	20.0	smaller_sooner	s596
384.475	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	0.803	20.0	smaller_sooner	s596
389.045	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	0.874	20.0	smaller_sooner	s596
393.616	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	0.695	20.0	smaller_sooner	s596
398.457	4.0	larger_later	discount_fixed	89	55.0	107.0	1.171	20.0	larger_later	s596
402.961	4.0	smaller_sooner	discount_fixed	71	44.0	143.0	1.243	20.0	smaller_sooner	s596
408.621	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	0.692	20.0	smaller_sooner	s596
413.533	4.0	smaller_sooner	discount_fixed	71	65.0	156.0	1.115	20.0	smaller_sooner	s596
418.172	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	1.083	20.0	smaller_sooner	s596
422.676	4.0	larger_later	discount_fixed	89	50.0	59.0	1.165	20.0	larger_later	s596
427.18	4.0	larger_later	discount_fixed	89	85.0	129.0	1.098	20.0	larger_later	s596
432.293	4.0	larger_later	discount_fixed	89	66.0	58.0	1.171	20.0	larger_later	s596
438.43	4.0	smaller_sooner	discount_fixed	71	49.0	172.0	0.962	20.0	smaller_sooner	s596
443.271	4.0	larger_later	discount_fixed	89	73.0	44.0	0.883	20.0	larger_later	s596
447.842	4.0	larger_later	discount_fixed	89	58.0	73.0	0.985	20.0	larger_later	s596
452.55	4.0	larger_later	discount_fixed	89	71.0	76.0	1.051	20.0	larger_later	s596
458.414	4.0	larger_later	discount_fixed	89	67.0	74.0	1.112	20.0	larger_later	s596
463.052	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	0.786	20.0	smaller_sooner	s596
468.373	4.0	smaller_sooner	discount_fixed	71	39.0	104.0	0.791	20.0	smaller_sooner	s596
473.354	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	0.567	20.0	smaller_sooner	s596
477.925	4.0	smaller_sooner	discount_fixed	71	33.0	78.0	0.575	20.0	smaller_sooner	s596
483.446	4.0	larger_later	discount_fixed	89	74.0	52.0	1.003	20.0	larger_later	s596
489.035	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	0.708	20.0	smaller_sooner	s596
494.83	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	1.167	20.0	smaller_sooner	s596
499.399	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.697	20.0	smaller_sooner	s596
504.514	4.0	smaller_sooner	discount_fixed	71	32.0	74.0	0.89	20.0	smaller_sooner	s596
509.017	4.0	larger_later	discount_fixed	89	57.0	89.0	0.913	20.0	larger_later	s596
513.86	4.0	larger_later	discount_fixed	89	70.0	108.0	2.216	20.0	larger_later	s596
518.431	4.0	larger_later	discount_fixed	89	72.0	95.0	1.061	20.0	larger_later	s596
523.817	4.0	smaller_sooner	discount_fixed	71	30.0	36.0	1.279	20.0	smaller_sooner	s596
528.866	4.0	smaller_sooner	discount_fixed	71	41.0	129.0	0.902	20.0	smaller_sooner	s596
533.574	4.0	larger_later	discount_fixed	89	78.0	129.0	1.127	20.0	larger_later	s596
538.486	4.0	larger_later	discount_fixed	89	71.0	88.0	1.037	20.0	larger_later	s596
543.397	4.0	smaller_sooner	discount_fixed	71	65.0	159.0	1.806	20.0	smaller_sooner	s596
548.24	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	0.883	20.0	smaller_sooner	s596
553.354	4.0	larger_later	discount_fixed	89	58.0	36.0	1.188	20.0	larger_later	s596
558.472	4.0	larger_later	discount_fixed	89	63.0	37.0	1.41	20.0	larger_later	s596
563.179	4.0	larger_later	discount_fixed	89	75.0	41.0	0.82	20.0	larger_later	s596
568.021	4.0	smaller_sooner	discount_fixed	71	45.0	72.0	1.593	20.0	smaller_sooner	s596
572.867	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	1.001	20.0	smaller_sooner	s596
579.75	4.0	smaller_sooner	discount_fixed	71	65.0	137.0	1.08	20.0	smaller_sooner	s596
584.319	4.0	smaller_sooner	discount_fixed	71	49.0	140.0	0.968	20.0	smaller_sooner	s596
589.094	4.0	larger_later	discount_fixed	89	67.0	103.0	2.079	20.0	larger_later	s596
596.115	4.0	smaller_sooner	discount_fixed	71	69.0	172.0	1.186	20.0	smaller_sooner	s596
600.824	4.0	larger_later	discount_fixed	89	66.0	71.0	1.066	20.0	larger_later	s596
606.005	4.0	smaller_sooner	discount_fixed	71	71.0	176.0	1.183	20.0	smaller_sooner	s596
