onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.515	1.5	incongruent	1.0	82.0	stroop	82	0.78	green	red	incongruent	s596
5.521	1.5	congruent	1.0	82.0	stroop	82	0.613	green	green	congruent	s596
7.525	1.5	incongruent	1.0	71.0	stroop	71	0.408	blue	red	incongruent	s596
9.803	1.5	incongruent	1.0	82.0	stroop	82	0.61	green	red	incongruent	s596
11.805	1.5	congruent	1.0	82.0	stroop	82	0.577	green	green	congruent	s596
13.943	1.5	congruent	1.0	71.0	stroop	71	0.532	blue	blue	congruent	s596
15.945	1.5	congruent	1.0	71.0	stroop	71	0.729	blue	blue	congruent	s596
18.086	1.5	congruent	1.0	71.0	stroop	71	0.544	blue	blue	congruent	s596
20.087	1.5	congruent	1.0	71.0	stroop	71	0.531	blue	blue	congruent	s596
22.092	1.5	incongruent	1.0	82.0	stroop	82	0.62	green	red	incongruent	s596
24.097	1.5	incongruent	1.0	89.0	stroop	89	0.431	red	green	incongruent	s596
26.375	1.5	incongruent	1.0	71.0	stroop	71	0.568	blue	green	incongruent	s596
28.377	1.5	incongruent	1.0	82.0	stroop	82	0.539	green	blue	incongruent	s596
30.516	1.5	congruent	1.0	89.0	stroop	89	0.425	red	red	congruent	s596
32.929	1.5	incongruent	1.0	89.0	stroop	89	0.61	red	blue	incongruent	s596
35.204	1.5	congruent	1.0	89.0	stroop	89	0.519	red	red	congruent	s596
37.89	1.5	congruent	1.0	82.0	stroop	82	0.603	green	green	congruent	s596
39.893	1.5	congruent	1.0	82.0	stroop	82	0.604	green	green	congruent	s596
42.302	1.5	congruent	1.0	89.0	stroop	89	0.543	red	red	congruent	s596
44.442	1.5	incongruent	1.0	71.0	stroop	71	0.633	blue	green	incongruent	s596
47.126	1.5	incongruent	1.0	71.0	stroop	71	0.465	blue	green	incongruent	s596
49.129	1.5	incongruent	1.0	89.0	stroop	89	0.618	red	green	incongruent	s596
51.269	1.5	congruent	1.0	82.0	stroop	82	0.573	green	green	congruent	s596
54.225	1.5	incongruent	1.0	82.0	stroop	82	0.769	green	blue	incongruent	s596
56.227	1.5	incongruent	1.0	71.0	stroop	71	0.982	blue	red	incongruent	s596
58.503	1.5	incongruent	1.0	89.0	stroop	89	0.429	red	blue	incongruent	s596
60.508	1.5	congruent	1.0	71.0	stroop	71	0.64	blue	blue	congruent	s596
62.514	1.5	congruent	1.0	71.0	stroop	71	0.584	blue	blue	congruent	s596
64.52	1.5	incongruent	1.0	82.0	stroop	82	0.578	green	blue	incongruent	s596
66.522	1.5	congruent	1.0	82.0	stroop	82	0.709	green	green	congruent	s596
68.664	1.5	congruent	1.0	71.0	stroop	71	0.806	blue	blue	congruent	s596
70.669	1.5	incongruent	1.0	71.0	stroop	71	0.536	blue	red	incongruent	s596
72.67	1.5	congruent	1.0	82.0	stroop	82	0.854	green	green	congruent	s596
74.814	1.5	incongruent	1.0	89.0	stroop	89	0.414	red	green	incongruent	s596
76.819	1.5	incongruent	1.0	82.0	stroop	82	0.582	green	red	incongruent	s596
78.821	1.5	incongruent	1.0	89.0	stroop	89	0.379	red	blue	incongruent	s596
80.96	1.5	congruent	1.0	82.0	stroop	82	0.417	green	green	congruent	s596
83.102	1.5	congruent	1.0	82.0	stroop	82	0.572	green	green	congruent	s596
85.376	1.5	incongruent	1.0	82.0	stroop	82	0.556	green	red	incongruent	s596
88.057	1.5	congruent	1.0	89.0	stroop	89	0.497	red	red	congruent	s596
90.061	1.5	congruent	1.0	71.0	stroop	71	0.489	blue	blue	congruent	s596
92.067	1.5	incongruent	1.0	89.0	stroop	89	0.759	red	green	incongruent	s596
94.344	1.5	incongruent	1.0	89.0	stroop	89	0.434	red	blue	incongruent	s596
96.35	1.5	congruent	1.0	71.0	stroop	71	0.603	blue	blue	congruent	s596
98.355	1.5	incongruent	1.0	82.0	stroop	82	0.657	green	blue	incongruent	s596
100.361	1.5	incongruent	1.0	71.0	stroop	71	0.59	blue	green	incongruent	s596
102.365	1.5	incongruent	1.0	82.0	stroop	82	0.629	green	red	incongruent	s596
104.367	1.5	incongruent	1.0	82.0	stroop	82	0.628	green	red	incongruent	s596
106.372	1.5	congruent	1.0	89.0	stroop	89	0.508	red	red	congruent	s596
108.648	1.5	incongruent	1.0	71.0	stroop	71	0.554	blue	green	incongruent	s596
110.651	1.5	congruent	1.0	82.0	stroop	82	0.575	green	green	congruent	s596
