onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.013	0.85	0.2	71.0	stop_signal	71.0	0.652	False	go	s595
5.54	0.85	0.2	89.0	stop_signal	89.0	0.469	False	go	s595
7.796	0.85	0.2	71.0	stop_signal	71.0	0.434	False	stop_failure	s595
10.052	0.85	0.15	89.0	stop_signal	89.0	0.415	False	go	s595
12.308	0.85	0.15	89.0	stop_signal	89.0	0.402	False	go	s595
14.561	0.85	0.15	89.0	stop_signal	89.0	0.412	False	go	s595
16.953	0.85	0.15	71.0	stop_signal	71.0	0.426	False	go	s595
19.205	0.85	0.15	89.0	stop_signal	89.0	0.493	False	stop_failure	s595
21.46	0.85	0.1	89.0	stop_signal	89.0	0.45	False	go	s595
23.717	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
25.972	0.85	0.15	71.0	stop_signal	71.0	0.33	False	stop_failure	s595
28.497	0.85	0.1	89.0	stop_signal	89.0	0.473	False	go	s595
30.885	0.85	0.1	71.0	stop_signal	71.0	0.414	False	go	s595
33.409	0.85	0.1	89.0	stop_signal	89.0	0.46	False	stop_failure	s595
35.661	0.85	0.05	71.0	stop_signal	71.0	0.455	False	go	s595
38.05	0.85	0.05	89.0	stop_signal	89.0	0.482	False	go	s595
40.442	0.85	0.05	89.0	stop_signal	89.0	0.493	False	go	s595
42.696	0.85	0.05	89.0	stop_signal	89.0	0.427	False	go	s595
45.085	0.85	0.05	89.0	stop_signal	89.0	0.419	False	go	s595
47.476	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
49.864	0.85	0.1	71.0	stop_signal	71.0	0.333	False	go	s595
52.529	0.85	0.1	71.0	stop_signal	71.0	0.34	False	go	s595
55.056	0.85	0.1	71.0	stop_signal	71.0	0.475	False	stop_failure	s595
57.309	0.85	0.05	71.0	stop_signal	71.0	0.444	False	stop_failure	s595
60.241	0.85	0.0	89.0	stop_signal	89.0	0.555	False	go	s595
62.497	0.85	0.0	71.0	stop_signal	-1.0	n/a	True	go	s595
65.025	0.85	0.0	71.0	stop_signal	71.0	0.493	False	stop_failure	s595
67.276	0.85	0.0	89.0	stop_signal	89.0	0.441	False	go	s595
69.531	0.85	0.0	89.0	stop_signal	89.0	0.469	False	go	s595
71.783	0.85	0.0	71.0	stop_signal	89.0	0.455	False	go	s595
74.039	0.85	0.0	71.0	stop_signal	71.0	0.597	False	go	s595
76.562	0.85	0.0	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
79.634	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s595
81.887	0.85	0.1	71.0	stop_signal	71.0	0.592	False	go	s595
84.276	0.85	0.1	71.0	stop_signal	71.0	0.564	False	stop_failure	s595
86.665	0.85	0.05	89.0	stop_signal	89.0	0.388	False	go	s595
89.189	0.85	0.05	71.0	stop_signal	71.0	0.597	False	go	s595
91.578	0.85	0.05	71.0	stop_signal	71.0	0.573	False	go	s595
93.97	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
96.768	0.85	0.1	89.0	stop_signal	89.0	0.421	False	go	s595
99.16	0.85	0.1	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
111.923	0.85	0.15	89.0	stop_signal	89.0	0.897	False	stop_failure	s595
114.448	0.85	0.1	71.0	stop_signal	71.0	0.375	False	stop_failure	s595
116.838	0.85	0.05	71.0	stop_signal	71.0	0.588	False	go	s595
119.23	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s595
121.483	0.85	0.1	89.0	stop_signal	89.0	0.421	False	go	s595
123.871	0.85	0.1	71.0	stop_signal	71.0	0.59	False	go	s595
126.126	0.85	0.1	89.0	stop_signal	89.0	0.523	False	stop_failure	s595
128.378	0.85	0.05	71.0	stop_signal	71.0	0.439	False	go	s595
130.63	0.85	0.05	71.0	stop_signal	71.0	0.496	False	go	s595
133.017	0.85	0.05	89.0	stop_signal	-1.0	n/a	True	stop_success	s595
135.273	0.85	0.1	89.0	stop_signal	89.0	0.406	False	stop_failure	s595
137.527	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s595
139.915	0.85	0.1	71.0	stop_signal	71.0	0.323	False	stop_failure	s595
142.303	0.85	0.05	89.0	stop_signal	89.0	0.389	False	go	s595
144.559	0.85	0.05	71.0	stop_signal	-1.0	n/a	True	stop_success	s595
147.082	0.85	0.1	71.0	stop_signal	71.0	0.534	False	go	s595
149.334	0.85	0.1	89.0	stop_signal	71.0	0.438	False	go	s595
151.723	0.85	0.1	71.0	stop_signal	71.0	0.523	False	go	s595
153.978	0.85	0.1	71.0	stop_signal	-1.0	n/a	True	stop_success	s595
156.232	0.85	0.15	89.0	stop_signal	89.0	0.485	False	go	s595
158.624	0.85	0.15	89.0	stop_signal	89.0	0.505	False	go	s595
161.148	0.85	0.15	89.0	stop_signal	89.0	0.328	False	go	s595
163.537	0.85	0.15	71.0	stop_signal	71.0	0.324	False	go	s595
