onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.015	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
3.52	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.635	stim	s595
5.624	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
6.128	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.833	stim	s595
8.232	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
8.735864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.62	stim	s595
10.84	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
11.344728	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.76	stim	s595
13.448	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
13.952592000000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.481	stim	s595
16.056	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
16.56	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.613	stim	s595
18.662	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
19.168864000000003	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.585	stim	s595
21.272	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
21.779864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.663	stim	s595
23.884	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
24.391	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.449	stim	s595
26.496	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
27.003592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.549	stim	s595
29.108	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
29.611455999999997	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.549	stim	s595
31.715	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
32.221864000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.631	stim	s595
34.325	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
34.828864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.623	stim	s595
36.933	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
37.438	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.585	stim	s595
39.541	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
40.044	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.867	stim	s595
42.148	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
42.652864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.643	stim	s595
44.756	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
45.261	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.681	stim	s595
47.365	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
47.869864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.896	stim	s595
49.974	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
50.48	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.814	stim	s595
52.584	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
53.087591999999994	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.52	stim	s595
55.191	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
55.697	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.519	stim	s595
57.802	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
58.306184	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.462	stim	s595
60.41	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
60.91632	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.486	stim	s595
63.02	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
63.527	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.448	stim	s595
65.631	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
66.136864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.784	stim	s595
68.243	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
68.745864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.505	stim	s595
70.85	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
71.357864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.458	stim	s595
73.461	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
73.97	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.787	stim	s595
76.073	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
76.579864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.684	stim	s595
78.683	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
79.18704799999999	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.638	stim	s595
81.291	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
81.795864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.657	stim	s595
83.899	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
84.403592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.575	stim	s595
86.507	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s595
87.01104799999999	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.696	stim	s595
89.115	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
89.624864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.61	stim	s595
91.727	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s595
92.23272800000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.737	stim	s595
