onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.414	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.559	blue	7.0	cue_stay	magnitude	stay	s642	1
6.792	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.591	orange	2.0	task_switch	color	switch	s642	0
9.035	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.644	blue	6.0	cue_switch	color	stay	s642	0
11.14	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.667	blue	3.0	task_switch	magnitude	switch	s642	0
13.245	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.79	blue	6.0	task_switch	color	switch	s642	0
15.487	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.481	orange	1.0	task_switch	magnitude	switch	s642	0
17.592	1.0	0.1	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.613	orange	9.0	task_switch	color	switch	s642	0
19.834	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.571	orange	2.0	cue_stay	color	stay	s642	0
23.147	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.573	blue	4.0	task_switch	magnitude	switch	s642	0
25.388	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.56	blue	2.0	task_switch	color	switch	s642	0
28.293	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.495	orange	3.0	task_switch	magnitude	switch	s642	0
30.534	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.926	blue	3.0	cue_stay	magnitude	stay	s642	0
32.911	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.593	orange	8.0	task_switch	color	switch	s642	0
35.016	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	-1.0	n/a	orange	7.0	task_switch	magnitude	switch	s642	0
