onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.008	0.85	0.3	71.0	stop_signal	71.0	0.609	False	go	s642
5.397	0.85	0.3	71.0	stop_signal	71.0	0.495	False	go	s642
7.92	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s642
10.852	0.85	0.35	89.0	stop_signal	89.0	0.463	False	go	s642
13.377	0.85	0.35	89.0	stop_signal	89.0	0.634	False	go	s642
15.901	0.85	0.35	71.0	stop_signal	71.0	0.498	False	go	s642
18.153	0.85	0.35	89.0	stop_signal	89.0	0.604	False	stop_failure	s642
20.676	0.85	0.3	71.0	stop_signal	71.0	0.551	False	go	s642
23.064	0.85	0.3	71.0	stop_signal	71.0	0.627	False	go	s642
25.317	0.85	0.3	89.0	stop_signal	89.0	0.411	False	go	s642
27.705	0.85	0.3	89.0	stop_signal	89.0	0.697	False	go	s642
29.959	0.85	0.3	71.0	stop_signal	71.0	0.488	False	stop_failure	s642
32.348	0.85	0.25	71.0	stop_signal	71.0	0.563	False	go	s642
34.873	0.85	0.25	89.0	stop_signal	89.0	0.555	False	stop_failure	s642
37.125	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s642
39.514	0.85	0.25	89.0	stop_signal	89.0	0.563	False	go	s642
42.175	0.85	0.25	71.0	stop_signal	71.0	0.394	False	stop_failure	s642
44.428	0.85	0.2	89.0	stop_signal	89.0	0.475	False	go	s642
47.632	0.85	0.2	89.0	stop_signal	89.0	0.628	False	go	s642
50.021	0.85	0.2	71.0	stop_signal	71.0	0.634	False	go	s642
52.41	0.85	0.2	71.0	stop_signal	71.0	0.518	False	stop_failure	s642
54.935	0.85	0.15	71.0	stop_signal	71.0	0.519	False	go	s642
57.187	0.85	0.15	71.0	stop_signal	-1.0	n/a	True	stop_success	s642
59.439	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s642
61.691	0.85	0.25	71.0	stop_signal	71.0	0.577	False	go	s642
64.623	0.85	0.25	71.0	stop_signal	71.0	0.475	False	go	s642
67.148	0.85	0.25	89.0	stop_signal	89.0	0.494	False	go	s642
69.672	0.85	0.25	89.0	stop_signal	89.0	0.539	False	go	s642
71.925	0.85	0.25	89.0	stop_signal	89.0	0.381	False	stop_failure	s642
74.449	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s642
76.702	0.85	0.25	89.0	stop_signal	89.0	0.62	False	go	s642
