onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-56.675	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	22.464	n/a	instructions	s642
3.01	4.175	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.175	1,0,0,2,3,0,0,0,0	to_hand	s642
7.187	1.063	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.063	1,0,0,2,3,0,0,0,0	to_board	s642
8.253	0.501	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.501	1,0,0,2,3,0,0,0,0	to_hand	s642
8.756	0.329	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.329	1,0,0,2,3,0,0,0,0	to_board	s642
9.086	0.709	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.709	1,0,0,2,3,0,0,0,0	to_hand	s642
9.797	0.308	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.308	1,0,0,2,3,0,0,0,0	to_board	s642
10.111	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s642
12.613	2.649	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	2.649	1,2,0,3,0,0,0,0,0	to_hand	s642
15.264	1.27	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.27	1,2,0,3,0,0,0,0,0	to_board	s642
16.535	0.387	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.387	1,2,0,3,0,0,0,0,0	to_hand	s642
16.923	0.333	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.333	1,2,0,3,0,0,0,0,0	to_board	s642
17.259	0.395	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.395	1,2,0,3,0,0,0,0,0	to_hand	s642
17.655	0.277	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.277	1,2,0,3,0,0,0,0,0	to_board	s642
17.936	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s642
