onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
-1.135	1.5	congruent	1.0	71.0	stroop	71	0.649	blue	blue	congruent	s556
0.868	1.5	congruent	1.0	71.0	stroop	71	0.441	blue	blue	congruent	s556
2.871	1.5	incongruent	1.0	89.0	stroop	89	0.497	red	blue	incongruent	s556
4.876	1.5	congruent	1.0	89.0	stroop	89	0.415	red	red	congruent	s556
7.015	1.5	congruent	1.0	89.0	stroop	89	0.534	red	red	congruent	s556
9.018	1.5	incongruent	1.0	82.0	stroop	82	0.666	green	red	incongruent	s556
11.022	1.5	congruent	1.0	71.0	stroop	71	0.542	blue	blue	congruent	s556
13.162	1.5	incongruent	1.0	82.0	stroop	82	0.772	green	blue	incongruent	s556
15.167	1.5	incongruent	1.0	71.0	stroop	71	1.265	blue	green	incongruent	s556
17.17	1.5	incongruent	1.0	71.0	stroop	71	0.457	blue	green	incongruent	s556
19.308	1.5	congruent	1.0	89.0	stroop	89	0.544	red	red	congruent	s556
21.447	1.5	congruent	1.0	82.0	stroop	82	0.753	green	green	congruent	s556
23.725	1.5	incongruent	1.0	82.0	stroop	82	0.783	green	red	incongruent	s556
26.408	1.5	congruent	1.0	82.0	stroop	82	0.524	green	green	congruent	s556
28.41	1.5	congruent	1.0	71.0	stroop	71	0.619	blue	blue	congruent	s556
30.416	1.5	incongruent	1.0	89.0	stroop	89	0.741	red	blue	incongruent	s556
32.692	1.5	incongruent	1.0	71.0	stroop	71	0.451	blue	green	incongruent	s556
34.699	1.5	congruent	1.0	89.0	stroop	89	0.562	red	red	congruent	s556
36.702	1.5	incongruent	1.0	71.0	stroop	71	0.527	blue	red	incongruent	s556
38.704	1.5	incongruent	1.0	89.0	stroop	89	0.878	red	blue	incongruent	s556
40.709	1.5	incongruent	1.0	89.0	stroop	89	0.638	red	blue	incongruent	s556
42.711	1.5	incongruent	1.0	71.0	stroop	71	0.694	blue	red	incongruent	s556
44.715	1.5	congruent	1.0	82.0	stroop	82	0.582	green	green	congruent	s556
46.991	1.5	incongruent	1.0	89.0	stroop	89	0.736	red	blue	incongruent	s556
48.995	1.5	congruent	1.0	71.0	stroop	71	1.295	blue	blue	congruent	s556
51.405	1.5	congruent	1.0	71.0	stroop	71	0.522	blue	blue	congruent	s556
53.411	1.5	congruent	1.0	82.0	stroop	82	0.649	green	green	congruent	s556
55.55	1.5	congruent	1.0	89.0	stroop	89	0.529	red	red	congruent	s556
57.553	1.5	congruent	1.0	71.0	stroop	71	0.512	blue	blue	congruent	s556
59.558	1.5	incongruent	1.0	71.0	stroop	71	0.491	blue	red	incongruent	s556
61.562	1.5	congruent	1.0	71.0	stroop	71	0.475	blue	blue	congruent	s556
63.841	1.5	incongruent	1.0	89.0	stroop	89	0.81	red	blue	incongruent	s556
65.846	1.5	incongruent	1.0	82.0	stroop	82	1.194	green	red	incongruent	s556
68.123	1.5	incongruent	1.0	82.0	stroop	82	0.485	green	red	incongruent	s556
70.401	1.5	incongruent	1.0	71.0	stroop	71	0.702	blue	green	incongruent	s556
72.404	1.5	congruent	1.0	71.0	stroop	71	0.491	blue	blue	congruent	s556
75.089	1.5	incongruent	1.0	82.0	stroop	82	0.956	green	blue	incongruent	s556
77.094	1.5	congruent	1.0	89.0	stroop	89	0.623	red	red	congruent	s556
79.369	1.5	congruent	1.0	71.0	stroop	71	0.637	blue	blue	congruent	s556
81.372	1.5	congruent	1.0	82.0	stroop	82	0.55	green	green	congruent	s556
83.377	1.5	incongruent	1.0	71.0	stroop	71	0.675	blue	green	incongruent	s556
85.652	1.5	congruent	1.0	82.0	stroop	82	0.723	green	green	congruent	s556
87.794	1.5	congruent	1.0	82.0	stroop	82	0.591	green	green	congruent	s556
90.34	1.5	incongruent	1.0	71.0	stroop	71	0.672	blue	red	incongruent	s556
92.754	1.5	incongruent	1.0	89.0	stroop	89	0.72	red	green	incongruent	s556
94.757	1.5	incongruent	1.0	82.0	stroop	82	0.902	green	blue	incongruent	s556
96.759	1.5	incongruent	1.0	71.0	stroop	71	0.796	blue	green	incongruent	s556
98.765	1.5	congruent	1.0	89.0	stroop	89	0.61	red	red	congruent	s556
101.311	1.5	congruent	1.0	82.0	stroop	82	0.725	green	green	congruent	s556
103.453	1.5	congruent	1.0	82.0	stroop	82	0.586	green	green	congruent	s556
105.458	1.5	congruent	0.0	89.0	stroop	71	0.76	red	red	congruent	s556
107.461	1.5	congruent	1.0	71.0	stroop	71	0.83	blue	blue	congruent	s556
109.74	1.5	incongruent	1.0	89.0	stroop	89	0.87	red	green	incongruent	s556
111.744	1.5	congruent	1.0	82.0	stroop	82	0.751	green	green	congruent	s556
113.746	1.5	incongruent	1.0	82.0	stroop	82	0.701	green	red	incongruent	s556
115.885	1.5	incongruent	1.0	89.0	stroop	89	0.878	red	blue	incongruent	s556
117.891	1.5	incongruent	1.0	71.0	stroop	71	0.79	blue	green	incongruent	s556
120.165	1.5	congruent	1.0	89.0	stroop	89	0.507	red	red	congruent	s556
122.304	1.5	incongruent	1.0	89.0	stroop	89	0.685	red	green	incongruent	s556
124.717	1.5	congruent	1.0	82.0	stroop	82	0.744	green	green	congruent	s556
126.719	1.5	congruent	1.0	71.0	stroop	71	0.681	blue	blue	congruent	s556
128.725	1.5	incongruent	1.0	82.0	stroop	82	0.877	green	red	incongruent	s556
131.544	1.5	incongruent	1.0	82.0	stroop	82	0.677	green	red	incongruent	s556
133.55	1.5	incongruent	1.0	71.0	stroop	71	0.766	blue	green	incongruent	s556
135.552	1.5	congruent	1.0	82.0	stroop	82	0.619	green	green	congruent	s556
137.694	1.5	congruent	1.0	89.0	stroop	89	0.664	red	red	congruent	s556
139.699	1.5	incongruent	1.0	89.0	stroop	89	0.611	red	green	incongruent	s556
141.705	1.5	congruent	1.0	82.0	stroop	82	0.576	green	green	congruent	s556
143.709	1.5	incongruent	1.0	89.0	stroop	89	0.793	red	green	incongruent	s556
145.715	1.5	congruent	1.0	89.0	stroop	89	0.76	red	red	congruent	s556
147.718	1.5	incongruent	1.0	82.0	stroop	82	0.732	green	blue	incongruent	s556
149.721	1.5	congruent	1.0	89.0	stroop	89	0.609	red	red	congruent	s556
151.725	1.5	incongruent	1.0	71.0	stroop	71	0.75	blue	red	incongruent	s556
154.0	1.5	incongruent	1.0	82.0	stroop	82	0.716	green	red	incongruent	s556
156.006	1.5	congruent	1.0	71.0	stroop	71	0.612	blue	blue	congruent	s556
158.145	1.5	congruent	1.0	82.0	stroop	82	0.666	green	green	congruent	s556
160.147	1.5	congruent	1.0	89.0	stroop	89	0.728	red	red	congruent	s556
162.287	1.5	congruent	1.0	71.0	stroop	71	0.542	blue	blue	congruent	s556
