onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-61.538	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	20.874	n/a	instructions	s639
3.009	4.46	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.46	1,0,0,2,3,0,0,0,0	to_hand	s639
7.471	0.724	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.724	1,0,0,2,3,0,0,0,0	to_board	s639
8.198	0.512	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.512	1,0,0,2,3,0,0,0,0	to_hand	s639
8.712	0.417	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.417	1,0,0,2,3,0,0,0,0	to_board	s639
9.131	0.681	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.681	1,0,0,2,3,0,0,0,0	to_hand	s639
9.813	0.535	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.535	1,0,0,2,3,0,0,0,0	to_board	s639
10.353	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s639
12.855	3.216	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.216	1,2,0,3,0,0,0,0,0	to_hand	s639
16.073	0.926	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.926	1,2,0,3,0,0,0,0,0	to_board	s639
17.0	0.401	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.401	1,2,0,3,0,0,0,0,0	to_hand	s639
17.403	0.325	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.325	1,2,0,3,0,0,0,0,0	to_board	s639
17.731	0.571	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.571	1,2,0,3,0,0,0,0,0	to_hand	s639
18.304	0.439	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.439	1,2,0,3,0,0,0,0,0	to_board	s639
18.746	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s639
19.746	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s639
20.847	5.088	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	5.088	0,0,0,1,2,0,3,0,0	to_hand	s639
25.937	1.017	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.017	0,0,0,1,2,0,3,0,0	to_board	s639
26.955	0.819	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.819	0,0,0,1,2,0,3,0,0	to_hand	s639
27.775	0.367	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.367	0,0,0,1,2,0,3,0,0	to_board	s639
28.144	0.823	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.823	0,0,0,1,2,0,3,0,0	to_hand	s639
28.969	0.357	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.357	0,0,0,1,2,0,3,0,0	to_board	s639
29.329	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s639
30.329	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s639
31.533	2.844	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.844	0,0,0,1,2,0,3,0,0	to_hand	s639
34.378	0.256	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.256	0,0,0,1,2,0,3,0,0	to_board	s639
34.636	1.386	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.386	0,0,0,1,2,0,3,0,0	to_hand	s639
36.023	0.394	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.394	0,0,0,1,2,0,3,0,0	to_board	s639
36.419	0.391	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.391	0,0,0,1,2,0,3,0,0	to_hand	s639
36.811	0.309	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.309	0,0,0,1,2,0,3,0,0	to_board	s639
37.123	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s639
38.123	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s639
41.129	3.669	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	0.0	3.669	0,0,0,1,2,3,0,0,0	to_hand	s639
44.8	0.44	0	PA_with_intermediate	3,0,0,1,2,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	89.0	0.0	0.44	0,0,0,1,2,3,0,0,0	to_board	s639
45.242	0.422	0	PA_with_intermediate	3,0,0,1,0,0,0,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	0.0	0.422	0,0,0,1,2,3,0,0,0	to_hand	s639
45.666	0.419	0	PA_with_intermediate	3,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	82.0	0.0	0.419	0,0,0,1,2,3,0,0,0	to_board	s639
46.087	0.381	0	PA_with_intermediate	0,0,0,1,0,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	89.0	0.0	0.381	0,0,0,1,2,3,0,0,0	to_hand	s639
46.47	0.312	0	PA_with_intermediate	0,0,0,1,3,0,2,0,0	test	ward_and_allport	0,0,0,1,3,0,2,0,0	71.0	0.0	0.312	0,0,0,1,2,3,0,0,0	to_board	s639
46.785	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s639
47.785	1.408	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s639
49.196	6.929	1	PA_without_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	71.0	1.0	6.929	0,0,0,1,2,3,0,0,0	to_hand	s639
56.126	0.329	0	PA_without_intermediate	3,0,0,1,2,0,0,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	89.0	1.0	0.329	0,0,0,1,2,3,0,0,0	to_board	s639
56.456	0.374	0	PA_without_intermediate	3,0,0,1,0,0,0,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	71.0	1.0	0.374	0,0,0,1,2,3,0,0,0	to_hand	s639
56.832	0.417	0	PA_without_intermediate	3,0,0,1,0,0,2,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	82.0	1.0	0.417	0,0,0,1,2,3,0,0,0	to_board	s639
57.251	0.392	0	PA_without_intermediate	3,0,0,0,0,0,2,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	71.0	1.0	0.392	0,0,0,1,2,3,0,0,0	to_hand	s639
57.644	0.348	0	PA_without_intermediate	3,1,0,0,0,0,2,0,0	test	ward_and_allport	3,1,0,0,0,0,2,0,0	89.0	1.0	0.348	0,0,0,1,2,3,0,0,0	to_board	s639
57.996	1.0	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s639
58.996	1.68	0	PA_without_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s639
60.68	2.252	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	2,3,0,1,0,0,0,0,0	71.0	2.0	2.252	0,0,0,1,2,3,0,0,0	to_hand	s639
62.933	0.31	0	PA_with_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	2,3,0,1,0,0,0,0,0	82.0	2.0	0.31	0,0,0,1,2,3,0,0,0	to_board	s639
