onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.022	4.0	larger_later	discount_fixed	89	79.0	92.0	1.507	20.0	larger_later	s606
7.664	4.0	larger_later	discount_fixed	89	61.0	141.0	1.574	20.0	larger_later	s606
12.238	4.0	larger_later	discount_fixed	89	43.0	38.0	2.62	20.0	larger_later	s606
16.808	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	2.045	20.0	smaller_sooner	s606
21.717	4.0	larger_later	discount_fixed	89	30.0	23.0	1.95	20.0	larger_later	s606
26.56	4.0	larger_later	discount_fixed	89	32.0	57.0	2.446	20.0	larger_later	s606
31.814	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	2.061	20.0	smaller_sooner	s606
36.591	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	2.253	20.0	smaller_sooner	s606
42.593	4.0	larger_later	discount_fixed	89	75.0	60.0	2.966	20.0	larger_later	s606
48.182	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	1.522	20.0	smaller_sooner	s606
52.754	4.0	smaller_sooner	discount_fixed	71	24.0	38.0	2.216	20.0	smaller_sooner	s606
57.872	4.0	smaller_sooner	discount_fixed	71	82.0	74.0	2.408	20.0	smaller_sooner	s606
63.533	4.0	larger_later	discount_fixed	89	58.0	53.0	2.161	20.0	larger_later	s606
68.107	4.0	larger_later	discount_fixed	89	54.0	23.0	1.773	20.0	larger_later	s606
72.882	4.0	smaller_sooner	discount_fixed	71	41.0	55.0	2.971	20.0	smaller_sooner	s606
77.932	4.0	smaller_sooner	discount_fixed	71	77.0	142.0	2.166	20.0	smaller_sooner	s606
82.774	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	1.82	20.0	smaller_sooner	s606
87.956	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	1.886	20.0	smaller_sooner	s606
93.002	4.0	smaller_sooner	discount_fixed	71	29.0	75.0	2.621	20.0	smaller_sooner	s606
97.981	4.0	smaller_sooner	discount_fixed	71	45.0	157.0	3.405	20.0	smaller_sooner	s606
102.958	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	2.978	20.0	smaller_sooner	s606
108.28	4.0	larger_later	discount_fixed	89	80.0	39.0	1.029	20.0	larger_later	s606
112.78	4.0	larger_later	discount_fixed	89	22.0	21.0	2.661	20.0	larger_later	s606
117.83	4.0	larger_later	discount_fixed	89	52.0	139.0	2.078	20.0	larger_later	s606
122.54	4.0	larger_later	discount_fixed	89	54.0	126.0	1.291	20.0	larger_later	s606
127.386	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	1.395	20.0	smaller_sooner	s606
134.132	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	1.706	20.0	smaller_sooner	s606
138.634	4.0	smaller_sooner	discount_fixed	71	36.0	140.0	1.704	20.0	smaller_sooner	s606
143.207	4.0	smaller_sooner	discount_fixed	71	35.0	171.0	1.471	20.0	smaller_sooner	s606
147.916	4.0	larger_later	discount_fixed	89	34.0	43.0	3.356	20.0	larger_later	s606
152.827	4.0	larger_later	discount_fixed	89	74.0	121.0	1.389	20.0	larger_later	s606
157.401	4.0	larger_later	discount_fixed	89	45.0	107.0	1.867	20.0	larger_later	s606
162.179	4.0	larger_later	discount_fixed	89	77.0	24.0	1.224	20.0	larger_later	s606
166.819	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	2.111	20.0	smaller_sooner	s606
171.391	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	2.379	20.0	smaller_sooner	s606
176.847	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	1.357	20.0	smaller_sooner	s606
182.234	4.0	larger_later	discount_fixed	89	58.0	72.0	1.952	20.0	larger_later	s606
