onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.015	4.0	smaller_sooner	discount_fixed	71	67.0	74.0	1.214	20.0	smaller_sooner	s588
7.652	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	1.644	20.0	smaller_sooner	s588
12.974	4.0	smaller_sooner	discount_fixed	71	39.0	104.0	1.393	20.0	smaller_sooner	s588
17.954	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	1.65	20.0	smaller_sooner	s588
22.527	4.0	smaller_sooner	discount_fixed	71	33.0	78.0	2.455	20.0	smaller_sooner	s588
28.048	4.0	larger_later	discount_fixed	89	74.0	52.0	2.13	20.0	larger_later	s588
33.642	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	1.645	20.0	smaller_sooner	s588
39.438	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	2.61	20.0	smaller_sooner	s588
44.009	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	1.868	20.0	smaller_sooner	s588
49.126	4.0	smaller_sooner	discount_fixed	71	32.0	74.0	2.596	20.0	smaller_sooner	s588
53.629	4.0	smaller_sooner	discount_fixed	71	57.0	89.0	3.94	20.0	smaller_sooner	s588
58.472	4.0	larger_later	discount_fixed	89	70.0	108.0	3.143	20.0	larger_later	s588
63.043	4.0	larger_later	discount_fixed	89	72.0	95.0	1.925	20.0	larger_later	s588
68.43	4.0	larger_later	discount_fixed	89	30.0	36.0	2.977	20.0	larger_later	s588
73.479	4.0	smaller_sooner	discount_fixed	71	41.0	129.0	2.234	20.0	smaller_sooner	s588
78.186	4.0	larger_later	discount_fixed	89	78.0	129.0	3.283	20.0	larger_later	s588
83.096	4.0	larger_later	discount_fixed	89	71.0	88.0	1.548	20.0	larger_later	s588
88.009	4.0	smaller_sooner	discount_fixed	71	65.0	159.0	1.912	20.0	smaller_sooner	s588
92.852	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	1.528	20.0	smaller_sooner	s588
97.966	4.0	smaller_sooner	discount_fixed	71	58.0	36.0	3.638	20.0	smaller_sooner	s588
103.084	4.0	larger_later	discount_fixed	89	63.0	37.0	1.798	20.0	larger_later	s588
107.793	4.0	larger_later	discount_fixed	89	75.0	41.0	1.247	20.0	larger_later	s588
112.635	4.0	larger_later	discount_fixed	89	45.0	72.0	1.712	20.0	larger_later	s588
117.478	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	1.426	20.0	smaller_sooner	s588
124.363	4.0	smaller_sooner	discount_fixed	71	65.0	137.0	2.072	20.0	smaller_sooner	s588
128.934	4.0	smaller_sooner	discount_fixed	71	49.0	140.0	1.493	20.0	smaller_sooner	s588
133.707	4.0	smaller_sooner	discount_fixed	71	67.0	103.0	1.871	20.0	smaller_sooner	s588
140.728	4.0	smaller_sooner	discount_fixed	71	69.0	172.0	1.849	20.0	smaller_sooner	s588
145.436	4.0	smaller_sooner	discount_fixed	71	66.0	71.0	2.031	20.0	smaller_sooner	s588
150.618	4.0	smaller_sooner	discount_fixed	71	71.0	176.0	1.242	20.0	smaller_sooner	s588
155.664	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	1.654	20.0	smaller_sooner	s588
160.985	4.0	larger_later	discount_fixed	89	43.0	19.0	2.018	20.0	larger_later	s588
165.555	4.0	smaller_sooner	discount_fixed	71	60.0	124.0	1.536	20.0	smaller_sooner	s588
170.196	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	1.674	20.0	smaller_sooner	s588
175.109	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	1.644	20.0	smaller_sooner	s588
179.614	4.0	smaller_sooner	discount_fixed	71	44.0	92.0	1.216	20.0	smaller_sooner	s588
184.595	4.0	larger_later	discount_fixed	89	41.0	27.0	2.561	20.0	larger_later	s588
189.505	4.0	smaller_sooner	discount_fixed	71	64.0	89.0	3.291	20.0	smaller_sooner	s588
194.075	4.0	smaller_sooner	discount_fixed	71	78.0	108.0	3.366	20.0	smaller_sooner	s588
198.578	4.0	smaller_sooner	discount_fixed	71	80.0	145.0	1.893	20.0	smaller_sooner	s588
204.783	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	1.38	20.0	smaller_sooner	s588
209.492	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	1.043	20.0	smaller_sooner	s588
214.539	4.0	smaller_sooner	discount_fixed	71	36.0	114.0	1.037	20.0	smaller_sooner	s588
219.588	4.0	larger_later	discount_fixed	89	58.0	55.0	1.776	20.0	larger_later	s588
224.773	4.0	larger_later	discount_fixed	89	81.0	58.0	2.137	20.0	larger_later	s588
229.752	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	1.443	20.0	smaller_sooner	s588
234.53	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	2.474	20.0	smaller_sooner	s588
239.307	4.0	larger_later	discount_fixed	89	67.0	23.0	1.932	20.0	larger_later	s588
244.49	4.0	smaller_sooner	discount_fixed	71	77.0	161.0	0.965	20.0	smaller_sooner	s588
249.675	4.0	smaller_sooner	discount_fixed	71	55.0	163.0	1.113	20.0	smaller_sooner	s588
254.924	4.0	smaller_sooner	discount_fixed	71	40.0	159.0	1.971	20.0	smaller_sooner	s588
259.496	4.0	smaller_sooner	discount_fixed	71	76.0	161.0	0.781	20.0	smaller_sooner	s588
264.0	4.0	smaller_sooner	discount_fixed	71	48.0	128.0	0.995	20.0	smaller_sooner	s588
268.911	4.0	smaller_sooner	discount_fixed	71	39.0	95.0	1.532	20.0	smaller_sooner	s588
273.481	4.0	smaller_sooner	discount_fixed	71	83.0	105.0	1.621	20.0	smaller_sooner	s588
279.686	4.0	larger_later	discount_fixed	89	67.0	41.0	1.442	20.0	larger_later	s588
284.599	4.0	smaller_sooner	discount_fixed	71	56.0	172.0	1.553	20.0	smaller_sooner	s588
289.849	4.0	smaller_sooner	discount_fixed	71	28.0	123.0	2.589	20.0	smaller_sooner	s588
294.898	4.0	smaller_sooner	discount_fixed	71	50.0	129.0	1.215	20.0	smaller_sooner	s588
299.538	4.0	larger_later	discount_fixed	89	23.0	61.0	1.997	20.0	larger_later	s588
304.247	4.0	larger_later	discount_fixed	89	79.0	92.0	2.841	20.0	larger_later	s588
317.393	4.0	smaller_sooner	discount_fixed	71	61.0	141.0	1.205	20.0	smaller_sooner	s588
321.963	4.0	larger_later	discount_fixed	89	43.0	38.0	1.327	20.0	larger_later	s588
326.536	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	0.861	20.0	smaller_sooner	s588
331.449	4.0	larger_later	discount_fixed	89	30.0	23.0	0.978	20.0	larger_later	s588
336.291	4.0	larger_later	discount_fixed	89	32.0	57.0	1.558	20.0	larger_later	s588
341.541	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.162	20.0	smaller_sooner	s588
346.317	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	1.69	20.0	smaller_sooner	s588
352.315	4.0	larger_later	discount_fixed	89	75.0	60.0	1.325	20.0	larger_later	s588
357.906	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	1.811	20.0	smaller_sooner	s588
362.479	4.0	larger_later	discount_fixed	89	24.0	38.0	2.327	20.0	larger_later	s588
367.597	4.0	larger_later	discount_fixed	89	82.0	74.0	1.647	20.0	larger_later	s588
373.256	4.0	larger_later	discount_fixed	89	58.0	53.0	1.495	20.0	larger_later	s588
377.825	4.0	larger_later	discount_fixed	89	54.0	23.0	1.724	20.0	larger_later	s588
382.599	4.0	larger_later	discount_fixed	89	41.0	55.0	1.68	20.0	larger_later	s588
387.645	4.0	smaller_sooner	discount_fixed	71	77.0	142.0	1.069	20.0	smaller_sooner	s588
392.49	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	0.979	20.0	smaller_sooner	s588
397.671	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	1.576	20.0	smaller_sooner	s588
402.72	4.0	smaller_sooner	discount_fixed	71	29.0	75.0	1.808	20.0	smaller_sooner	s588
407.697	4.0	smaller_sooner	discount_fixed	71	45.0	157.0	1.209	20.0	smaller_sooner	s588
412.674	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	2.674	20.0	smaller_sooner	s588
417.993	4.0	larger_later	discount_fixed	89	80.0	39.0	2.659	20.0	larger_later	s588
422.499	4.0	larger_later	discount_fixed	89	22.0	21.0	1.481	20.0	larger_later	s588
427.547	4.0	smaller_sooner	discount_fixed	71	52.0	139.0	1.516	20.0	smaller_sooner	s588
432.255	4.0	smaller_sooner	discount_fixed	71	54.0	126.0	1.697	20.0	smaller_sooner	s588
437.099	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	1.679	20.0	smaller_sooner	s588
443.849	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	1.539	20.0	smaller_sooner	s588
448.351	4.0	smaller_sooner	discount_fixed	71	36.0	140.0	1.439	20.0	smaller_sooner	s588
452.925	4.0	smaller_sooner	discount_fixed	71	35.0	171.0	0.869	20.0	smaller_sooner	s588
457.633	4.0	larger_later	discount_fixed	89	34.0	43.0	1.211	20.0	larger_later	s588
462.544	4.0	larger_later	discount_fixed	89	74.0	121.0	1.91	20.0	larger_later	s588
467.113	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.012	20.0	smaller_sooner	s588
471.887	4.0	larger_later	discount_fixed	89	77.0	24.0	1.868	20.0	larger_later	s588
476.528	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	1.738	20.0	smaller_sooner	s588
481.101	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.686	20.0	smaller_sooner	s588
486.555	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	2.088	20.0	smaller_sooner	s588
491.942	4.0	larger_later	discount_fixed	89	58.0	72.0	2.6	20.0	larger_later	s588
496.514	4.0	smaller_sooner	discount_fixed	71	56.0	93.0	1.572	20.0	smaller_sooner	s588
502.788	4.0	larger_later	discount_fixed	89	45.0	26.0	1.738	20.0	larger_later	s588
