onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.516	1.5	congruent	1.0	82.0	stroop	82	0.894	green	green	congruent	s589
5.793	1.5	incongruent	1.0	82.0	stroop	82	0.73	green	blue	incongruent	s589
7.796	1.5	congruent	1.0	82.0	stroop	82	0.543	green	green	congruent	s589
10.209	1.5	congruent	1.0	89.0	stroop	89	0.713	red	red	congruent	s589
12.212	1.5	congruent	1.0	82.0	stroop	82	0.749	green	green	congruent	s589
14.349	1.5	congruent	1.0	89.0	stroop	89	0.579	red	red	congruent	s589
16.352	1.5	congruent	1.0	82.0	stroop	82	0.849	green	green	congruent	s589
18.356	1.5	incongruent	1.0	71.0	stroop	71	0.731	blue	green	incongruent	s589
20.359	1.5	congruent	1.0	71.0	stroop	71	0.644	blue	blue	congruent	s589
22.634	1.5	incongruent	1.0	71.0	stroop	71	0.517	blue	green	incongruent	s589
24.637	1.5	incongruent	1.0	89.0	stroop	89	0.707	red	blue	incongruent	s589
26.914	1.5	incongruent	1.0	89.0	stroop	89	1.113	red	green	incongruent	s589
29.191	1.5	incongruent	1.0	82.0	stroop	82	0.804	green	blue	incongruent	s589
31.194	1.5	congruent	1.0	71.0	stroop	71	0.818	blue	blue	congruent	s589
33.88	1.5	incongruent	1.0	71.0	stroop	71	0.837	blue	green	incongruent	s589
35.885	1.5	congruent	1.0	82.0	stroop	82	0.772	green	green	congruent	s589
38.162	1.5	congruent	1.0	71.0	stroop	71	0.757	blue	blue	congruent	s589
40.163	1.5	congruent	1.0	89.0	stroop	89	0.656	red	red	congruent	s589
42.168	1.5	incongruent	1.0	89.0	stroop	89	1.158	red	blue	incongruent	s589
44.442	1.5	congruent	1.0	71.0	stroop	71	0.657	blue	blue	congruent	s589
46.584	1.5	congruent	1.0	89.0	stroop	89	0.711	red	red	congruent	s589
49.132	1.5	incongruent	1.0	71.0	stroop	71	0.981	blue	green	incongruent	s589
51.544	1.5	incongruent	1.0	89.0	stroop	89	0.656	red	green	incongruent	s589
53.55	1.5	incongruent	1.0	71.0	stroop	71	0.64	blue	green	incongruent	s589
55.555	1.5	incongruent	1.0	89.0	stroop	89	0.847	red	blue	incongruent	s589
57.56	1.5	congruent	1.0	71.0	stroop	71	0.732	blue	blue	congruent	s589
60.107	1.5	congruent	1.0	82.0	stroop	82	1.093	green	green	congruent	s589
62.249	1.5	congruent	1.0	82.0	stroop	82	0.677	green	green	congruent	s589
64.253	1.5	congruent	1.0	71.0	stroop	71	0.843	blue	blue	congruent	s589
66.259	1.5	congruent	1.0	89.0	stroop	89	0.934	red	red	congruent	s589
68.537	1.5	incongruent	1.0	89.0	stroop	89	1.004	red	blue	incongruent	s589
70.542	1.5	congruent	1.0	89.0	stroop	89	1.495	red	red	congruent	s589
72.545	1.5	incongruent	1.0	71.0	stroop	71	0.817	blue	red	incongruent	s589
74.686	1.5	incongruent	1.0	89.0	stroop	89	0.701	red	green	incongruent	s589
76.688	1.5	incongruent	1.0	82.0	stroop	82	0.759	green	red	incongruent	s589
78.961	1.5	congruent	1.0	82.0	stroop	82	0.666	green	green	congruent	s589
81.1	1.5	incongruent	1.0	82.0	stroop	82	0.893	green	blue	incongruent	s589
83.513	1.5	congruent	1.0	82.0	stroop	82	0.571	green	green	congruent	s589
85.518	1.5	congruent	1.0	89.0	stroop	89	0.537	red	red	congruent	s589
87.519	1.5	incongruent	1.0	71.0	stroop	71	0.689	blue	red	incongruent	s589
90.337	1.5	incongruent	1.0	82.0	stroop	82	0.877	green	red	incongruent	s589
92.342	1.5	incongruent	1.0	89.0	stroop	89	0.832	red	green	incongruent	s589
94.343	1.5	congruent	0.0	82.0	stroop	71	0.721	green	green	congruent	s589
96.484	1.5	congruent	1.0	82.0	stroop	82	1.177	green	green	congruent	s589
98.485	1.5	incongruent	1.0	71.0	stroop	71	0.708	blue	red	incongruent	s589
100.489	1.5	congruent	1.0	71.0	stroop	71	0.906	blue	blue	congruent	s589
102.49	1.5	incongruent	1.0	82.0	stroop	82	0.778	green	blue	incongruent	s589
104.495	1.5	congruent	1.0	89.0	stroop	89	0.78	red	red	congruent	s589
106.501	1.5	incongruent	1.0	89.0	stroop	89	0.777	red	green	incongruent	s589
108.506	1.5	congruent	1.0	71.0	stroop	71	0.919	blue	blue	congruent	s589
110.511	1.5	incongruent	1.0	71.0	stroop	71	0.62	blue	green	incongruent	s589
112.789	1.5	incongruent	0.0	71.0	stroop	89	0.94	blue	red	incongruent	s589
114.791	1.5	congruent	1.0	71.0	stroop	71	1.241	blue	blue	congruent	s589
116.933	1.5	congruent	1.0	89.0	stroop	89	0.637	red	red	congruent	s589
118.936	1.5	congruent	1.0	82.0	stroop	82	0.794	green	green	congruent	s589
121.077	1.5	congruent	1.0	71.0	stroop	71	0.958	blue	blue	congruent	s589
123.082	1.5	congruent	1.0	82.0	stroop	82	1.139	green	green	congruent	s589
125.087	1.5	incongruent	1.0	82.0	stroop	82	1.703	green	blue	incongruent	s589
127.093	1.5	incongruent	1.0	82.0	stroop	82	0.673	green	blue	incongruent	s589
129.371	1.5	incongruent	1.0	89.0	stroop	89	0.771	red	green	incongruent	s589
131.373	1.5	incongruent	1.0	89.0	stroop	89	1.005	red	blue	incongruent	s589
133.512	1.5	congruent	1.0	71.0	stroop	71	0.665	blue	blue	congruent	s589
135.926	1.5	incongruent	0.0	71.0	stroop	89	0.934	blue	red	incongruent	s589
138.2	1.5	congruent	1.0	89.0	stroop	89	1.096	red	red	congruent	s589
140.886	1.5	congruent	1.0	82.0	stroop	82	0.793	green	green	congruent	s589
142.888	1.5	congruent	1.0	89.0	stroop	89	0.651	red	red	congruent	s589
145.299	1.5	congruent	1.0	71.0	stroop	71	0.782	blue	blue	congruent	s589
147.438	1.5	incongruent	1.0	71.0	stroop	71	1.1	blue	green	incongruent	s589
150.12	1.5	incongruent	1.0	82.0	stroop	82	0.704	green	red	incongruent	s589
152.126	1.5	incongruent	1.0	71.0	stroop	71	1.544	blue	red	incongruent	s589
154.264	1.5	congruent	1.0	89.0	stroop	89	0.738	red	red	congruent	s589
157.222	1.5	incongruent	1.0	71.0	stroop	71	0.646	blue	red	incongruent	s589
159.228	1.5	incongruent	1.0	82.0	stroop	82	0.919	green	red	incongruent	s589
161.505	1.5	incongruent	1.0	89.0	stroop	89	0.757	red	blue	incongruent	s589
163.506	1.5	congruent	1.0	82.0	stroop	82	0.84	green	green	congruent	s589
165.508	1.5	congruent	1.0	89.0	stroop	89	0.598	red	red	congruent	s589
167.511	1.5	incongruent	1.0	82.0	stroop	82	1.327	green	red	incongruent	s589
169.513	1.5	congruent	1.0	71.0	stroop	71	0.704	blue	blue	congruent	s589
171.654	1.5	congruent	1.0	89.0	stroop	89	0.817	red	red	congruent	s589
173.66	1.5	incongruent	1.0	89.0	stroop	89	0.866	red	blue	incongruent	s589
175.663	1.5	congruent	1.0	89.0	stroop	89	0.695	red	red	congruent	s589
177.804	1.5	incongruent	1.0	82.0	stroop	82	0.742	green	red	incongruent	s589
179.81	1.5	incongruent	1.0	71.0	stroop	71	1.237	blue	red	incongruent	s589
181.813	1.5	incongruent	1.0	71.0	stroop	71	1.02	blue	green	incongruent	s589
183.951	1.5	congruent	1.0	71.0	stroop	71	0.629	blue	blue	congruent	s589
186.088	1.5	congruent	1.0	71.0	stroop	71	0.543	blue	blue	congruent	s589
188.362	1.5	incongruent	1.0	89.0	stroop	89	0.874	red	green	incongruent	s589
191.047	1.5	congruent	1.0	71.0	stroop	71	1.018	blue	blue	congruent	s589
193.053	1.5	congruent	1.0	89.0	stroop	89	0.697	red	red	congruent	s589
195.058	1.5	incongruent	1.0	82.0	stroop	82	1.444	green	red	incongruent	s589
197.335	1.5	incongruent	0.0	89.0	stroop	71	0.705	red	blue	incongruent	s589
199.341	1.5	congruent	0.0	82.0	stroop	71	0.982	green	green	congruent	s589
201.342	1.5	incongruent	1.0	82.0	stroop	82	0.77	green	blue	incongruent	s589
203.346	1.5	incongruent	1.0	89.0	stroop	89	0.744	red	green	incongruent	s589
205.352	1.5	incongruent	1.0	82.0	stroop	82	1.183	green	blue	incongruent	s589
207.357	1.5	incongruent	1.0	82.0	stroop	82	0.704	green	red	incongruent	s589
