onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-77.127	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	38.265	n/a	instructions	s373
3.011	5.942	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	5.942	1,0,0,2,3,0,0,0,0	to_hand	s373
8.954	0.883	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.883	1,0,0,2,3,0,0,0,0	to_board	s373
9.84	1.486	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.486	1,0,0,2,3,0,0,0,0	to_hand	s373
11.327	0.416	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.416	1,0,0,2,3,0,0,0,0	to_board	s373
11.745	1.229	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.229	1,0,0,2,3,0,0,0,0	to_hand	s373
12.974	0.597	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.597	1,0,0,2,3,0,0,0,0	to_board	s373
13.577	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s373
16.079	4.281	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	4.281	1,2,0,3,0,0,0,0,0	to_hand	s373
20.36	0.529	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.529	1,2,0,3,0,0,0,0,0	to_board	s373
20.891	0.637	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.637	1,2,0,3,0,0,0,0,0	to_hand	s373
21.529	0.585	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.585	1,2,0,3,0,0,0,0,0	to_board	s373
22.116	1.217	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.217	1,2,0,3,0,0,0,0,0	to_hand	s373
23.334	0.388	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.388	1,2,0,3,0,0,0,0,0	to_board	s373
23.727	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s373
24.727	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s373
25.829	3.261	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.261	0,0,0,1,2,0,3,0,0	to_hand	s373
29.091	0.54	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.54	0,0,0,1,2,0,3,0,0	to_board	s373
29.634	1.23	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.23	0,0,0,1,2,0,3,0,0	to_hand	s373
30.865	0.308	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.308	0,0,0,1,2,0,3,0,0	to_board	s373
31.175	0.562	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.562	0,0,0,1,2,0,3,0,0	to_hand	s373
31.738	0.274	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.274	0,0,0,1,2,0,3,0,0	to_board	s373
32.017	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s373
33.017	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s373
34.218	2.939	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.939	0,0,0,1,2,0,3,0,0	to_hand	s373
37.158	0.573	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.573	0,0,0,1,2,0,3,0,0	to_board	s373
37.733	0.897	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.897	0,0,0,1,2,0,3,0,0	to_hand	s373
38.632	0.384	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.384	0,0,0,1,2,0,3,0,0	to_board	s373
39.018	0.77	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.77	0,0,0,1,2,0,3,0,0	to_hand	s373
39.79	0.363	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.363	0,0,0,1,2,0,3,0,0	to_board	s373
40.158	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s373
41.158	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s373
44.165	5.803	1	PA_with_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	82.0	0.0	5.803	0,0,0,0,0,0,1,2,3	to_hand	s373
49.969	0.545	0	PA_with_intermediate	0,0,0,3,0,0,1,2,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	71.0	0.0	0.545	0,0,0,0,0,0,1,2,3	to_board	s373
50.515	2.247	0	PA_with_intermediate	0,0,0,3,0,0,1,0,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	82.0	0.0	2.247	0,0,0,0,0,0,1,2,3	to_hand	s373
52.763	0.404	0	PA_with_intermediate	2,0,0,3,0,0,1,0,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	89.0	0.0	0.404	0,0,0,0,0,0,1,2,3	to_board	s373
53.169	0.753	0	PA_with_intermediate	2,0,0,0,0,0,1,0,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	71.0	0.0	0.753	0,0,0,0,0,0,1,2,3	to_hand	s373
53.924	0.309	0	PA_with_intermediate	2,3,0,0,0,0,1,0,0	test	ward_and_allport	2,3,0,0,0,0,1,0,0	89.0	0.0	0.309	0,0,0,0,0,0,1,2,3	to_board	s373
54.236	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s373
55.236	2.768	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s373
58.007	4.238	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	1.0	4.238	0,0,0,1,2,3,0,0,0	to_hand	s373
62.246	0.4	0	PA_with_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	82.0	1.0	0.4	0,0,0,1,2,3,0,0,0	to_board	s373
62.648	0.631	0	PA_with_intermediate	0,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	1.0	0.631	0,0,0,1,2,3,0,0,0	to_hand	s373
63.28	0.428	0	PA_with_intermediate	2,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	89.0	1.0	0.428	0,0,0,1,2,3,0,0,0	to_board	s373
63.71	1.171	0	PA_with_intermediate	2,0,0,1,0,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	82.0	1.0	1.171	0,0,0,1,2,3,0,0,0	to_hand	s373
64.882	0.326	0	PA_with_intermediate	2,0,0,1,3,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	1.0	0.326	0,0,0,1,2,3,0,0,0	to_board	s373
65.213	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s373
66.213	1.68	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s373
67.895	4.259	1	PA_without_intermediate	0,0,0,0,0,0,1,2,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	82.0	2.0	4.259	0,0,0,0,0,0,1,2,3	to_hand	s373
72.156	0.768	0	PA_without_intermediate	3,0,0,0,0,0,1,2,0	test	ward_and_allport	3,1,0,2,0,0,0,0,0	89.0	2.0	0.768	0,0,0,0,0,0,1,2,3	to_board	s373
