onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.013	0.85	0.2	71.0	stop_signal	71.0	1.12	False	go	s612
5.403	0.85	0.2	89.0	stop_signal	89.0	0.658	False	go	s612
7.927	0.85	0.2	71.0	stop_signal	71.0	1.082	False	stop_failure	s612
10.861	0.85	0.15	89.0	stop_signal	89.0	0.721	False	go	s612
13.385	0.85	0.15	89.0	stop_signal	89.0	0.616	False	go	s612
15.908	0.85	0.15	89.0	stop_signal	89.0	0.804	False	go	s612
18.163	0.85	0.15	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
20.689	0.85	0.2	89.0	stop_signal	89.0	0.646	False	go	s612
23.081	0.85	0.2	71.0	stop_signal	71.0	0.672	False	go	s612
25.337	0.85	0.2	89.0	stop_signal	89.0	0.649	False	go	s612
27.726	0.85	0.2	89.0	stop_signal	89.0	0.466	False	go	s612
29.98	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
32.372	0.85	0.25	71.0	stop_signal	71.0	0.643	False	go	s612
34.896	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
37.149	0.85	0.3	71.0	stop_signal	71.0	0.654	False	stop_failure	s612
39.538	0.85	0.25	89.0	stop_signal	89.0	0.664	False	go	s612
42.202	0.85	0.25	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
44.455	0.85	0.3	71.0	stop_signal	71.0	0.596	False	go	s612
47.661	0.85	0.3	89.0	stop_signal	89.0	0.574	False	go	s612
50.05	0.85	0.3	89.0	stop_signal	89.0	0.871	False	go	s612
52.442	0.85	0.3	89.0	stop_signal	89.0	0.568	False	stop_failure	s612
54.965	0.85	0.25	89.0	stop_signal	89.0	0.53	False	go	s612
57.222	0.85	0.25	89.0	stop_signal	89.0	0.503	False	stop_failure	s612
59.478	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
61.731	0.85	0.25	89.0	stop_signal	89.0	0.632	False	go	s612
64.665	0.85	0.25	89.0	stop_signal	89.0	0.716	False	go	s612
67.189	0.85	0.25	89.0	stop_signal	89.0	0.534	False	go	s612
69.712	0.85	0.25	89.0	stop_signal	89.0	0.502	False	go	s612
71.968	0.85	0.25	71.0	stop_signal	71.0	0.68	False	stop_failure	s612
74.495	0.85	0.2	89.0	stop_signal	-1.0	n/a	True	stop_success	s612
76.749	0.85	0.25	71.0	stop_signal	71.0	0.66	False	go	s612
79.137	0.85	0.25	71.0	stop_signal	-1.0	n/a	True	stop_success	s612
81.389	0.85	0.3	71.0	stop_signal	71.0	0.666	False	go	s612
