onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.01	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
3.514864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.627	stim	s612
5.621	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
6.124	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.836	stim	s612
8.228	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
8.731	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.779	stim	s612
10.835	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
11.338592	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.589	stim	s612
13.444	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
13.946456	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.783	stim	s612
16.05	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
16.555592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	1.018	stim	s612
18.662	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
19.164	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.566	stim	s612
21.268	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
21.771592000000002	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.676	stim	s612
23.873	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
24.385	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.765	stim	s612
26.489	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
26.992592000000002	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.709	stim	s612
29.095	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
29.601	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.694	stim	s612
31.705	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
32.21	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.796	stim	s612
34.314	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
34.816592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.949	stim	s612
36.919	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
37.424864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.85	stim	s612
39.53	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
40.033728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.853	stim	s612
42.138	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s612
42.642455999999996	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.866	stim	s612
44.747	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
45.249728000000005	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.734	stim	s612
47.354	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
47.864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.62	stim	s612
49.966	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s612
50.471591999999994	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.678	stim	s612
