onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-52.866	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	5.927	n/a	instructions	s612
3.013	6.008	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	6.008	1,0,0,2,3,0,0,0,0	to_hand	s612
9.024	1.235	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.235	1,0,0,2,3,0,0,0,0	to_board	s612
10.262	1.488	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.488	1,0,0,2,3,0,0,0,0	to_hand	s612
11.752	0.59	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.59	1,0,0,2,3,0,0,0,0	to_board	s612
12.343	3.608	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	3.608	1,0,0,2,3,0,0,0,0	to_hand	s612
15.952	1.469	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.469	1,0,0,2,3,0,0,0,0	to_board	s612
17.426	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s612
19.928	6.89	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	6.89	1,2,0,3,0,0,0,0,0	to_hand	s612
26.819	1.849	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.849	1,2,0,3,0,0,0,0,0	to_board	s612
28.67	2.021	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	2.021	1,2,0,3,0,0,0,0,0	to_hand	s612
30.692	0.83	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.83	1,2,0,3,0,0,0,0,0	to_board	s612
31.524	1.452	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.452	1,2,0,3,0,0,0,0,0	to_hand	s612
32.978	0.608	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.608	1,2,0,3,0,0,0,0,0	to_board	s612
33.59	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s612
34.59	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s612
