onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.517	0.85	0.4	89.0	stop_signal	89.0	0.811	False	stop_failure	s495
5.77	0.85	0.35	71.0	stop_signal	71.0	0.785	False	go	s495
8.432	0.85	0.35	71.0	stop_signal	71.0	0.774	False	go	s495
11.095	0.85	0.35	89.0	stop_signal	89.0	0.846	False	go	s495
13.35	0.85	0.35	89.0	stop_signal	89.0	0.833	False	go	s495
15.603	0.85	0.35	71.0	stop_signal	71.0	0.831	False	go	s495
17.993	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s495
20.791	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
23.182	0.85	0.45	71.0	stop_signal	71.0	0.743	False	stop_failure	s495
25.436	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s495
27.689	0.85	0.45	89.0	stop_signal	89.0	0.721	False	stop_failure	s495
29.943	0.85	0.4	89.0	stop_signal	89.0	0.803	False	go	s495
32.604	0.85	0.4	71.0	stop_signal	71.0	0.696	False	go	s495
35.266	0.85	0.4	71.0	stop_signal	71.0	0.732	False	go	s495
37.521	0.85	0.4	89.0	stop_signal	89.0	0.869	False	go	s495
40.046	0.85	0.4	89.0	stop_signal	89.0	0.786	False	go	s495
42.299	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
44.824	0.85	0.45	71.0	stop_signal	71.0	0.743	False	go	s495
47.349	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s495
49.876	0.85	0.5	89.0	stop_signal	89.0	0.737	False	stop_failure	s495
52.266	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
54.792	0.85	0.5	71.0	stop_signal	71.0	0.802	False	go	s495
57.317	0.85	0.5	89.0	stop_signal	89.0	0.857	False	go	s495
59.707	0.85	0.5	89.0	stop_signal	89.0	0.953	False	go	s495
61.961	0.85	0.5	71.0	stop_signal	71.0	0.96	False	go	s495
64.485	0.85	0.5	89.0	stop_signal	89.0	0.738	False	go	s495
67.285	0.85	0.5	71.0	stop_signal	71.0	0.751	False	stop_failure	s495
69.811	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
72.201	0.85	0.5	89.0	stop_signal	89.0	0.8	False	go	s495
74.456	0.85	0.5	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
76.711	0.85	0.55	71.0	stop_signal	71.0	0.758	False	stop_failure	s495
78.964	0.85	0.5	71.0	stop_signal	71.0	0.727	False	stop_failure	s495
81.219	0.85	0.45	89.0	stop_signal	89.0	0.799	False	go	s495
83.744	0.85	0.45	89.0	stop_signal	89.0	0.761	False	go	s495
85.998	0.85	0.45	89.0	stop_signal	89.0	0.73	False	stop_failure	s495
88.251	0.85	0.4	89.0	stop_signal	89.0	0.771	False	go	s495
90.506	0.85	0.4	89.0	stop_signal	89.0	0.814	False	go	s495
92.76	0.85	0.4	71.0	stop_signal	71.0	0.831	False	go	s495
95.148	0.85	0.4	71.0	stop_signal	71.0	0.836	False	go	s495
97.405	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
99.66	0.85	0.45	89.0	stop_signal	89.0	0.768	False	go	s495
112.928	0.85	0.45	89.0	stop_signal	89.0	0.762	False	stop_failure	s495
115.187	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s495
117.712	0.85	0.45	89.0	stop_signal	89.0	0.888	False	go	s495
120.102	0.85	0.45	71.0	stop_signal	71.0	0.921	False	go	s495
122.628	0.85	0.45	89.0	stop_signal	89.0	0.738	False	stop_failure	s495
124.882	0.85	0.4	89.0	stop_signal	89.0	0.711	False	go	s495
127.272	0.85	0.4	89.0	stop_signal	89.0	0.845	False	go	s495
129.661	0.85	0.4	71.0	stop_signal	71.0	0.807	False	go	s495
131.914	0.85	0.4	71.0	stop_signal	71.0	0.831	False	go	s495
134.303	0.85	0.4	71.0	stop_signal	71.0	0.818	False	go	s495
136.694	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s495
139.084	0.85	0.45	71.0	stop_signal	71.0	0.717	False	go	s495
141.746	0.85	0.45	89.0	stop_signal	89.0	0.849	False	go	s495
