onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.013	4.0	false	discount_fixed	-1	31.0	76.0	n/a	20.0	false	s577
8.332	4.0	false	discount_fixed	-1	43.0	19.0	n/a	20.0	false	s577
12.902	4.0	false	discount_fixed	-1	60.0	124.0	n/a	20.0	false	s577
17.539	4.0	false	discount_fixed	-1	27.0	142.0	n/a	20.0	false	s577
22.448	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	2.929	20.0	smaller_sooner	s577
26.954	4.0	smaller_sooner	discount_fixed	71	44.0	92.0	2.534	20.0	smaller_sooner	s577
31.934	4.0	larger_later	discount_fixed	89	41.0	27.0	1.641	20.0	larger_later	s577
36.845	4.0	larger_later	discount_fixed	89	64.0	89.0	2.574	20.0	larger_later	s577
41.418	4.0	larger_later	discount_fixed	89	78.0	108.0	2.272	20.0	larger_later	s577
45.922	4.0	larger_later	discount_fixed	89	80.0	145.0	2.035	20.0	larger_later	s577
52.125	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	2.004	20.0	smaller_sooner	s577
56.833	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	1.152	20.0	smaller_sooner	s577
61.879	4.0	smaller_sooner	discount_fixed	71	36.0	114.0	2.553	20.0	smaller_sooner	s577
66.925	4.0	larger_later	discount_fixed	89	58.0	55.0	1.542	20.0	larger_later	s577
72.112	4.0	larger_later	discount_fixed	89	81.0	58.0	1.165	20.0	larger_later	s577
77.09	4.0	smaller_sooner	discount_fixed	71	32.0	111.0	1.151	20.0	smaller_sooner	s577
81.868	4.0	smaller_sooner	discount_fixed	71	25.0	141.0	1.077	20.0	smaller_sooner	s577
86.642	4.0	larger_later	discount_fixed	89	67.0	23.0	0.923	20.0	larger_later	s577
91.827	4.0	larger_later	discount_fixed	89	77.0	161.0	1.461	20.0	larger_later	s577
97.009	4.0	larger_later	discount_fixed	89	55.0	163.0	1.657	20.0	larger_later	s577
102.26	4.0	larger_later	discount_fixed	89	40.0	159.0	2.092	20.0	larger_later	s577
106.834	4.0	larger_later	discount_fixed	89	76.0	161.0	0.881	20.0	larger_later	s577
111.339	4.0	smaller_sooner	discount_fixed	71	48.0	128.0	0.778	20.0	smaller_sooner	s577
116.249	4.0	smaller_sooner	discount_fixed	71	39.0	95.0	1.236	20.0	smaller_sooner	s577
120.821	4.0	larger_later	discount_fixed	89	83.0	105.0	0.896	20.0	larger_later	s577
127.025	4.0	larger_later	discount_fixed	89	67.0	41.0	1.038	20.0	larger_later	s577
131.938	4.0	larger_later	discount_fixed	89	56.0	172.0	1.387	20.0	larger_later	s577
137.188	4.0	smaller_sooner	discount_fixed	71	28.0	123.0	0.907	20.0	smaller_sooner	s577
142.236	4.0	larger_later	discount_fixed	89	50.0	129.0	1.34	20.0	larger_later	s577
146.878	4.0	smaller_sooner	discount_fixed	71	23.0	61.0	0.983	20.0	smaller_sooner	s577
151.584	4.0	larger_later	discount_fixed	89	79.0	92.0	0.871	20.0	larger_later	s577
156.225	4.0	smaller_sooner	discount_fixed	71	61.0	141.0	1.171	20.0	smaller_sooner	s577
160.795	4.0	larger_later	discount_fixed	89	43.0	38.0	0.983	20.0	larger_later	s577
165.367	4.0	larger_later	discount_fixed	89	66.0	145.0	1.353	20.0	larger_later	s577
170.277	4.0	larger_later	discount_fixed	89	30.0	23.0	2.375	20.0	larger_later	s577
175.119	4.0	smaller_sooner	discount_fixed	71	32.0	57.0	2.202	20.0	smaller_sooner	s577
180.368	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.401	20.0	smaller_sooner	s577
185.144	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	0.985	20.0	smaller_sooner	s577
191.142	4.0	larger_later	discount_fixed	89	75.0	60.0	0.87	20.0	larger_later	s577
