onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-93.756	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	38.665	n/a	instructions	s570
3.02	8.931	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	8.931	1,0,0,2,3,0,0,0,0	to_hand	s570
11.953	0.584	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.584	1,0,0,2,3,0,0,0,0	to_board	s570
12.539	1.183	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.183	1,0,0,2,3,0,0,0,0	to_hand	s570
13.723	0.422	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.422	1,0,0,2,3,0,0,0,0	to_board	s570
14.147	0.599	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.599	1,0,0,2,3,0,0,0,0	to_hand	s570
14.747	0.683	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.683	1,0,0,2,3,0,0,0,0	to_board	s570
15.438	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s570
17.94	5.691	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	5.691	1,2,0,3,0,0,0,0,0	to_hand	s570
23.633	0.439	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.439	1,2,0,3,0,0,0,0,0	to_board	s570
24.073	1.57	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.57	1,2,0,3,0,0,0,0,0	to_hand	s570
25.645	0.302	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.302	1,2,0,3,0,0,0,0,0	to_board	s570
25.948	1.086	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.086	1,2,0,3,0,0,0,0,0	to_hand	s570
27.034	0.267	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.267	1,2,0,3,0,0,0,0,0	to_board	s570
27.305	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s570
28.305	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s570
29.406	3.409	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.409	0,0,0,1,2,0,3,0,0	to_hand	s570
32.816	0.726	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.726	0,0,0,1,2,0,3,0,0	to_board	s570
33.545	0.932	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.932	0,0,0,1,2,0,3,0,0	to_hand	s570
34.478	0.959	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.959	0,0,0,1,2,0,3,0,0	to_board	s570
35.44	1.214	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.214	0,0,0,1,2,0,3,0,0	to_hand	s570
36.654	1.398	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.398	0,0,0,1,2,0,3,0,0	to_board	s570
38.058	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s570
39.058	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s570
40.26	3.665	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	3.665	0,0,0,1,2,0,3,0,0	to_hand	s570
43.926	0.423	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.423	0,0,0,1,2,0,3,0,0	to_board	s570
44.351	1.72	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.72	0,0,0,1,2,0,3,0,0	to_hand	s570
