onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.623	1.0	0.1	False	71.0	Color	switch	twobytwo	89.0	1.232	blue	4.0	cue_switch	color	stay	s570	1
5.871	1.0	0.1	False	89.0	Magnitude	n/a	twobytwo	71.0	1.118	blue	7.0	task_switch	magnitude	switch	s570	0
8.252	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.625	orange	1.0	task_switch	color	switch	s570	0
10.495	1.0	0.1	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.886	blue	7.0	cue_stay	color	stay	s570	0
13.674	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.627	orange	1.0	task_switch	magnitude	switch	s570	0
15.781	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.695	blue	2.0	cue_stay	magnitude	stay	s570	0
18.701	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.021	orange	3.0	cue_switch	magnitude	stay	s570	0
22.016	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.612	orange	1.0	cue_stay	magnitude	stay	s570	0
24.127	1.0	0.1	True	71.0	High-Low	stay	twobytwo	71.0	0.532	blue	2.0	cue_stay	magnitude	stay	s570	0
27.576	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.587	blue	7.0	task_switch	color	switch	s570	0
29.818	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.968	orange	6.0	task_switch	magnitude	switch	s570	0
31.925	1.0	0.1	False	89.0	Magnitude	stay	twobytwo	71.0	1.056	blue	8.0	cue_stay	magnitude	stay	s570	0
34.029	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.64	orange	8.0	cue_switch	magnitude	stay	s570	0
36.269	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.64	orange	9.0	cue_stay	magnitude	stay	s570	0
38.509	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.784	orange	1.0	task_switch	color	switch	s570	0
41.688	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.571	orange	2.0	cue_switch	color	stay	s570	0
45.019	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.755	orange	1.0	cue_switch	color	stay	s570	0
