onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.518	1.5	incongruent	1.0	89.0	stroop	89	1.076	red	blue	incongruent	s622
5.521	1.5	congruent	1.0	82.0	stroop	82	0.661	green	green	congruent	s622
7.528	1.5	incongruent	1.0	82.0	stroop	82	0.783	green	blue	incongruent	s622
9.806	1.5	incongruent	1.0	82.0	stroop	82	0.529	green	blue	incongruent	s622
11.808	1.5	congruent	1.0	82.0	stroop	82	0.494	green	green	congruent	s622
13.95	1.5	congruent	1.0	71.0	stroop	71	0.478	blue	blue	congruent	s622
15.952	1.5	congruent	1.0	71.0	stroop	71	0.476	blue	blue	congruent	s622
18.094	1.5	congruent	1.0	89.0	stroop	89	0.591	red	red	congruent	s622
20.097	1.5	congruent	1.0	82.0	stroop	82	0.668	green	green	congruent	s622
22.099	1.5	incongruent	1.0	89.0	stroop	89	0.771	red	green	incongruent	s622
24.104	1.5	incongruent	1.0	82.0	stroop	82	0.569	green	red	incongruent	s622
26.382	1.5	incongruent	1.0	71.0	stroop	71	0.644	blue	green	incongruent	s622
28.384	1.5	incongruent	1.0	71.0	stroop	71	0.374	blue	green	incongruent	s622
30.523	1.5	congruent	1.0	71.0	stroop	71	0.671	blue	blue	congruent	s622
32.936	1.5	incongruent	1.0	89.0	stroop	89	0.559	red	blue	incongruent	s622
35.21	1.5	congruent	1.0	82.0	stroop	82	0.436	green	green	congruent	s622
37.896	1.5	congruent	1.0	89.0	stroop	89	0.784	red	red	congruent	s622
39.899	1.5	congruent	1.0	71.0	stroop	71	0.79	blue	blue	congruent	s622
42.31	1.5	congruent	1.0	71.0	stroop	71	0.533	blue	blue	congruent	s622
44.448	1.5	incongruent	1.0	82.0	stroop	82	0.56	green	blue	incongruent	s622
47.134	1.5	incongruent	1.0	71.0	stroop	71	0.579	blue	red	incongruent	s622
49.136	1.5	incongruent	1.0	71.0	stroop	71	0.727	blue	red	incongruent	s622
51.275	1.5	congruent	1.0	89.0	stroop	89	0.538	red	red	congruent	s622
54.23	1.5	incongruent	1.0	82.0	stroop	82	0.562	green	red	incongruent	s622
56.232	1.5	incongruent	1.0	89.0	stroop	89	0.703	red	blue	incongruent	s622
58.509	1.5	incongruent	1.0	89.0	stroop	89	0.565	red	green	incongruent	s622
60.51	1.5	congruent	1.0	71.0	stroop	71	0.516	blue	blue	congruent	s622
62.515	1.5	congruent	1.0	89.0	stroop	89	0.645	red	red	congruent	s622
64.52	1.5	incongruent	1.0	89.0	stroop	89	0.585	red	blue	incongruent	s622
66.523	1.5	congruent	1.0	89.0	stroop	89	0.611	red	red	congruent	s622
68.664	1.5	congruent	1.0	89.0	stroop	89	0.522	red	red	congruent	s622
70.67	1.5	incongruent	1.0	89.0	stroop	89	0.557	red	green	incongruent	s622
72.672	1.5	congruent	1.0	71.0	stroop	71	0.611	blue	blue	congruent	s622
74.815	1.5	incongruent	1.0	71.0	stroop	71	0.7	blue	green	incongruent	s622
76.819	1.5	incongruent	1.0	71.0	stroop	71	0.566	blue	red	incongruent	s622
78.822	1.5	incongruent	1.0	89.0	stroop	89	0.523	red	blue	incongruent	s622
80.96	1.5	congruent	1.0	89.0	stroop	89	0.516	red	red	congruent	s622
83.102	1.5	congruent	1.0	89.0	stroop	89	0.48	red	red	congruent	s622
85.376	1.5	incongruent	1.0	71.0	stroop	71	0.385	blue	red	incongruent	s622
88.062	1.5	congruent	0.0	89.0	stroop	71	0.572	red	red	congruent	s622
90.067	1.5	congruent	1.0	71.0	stroop	71	0.804	blue	blue	congruent	s622
92.072	1.5	incongruent	0.0	89.0	stroop	82	0.94	red	green	incongruent	s622
94.35	1.5	incongruent	1.0	89.0	stroop	89	0.584	red	blue	incongruent	s622
96.355	1.5	congruent	1.0	82.0	stroop	82	0.65	green	green	congruent	s622
98.36	1.5	incongruent	1.0	89.0	stroop	89	0.686	red	blue	incongruent	s622
100.366	1.5	incongruent	1.0	71.0	stroop	71	0.956	blue	green	incongruent	s622
102.371	1.5	incongruent	1.0	71.0	stroop	71	0.611	blue	red	incongruent	s622
104.376	1.5	incongruent	1.0	82.0	stroop	82	0.701	green	blue	incongruent	s622
106.382	1.5	congruent	1.0	71.0	stroop	71	0.609	blue	blue	congruent	s622
108.659	1.5	incongruent	1.0	71.0	stroop	71	0.555	blue	red	incongruent	s622
110.662	1.5	congruent	1.0	71.0	stroop	71	0.468	blue	blue	congruent	s622
113.075	1.5	congruent	1.0	82.0	stroop	82	0.899	green	green	congruent	s622
115.078	1.5	congruent	1.0	82.0	stroop	82	0.571	green	green	congruent	s622
117.216	1.5	congruent	1.0	82.0	stroop	82	0.516	green	green	congruent	s622
119.219	1.5	congruent	1.0	89.0	stroop	89	0.533	red	red	congruent	s622
121.224	1.5	incongruent	1.0	71.0	stroop	71	0.506	blue	red	incongruent	s622
123.23	1.5	congruent	1.0	71.0	stroop	71	0.53	blue	blue	congruent	s622
125.507	1.5	incongruent	1.0	82.0	stroop	82	0.601	green	blue	incongruent	s622
127.512	1.5	incongruent	1.0	82.0	stroop	82	0.601	green	red	incongruent	s622
129.79	1.5	incongruent	1.0	82.0	stroop	82	0.498	green	red	incongruent	s622
132.066	1.5	incongruent	1.0	89.0	stroop	89	0.598	red	green	incongruent	s622
134.07	1.5	congruent	1.0	71.0	stroop	71	0.425	blue	blue	congruent	s622
136.754	1.5	incongruent	1.0	82.0	stroop	82	0.767	green	red	incongruent	s622
138.76	1.5	congruent	1.0	82.0	stroop	82	0.711	green	green	congruent	s622
141.038	1.5	congruent	1.0	71.0	stroop	71	0.685	blue	blue	congruent	s622
143.042	1.5	congruent	1.0	82.0	stroop	82	0.6	green	green	congruent	s622
145.043	1.5	incongruent	1.0	82.0	stroop	82	0.502	green	red	incongruent	s622
147.318	1.5	congruent	1.0	82.0	stroop	82	0.555	green	green	congruent	s622
149.458	1.5	congruent	1.0	82.0	stroop	82	0.453	green	green	congruent	s622
152.005	1.5	incongruent	1.0	82.0	stroop	82	0.56	green	blue	incongruent	s622
154.414	1.5	incongruent	1.0	89.0	stroop	89	0.648	red	green	incongruent	s622
156.419	1.5	incongruent	1.0	71.0	stroop	71	0.592	blue	green	incongruent	s622
158.424	1.5	incongruent	1.0	82.0	stroop	82	0.604	green	blue	incongruent	s622
160.426	1.5	congruent	1.0	89.0	stroop	89	0.617	red	red	congruent	s622
162.974	1.5	congruent	1.0	71.0	stroop	71	0.51	blue	blue	congruent	s622
165.113	1.5	congruent	1.0	82.0	stroop	82	0.499	green	green	congruent	s622
167.118	1.5	congruent	1.0	71.0	stroop	71	0.722	blue	blue	congruent	s622
169.12	1.5	congruent	1.0	89.0	stroop	89	0.423	red	red	congruent	s622
171.394	1.5	incongruent	1.0	82.0	stroop	82	0.844	green	red	incongruent	s622
173.395	1.5	congruent	1.0	82.0	stroop	82	0.639	green	green	congruent	s622
175.397	1.5	incongruent	1.0	71.0	stroop	71	0.613	blue	green	incongruent	s622
177.535	1.5	incongruent	1.0	82.0	stroop	82	0.59	green	blue	incongruent	s622
179.539	1.5	incongruent	1.0	71.0	stroop	71	0.619	blue	red	incongruent	s622
181.814	1.5	congruent	1.0	89.0	stroop	89	0.579	red	red	congruent	s622
183.952	1.5	incongruent	1.0	89.0	stroop	89	0.609	red	green	incongruent	s622
186.364	1.5	congruent	1.0	82.0	stroop	82	0.516	green	green	congruent	s622
188.366	1.5	congruent	1.0	89.0	stroop	89	0.653	red	red	congruent	s622
190.371	1.5	incongruent	1.0	71.0	stroop	71	0.575	blue	green	incongruent	s622
193.193	1.5	incongruent	0.0	82.0	stroop	89	0.632	green	red	incongruent	s622
195.197	1.5	incongruent	1.0	89.0	stroop	89	1.044	red	blue	incongruent	s622
197.202	1.5	congruent	1.0	71.0	stroop	71	0.786	blue	blue	congruent	s622
199.341	1.5	congruent	1.0	89.0	stroop	89	1.068	red	red	congruent	s622
201.344	1.5	incongruent	1.0	89.0	stroop	89	0.605	red	green	incongruent	s622
203.347	1.5	congruent	1.0	82.0	stroop	82	0.567	green	green	congruent	s622
205.353	1.5	incongruent	1.0	71.0	stroop	71	0.677	blue	green	incongruent	s622
207.358	1.5	congruent	1.0	89.0	stroop	89	1.083	red	red	congruent	s622
