onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-61.635	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	28.386	n/a	instructions	s590
3.012	5.065	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	5.065	1,0,0,2,3,0,0,0,0	to_hand	s590
8.079	1.9	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.9	1,0,0,2,3,0,0,0,0	to_board	s590
9.981	1.685	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.685	1,0,0,2,3,0,0,0,0	to_hand	s590
11.668	0.837	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.837	1,0,0,2,3,0,0,0,0	to_board	s590
12.506	0.675	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.675	1,0,0,2,3,0,0,0,0	to_hand	s590
13.182	0.493	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.493	1,0,0,2,3,0,0,0,0	to_board	s590
13.68	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s590
16.183	3.79	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.79	1,2,0,3,0,0,0,0,0	to_hand	s590
19.975	1.047	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.047	1,2,0,3,0,0,0,0,0	to_board	s590
21.024	0.668	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.668	1,2,0,3,0,0,0,0,0	to_hand	s590
21.694	0.477	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.477	1,2,0,3,0,0,0,0,0	to_board	s590
22.173	0.778	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.778	1,2,0,3,0,0,0,0,0	to_hand	s590
22.952	0.436	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.436	1,2,0,3,0,0,0,0,0	to_board	s590
23.391	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s590
24.391	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s590
25.494	2.386	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.386	0,0,0,1,2,0,3,0,0	to_hand	s590
27.881	0.617	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.617	0,0,0,1,2,0,3,0,0	to_board	s590
28.501	1.992	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.992	0,0,0,1,2,0,3,0,0	to_hand	s590
30.495	0.387	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.387	0,0,0,1,2,0,3,0,0	to_board	s590
30.885	0.749	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.749	0,0,0,1,2,0,3,0,0	to_hand	s590
31.636	0.353	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.353	0,0,0,1,2,0,3,0,0	to_board	s590
31.996	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s590
32.996	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s590
34.197	2.344	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	2.344	0,0,0,1,2,0,3,0,0	to_hand	s590
36.543	0.632	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.632	0,0,0,1,2,0,3,0,0	to_board	s590
37.177	0.586	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	0.586	0,0,0,1,2,0,3,0,0	to_hand	s590
37.764	0.658	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.658	0,0,0,1,2,0,3,0,0	to_board	s590
38.425	0.799	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.799	0,0,0,1,2,0,3,0,0	to_hand	s590
39.224	0.487	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.487	0,0,0,1,2,0,3,0,0	to_board	s590
39.715	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s590
40.715	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s590
43.722	4.23	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	89.0	0.0	4.23	1,2,3,0,0,0,0,0,0	to_hand	s590
47.953	1.643	0	PA_with_intermediate	1,2,0,3,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	71.0	0.0	1.643	1,2,3,0,0,0,0,0,0	to_board	s590
49.598	1.294	0	PA_with_intermediate	1,0,0,3,0,0,0,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	89.0	0.0	1.294	1,2,3,0,0,0,0,0,0	to_hand	s590
50.893	0.393	0	PA_with_intermediate	1,0,0,3,0,0,2,0,0	test	ward_and_allport	1,0,0,0,0,0,2,3,0	82.0	0.0	0.393	1,2,3,0,0,0,0,0,0	to_board	s590
