onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.008	4.0	larger_later	discount_fixed	89	79.0	92.0	1.72	20.0	larger_later	s358
7.646	4.0	smaller_sooner	discount_fixed	71	61.0	141.0	1.645	20.0	smaller_sooner	s358
12.215	4.0	larger_later	discount_fixed	89	43.0	38.0	1.737	20.0	larger_later	s358
16.785	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	1.787	20.0	smaller_sooner	s358
21.695	4.0	smaller_sooner	discount_fixed	71	30.0	23.0	2.426	20.0	smaller_sooner	s358
26.537	4.0	larger_later	discount_fixed	89	32.0	57.0	2.735	20.0	larger_later	s358
31.787	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.565	20.0	smaller_sooner	s358
36.561	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	2.769	20.0	smaller_sooner	s358
42.56	4.0	larger_later	discount_fixed	89	75.0	60.0	1.596	20.0	larger_later	s358
48.151	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	1.261	20.0	smaller_sooner	s358
52.721	4.0	smaller_sooner	discount_fixed	71	24.0	38.0	1.92	20.0	smaller_sooner	s358
57.835	4.0	smaller_sooner	discount_fixed	71	82.0	74.0	1.956	20.0	smaller_sooner	s358
63.494	4.0	larger_later	discount_fixed	89	58.0	53.0	1.809	20.0	larger_later	s358
68.064	4.0	larger_later	discount_fixed	89	54.0	23.0	1.841	20.0	larger_later	s358
72.838	4.0	smaller_sooner	discount_fixed	71	41.0	55.0	2.7	20.0	smaller_sooner	s358
77.884	4.0	smaller_sooner	discount_fixed	71	77.0	142.0	1.624	20.0	smaller_sooner	s358
82.726	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	1.277	20.0	smaller_sooner	s358
87.908	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	2.107	20.0	smaller_sooner	s358
92.954	4.0	smaller_sooner	discount_fixed	71	29.0	75.0	1.335	20.0	smaller_sooner	s358
97.932	4.0	smaller_sooner	discount_fixed	71	45.0	157.0	1.455	20.0	smaller_sooner	s358
102.909	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	1.126	20.0	smaller_sooner	s358
108.227	4.0	larger_later	discount_fixed	89	80.0	39.0	1.331	20.0	larger_later	s358
112.728	4.0	smaller_sooner	discount_fixed	71	22.0	21.0	2.37	20.0	smaller_sooner	s358
117.774	4.0	smaller_sooner	discount_fixed	71	52.0	139.0	1.726	20.0	smaller_sooner	s358
122.479	4.0	smaller_sooner	discount_fixed	71	54.0	126.0	1.491	20.0	smaller_sooner	s358
127.322	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	1.027	20.0	smaller_sooner	s358
134.068	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	1.08	20.0	smaller_sooner	s358
138.57	4.0	smaller_sooner	discount_fixed	71	36.0	140.0	1.597	20.0	smaller_sooner	s358
143.141	4.0	smaller_sooner	discount_fixed	71	35.0	171.0	1.67	20.0	smaller_sooner	s358
147.847	4.0	smaller_sooner	discount_fixed	71	34.0	43.0	1.34	20.0	smaller_sooner	s358
152.757	4.0	larger_later	discount_fixed	89	74.0	121.0	2.774	20.0	larger_later	s358
157.327	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	1.71	20.0	smaller_sooner	s358
162.101	4.0	larger_later	discount_fixed	89	77.0	24.0	1.481	20.0	larger_later	s358
166.739	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	2.496	20.0	smaller_sooner	s358
171.309	4.0	larger_later	discount_fixed	89	62.0	180.0	2.655	20.0	larger_later	s358
176.763	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	0.83	20.0	smaller_sooner	s358
182.15	4.0	larger_later	discount_fixed	89	58.0	72.0	2.312	20.0	larger_later	s358
186.72	4.0	larger_later	discount_fixed	89	56.0	93.0	1.994	20.0	larger_later	s358
