onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.006	4.0	larger_later	discount_fixed	89	67.0	74.0	1.098	20.0	larger_later	s519
7.644	4.0	larger_later	discount_fixed	89	29.0	58.0	1.173	20.0	larger_later	s519
12.961	4.0	larger_later	discount_fixed	89	39.0	104.0	1.147	20.0	larger_later	s519
17.938	4.0	larger_later	discount_fixed	89	33.0	103.0	1.007	20.0	larger_later	s519
22.508	4.0	larger_later	discount_fixed	89	33.0	78.0	1.02	20.0	larger_later	s519
28.029	4.0	larger_later	discount_fixed	89	74.0	52.0	0.807	20.0	larger_later	s519
33.619	4.0	larger_later	discount_fixed	89	28.0	132.0	1.278	20.0	larger_later	s519
39.412	4.0	larger_later	discount_fixed	89	28.0	59.0	1.06	20.0	larger_later	s519
43.982	4.0	larger_later	discount_fixed	89	28.0	163.0	1.296	20.0	larger_later	s519
49.096	4.0	larger_later	discount_fixed	89	32.0	74.0	0.802	20.0	larger_later	s519
53.597	4.0	larger_later	discount_fixed	89	57.0	89.0	0.841	20.0	larger_later	s519
58.438	4.0	larger_later	discount_fixed	89	70.0	108.0	0.733	20.0	larger_later	s519
63.007	4.0	larger_later	discount_fixed	89	72.0	95.0	0.76	20.0	larger_later	s519
68.393	4.0	larger_later	discount_fixed	89	30.0	36.0	1.031	20.0	larger_later	s519
73.438	4.0	larger_later	discount_fixed	89	41.0	129.0	0.844	20.0	larger_later	s519
78.143	4.0	larger_later	discount_fixed	89	78.0	129.0	0.696	20.0	larger_later	s519
83.052	4.0	larger_later	discount_fixed	89	71.0	88.0	0.851	20.0	larger_later	s519
87.962	4.0	larger_later	discount_fixed	89	65.0	159.0	1.224	20.0	larger_later	s519
92.803	4.0	larger_later	discount_fixed	89	24.0	125.0	1.324	20.0	larger_later	s519
97.917	4.0	larger_later	discount_fixed	89	58.0	36.0	0.909	20.0	larger_later	s519
103.031	4.0	larger_later	discount_fixed	89	63.0	37.0	0.961	20.0	larger_later	s519
107.736	4.0	larger_later	discount_fixed	89	75.0	41.0	0.984	20.0	larger_later	s519
112.578	4.0	larger_later	discount_fixed	89	45.0	72.0	1.011	20.0	larger_later	s519
117.419	4.0	larger_later	discount_fixed	89	25.0	74.0	1.073	20.0	larger_later	s519
