onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.62	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.634	orange	7.0	task_switch	magnitude	switch	s601	1
6.665	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.444	orange	3.0	cue_stay	magnitude	stay	s601	0
10.256	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.435	orange	1.0	cue_switch	magnitude	stay	s601	0
13.707	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.439	blue	4.0	cue_switch	magnitude	stay	s601	0
16.086	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.675	blue	9.0	cue_switch	magnitude	stay	s601	0
19.263	1.0	0.9	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.431	orange	2.0	task_switch	color	switch	s601	0
22.58	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.418	orange	1.0	cue_stay	color	stay	s601	0
25.619	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.46	orange	2.0	task_switch	magnitude	switch	s601	0
28.798	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.589	blue	2.0	cue_switch	magnitude	stay	s601	0
31.706	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.559	blue	3.0	cue_switch	magnitude	stay	s601	0
34.748	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.503	blue	3.0	cue_stay	magnitude	stay	s601	0
37.927	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.472	blue	3.0	task_switch	color	switch	s601	0
40.032	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.581	blue	2.0	task_switch	magnitude	switch	s601	0
43.623	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.485	orange	2.0	cue_switch	magnitude	stay	s601	0
46.53	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.4	blue	3.0	task_switch	color	switch	s601	0
49.436	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.388	blue	1.0	cue_stay	color	stay	s601	0
52.348	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.457	blue	2.0	task_switch	magnitude	switch	s601	0
55.528	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.424	orange	7.0	task_switch	color	switch	s601	0
57.634	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.674	orange	2.0	task_switch	magnitude	switch	s601	0
59.741	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.635	orange	2.0	task_switch	color	switch	s601	0
61.848	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.754	blue	4.0	cue_stay	color	stay	s601	0
64.632	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.607	blue	7.0	cue_stay	color	stay	s601	0
66.736	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.635	blue	7.0	task_switch	magnitude	switch	s601	0
68.981	1.0	0.1	False	89.0	High-Low	switch	twobytwo	71.0	0.632	orange	3.0	cue_switch	magnitude	stay	s601	0
72.294	1.0	0.9	False	71.0	High-Low	stay	twobytwo	89.0	0.635	blue	7.0	cue_stay	magnitude	stay	s601	0
74.536	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.695	orange	3.0	cue_stay	magnitude	stay	s601	0
77.443	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.396	orange	3.0	task_switch	color	switch	s601	0
80.349	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.463	blue	9.0	task_switch	magnitude	switch	s601	0
83.798	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.482	orange	2.0	cue_stay	magnitude	stay	s601	0
86.041	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.618	orange	2.0	cue_stay	magnitude	stay	s601	0
89.494	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.8	blue	7.0	task_switch	color	switch	s601	0
92.281	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.949	orange	4.0	cue_switch	color	stay	s601	0
95.188	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.424	orange	2.0	task_switch	magnitude	switch	s601	0
98.372	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.558	orange	9.0	task_switch	color	switch	s601	0
102.367	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.474	orange	2.0	task_switch	magnitude	switch	s601	0
104.476	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.661	orange	3.0	cue_stay	magnitude	stay	s601	0
107.517	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.507	orange	3.0	task_switch	color	switch	s601	0
