onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.421	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.467	blue	8.0	task_switch	color	switch	s617	1
7.466	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.498	blue	7.0	cue_stay	color	stay	s617	0
11.055	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.509	blue	3.0	cue_switch	color	stay	s617	0
14.507	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.462	blue	4.0	cue_switch	color	stay	s617	0
16.888	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.662	orange	4.0	cue_switch	color	stay	s617	0
19.266	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.776	orange	8.0	task_switch	magnitude	switch	s617	0
22.581	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.419	orange	7.0	cue_stay	magnitude	stay	s617	0
25.62	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.399	orange	9.0	task_switch	color	switch	s617	0
28.003	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.554	orange	6.0	cue_switch	color	stay	s617	0
30.112	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.665	blue	8.0	cue_switch	color	stay	s617	0
32.355	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.629	orange	2.0	cue_stay	color	stay	s617	0
34.729	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.798	orange	9.0	task_switch	magnitude	switch	s617	0
36.838	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.668	blue	6.0	task_switch	color	switch	s617	0
39.624	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.67	blue	6.0	cue_switch	color	stay	s617	0
41.731	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	71.0	0.799	blue	3.0	task_switch	magnitude	switch	s617	0
44.637	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.671	orange	8.0	cue_stay	magnitude	stay	s617	0
46.746	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.73	blue	8.0	task_switch	color	switch	s617	0
49.924	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.523	orange	1.0	task_switch	magnitude	switch	s617	0
52.835	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.529	blue	4.0	task_switch	color	switch	s617	0
54.948	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.709	blue	7.0	task_switch	magnitude	switch	s617	0
57.856	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.55	orange	9.0	cue_stay	magnitude	stay	s617	0
60.644	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.684	blue	3.0	cue_stay	magnitude	stay	s617	0
63.548	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.549	blue	8.0	task_switch	color	switch	s617	0
66.588	1.0	0.9	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.391	orange	3.0	cue_switch	color	stay	s617	0
69.9	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.536	blue	6.0	cue_stay	color	stay	s617	0
72.143	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.747	orange	4.0	cue_stay	color	stay	s617	0
75.055	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.545	blue	4.0	task_switch	magnitude	switch	s617	0
77.958	1.0	0.9	False	71.0	Color	n/a	twobytwo	89.0	0.618	blue	1.0	task_switch	color	switch	s617	0
80.609	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.86	blue	2.0	cue_stay	color	stay	s617	0
83.652	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.39	blue	7.0	cue_stay	color	stay	s617	0
87.102	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.474	orange	8.0	task_switch	magnitude	switch	s617	0
90.692	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.416	orange	9.0	cue_switch	magnitude	stay	s617	0
92.799	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.028	blue	9.0	task_switch	color	switch	s617	0
95.979	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.486	orange	4.0	task_switch	magnitude	switch	s617	0
99.177	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.656	blue	6.0	task_switch	color	switch	s617	0
102.082	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.447	orange	4.0	cue_stay	color	stay	s617	0
105.124	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.561	blue	8.0	task_switch	magnitude	switch	s617	0
108.167	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.425	blue	8.0	cue_stay	magnitude	stay	s617	0
111.071	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.454	orange	8.0	cue_switch	magnitude	stay	s617	0
114.252	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.804	orange	2.0	task_switch	color	switch	s617	0
117.16	1.0	0.9	False	89.0	Magnitude	n/a	twobytwo	71.0	0.793	blue	1.0	task_switch	magnitude	switch	s617	0
119.399	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.86	orange	9.0	task_switch	color	switch	s617	0
122.443	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.539	blue	9.0	cue_stay	color	stay	s617	0
125.093	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.013	orange	3.0	task_switch	magnitude	switch	s617	0
127.197	1.0	0.1	True	71.0	Magnitude	stay	twobytwo	71.0	0.65	blue	7.0	cue_stay	magnitude	stay	s617	0
129.437	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.82	blue	4.0	task_switch	color	switch	s617	0
132.478	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.682	blue	6.0	task_switch	magnitude	switch	s617	0
134.723	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.112	orange	1.0	task_switch	color	switch	s617	0
137.63	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.632	orange	9.0	task_switch	magnitude	switch	s617	0
139.873	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.693	blue	4.0	cue_stay	magnitude	stay	s617	0
141.977	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.8	blue	6.0	cue_switch	magnitude	stay	s617	0
144.223	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.675	orange	8.0	task_switch	color	switch	s617	0
147.947	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.42	blue	4.0	cue_stay	color	stay	s617	0
150.193	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.837	orange	4.0	cue_stay	color	stay	s617	0
153.097	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.636	blue	4.0	task_switch	magnitude	switch	s617	0
155.207	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.745	orange	4.0	cue_stay	magnitude	stay	s617	0
158.382	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.564	blue	9.0	task_switch	color	switch	s617	0
161.291	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.548	blue	2.0	task_switch	magnitude	switch	s617	0
164.198	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.837	orange	9.0	task_switch	color	switch	s617	0
167.103	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.577	blue	8.0	task_switch	magnitude	switch	s617	0
169.614	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	0.686	orange	1.0	cue_stay	magnitude	stay	s617	0
171.993	1.0	0.1	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.671	blue	3.0	task_switch	color	switch	s617	0
174.237	1.0	0.1	True	89.0	Color	switch	twobytwo	89.0	0.76	orange	7.0	cue_switch	color	stay	s617	0
177.149	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.619	orange	4.0	task_switch	magnitude	switch	s617	0
179.253	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.712	orange	7.0	task_switch	color	switch	s617	0
182.296	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.552	blue	4.0	task_switch	magnitude	switch	s617	0
184.402	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.896	blue	9.0	task_switch	color	switch	s617	0
186.643	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.672	orange	3.0	cue_stay	color	stay	s617	0
189.157	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.669	blue	6.0	task_switch	magnitude	switch	s617	0
192.2	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.807	blue	1.0	task_switch	color	switch	s617	0
194.307	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.995	orange	2.0	task_switch	magnitude	switch	s617	0
196.546	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.591	orange	3.0	cue_stay	magnitude	stay	s617	0
198.925	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.749	blue	3.0	task_switch	color	switch	s617	0
201.829	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.516	blue	6.0	task_switch	magnitude	switch	s617	0
205.144	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.708	blue	8.0	cue_switch	magnitude	stay	s617	0
207.251	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.792	blue	3.0	task_switch	color	switch	s617	0
210.292	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.533	orange	7.0	task_switch	magnitude	switch	s617	0
213.606	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.459	orange	6.0	task_switch	color	switch	s617	0
