onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.008	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.779	89.0	False	crit_go	s553
5.661	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.618	89.0	False	crit_stop_failure	s553
7.913	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.66	89.0	False	noncrit_signal	s553
10.567	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.685	89.0	False	crit_go	s553
12.919	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.515	89.0	False	noncrit_nosignal	s553
15.172	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.713	89.0	False	crit_go	s553
17.424	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.482	89.0	False	crit_go	s553
19.676	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.474	89.0	False	noncrit_nosignal	s553
22.029	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.584	89.0	False	noncrit_signal	s553
24.582	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.499	89.0	False	noncrit_nosignal	s553
26.934	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.698	89.0	False	crit_stop_failure	s553
29.387	0.85	0.0	89.0	motor_selective_stop_signal	71.0	0.825	89.0	False	crit_go	s553
31.84	0.85	0.0	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s553
34.193	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.645	89.0	False	noncrit_signal	s553
36.445	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.803	89.0	False	crit_go	s553
38.997	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.491	89.0	False	noncrit_nosignal	s553
41.55	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.655	89.0	False	noncrit_signal	s553
43.802	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.743	89.0	False	crit_go	s553
46.056	0.85	0.05	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s553
48.509	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.543	89.0	False	noncrit_nosignal	s553
50.862	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.677	89.0	False	crit_go	s553
53.115	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.426	89.0	False	crit_go	s553
56.267	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.417	89.0	False	crit_go	s553
58.921	0.85	0.1	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_signal	s553
61.174	0.85	0.1	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s553
63.628	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.594	89.0	False	noncrit_signal	s553
66.48	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.617	89.0	False	crit_go	s553
68.933	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.685	89.0	False	noncrit_nosignal	s553
71.185	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.618	89.0	False	noncrit_nosignal	s553
73.439	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.659	89.0	False	noncrit_signal	s553
75.992	0.85	0.15	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s553
78.244	0.85	0.2	71.0	motor_selective_stop_signal	71.0	0.5	89.0	False	noncrit_nosignal	s553
80.596	0.85	0.2	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s553
82.949	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.516	89.0	False	noncrit_nosignal	s553
85.202	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.809	89.0	False	noncrit_signal	s553
87.555	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.68	89.0	False	noncrit_nosignal	s553
89.808	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.429	89.0	False	noncrit_nosignal	s553
92.26	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.618	89.0	False	noncrit_nosignal	s553
94.513	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.427	89.0	False	noncrit_nosignal	s553
96.865	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.462	89.0	False	noncrit_signal	s553
