onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.008	4.0	smaller_sooner	discount_fixed	71	79.0	92.0	2.372	20.0	smaller_sooner	s553
7.647	4.0	smaller_sooner	discount_fixed	71	61.0	141.0	1.72	20.0	smaller_sooner	s553
12.216	4.0	larger_later	discount_fixed	89	43.0	38.0	1.634	20.0	larger_later	s553
16.786	4.0	smaller_sooner	discount_fixed	71	66.0	145.0	2.769	20.0	smaller_sooner	s553
21.697	4.0	larger_later	discount_fixed	89	30.0	23.0	2.093	20.0	larger_later	s553
26.539	4.0	smaller_sooner	discount_fixed	71	32.0	57.0	1.125	20.0	smaller_sooner	s553
31.789	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.388	20.0	smaller_sooner	s553
36.564	4.0	smaller_sooner	discount_fixed	71	43.0	120.0	2.328	20.0	smaller_sooner	s553
42.562	4.0	larger_later	discount_fixed	89	75.0	60.0	1.876	20.0	larger_later	s553
48.153	4.0	smaller_sooner	discount_fixed	71	34.0	176.0	1.307	20.0	smaller_sooner	s553
52.723	4.0	smaller_sooner	discount_fixed	71	24.0	38.0	2.213	20.0	smaller_sooner	s553
57.838	4.0	larger_later	discount_fixed	89	82.0	74.0	1.146	20.0	larger_later	s553
63.496	4.0	larger_later	discount_fixed	89	58.0	53.0	1.78	20.0	larger_later	s553
68.066	4.0	larger_later	discount_fixed	89	54.0	23.0	1.368	20.0	larger_later	s553
72.841	4.0	larger_later	discount_fixed	89	41.0	55.0	1.953	20.0	larger_later	s553
77.887	4.0	smaller_sooner	discount_fixed	71	77.0	142.0	1.461	20.0	smaller_sooner	s553
82.729	4.0	smaller_sooner	discount_fixed	71	25.0	108.0	1.054	20.0	smaller_sooner	s553
87.912	4.0	smaller_sooner	discount_fixed	71	33.0	163.0	1.034	20.0	smaller_sooner	s553
92.957	4.0	larger_later	discount_fixed	89	29.0	75.0	1.719	20.0	larger_later	s553
97.935	4.0	larger_later	discount_fixed	89	45.0	157.0	2.216	20.0	larger_later	s553
102.914	4.0	smaller_sooner	discount_fixed	71	31.0	74.0	3.443	20.0	smaller_sooner	s553
108.232	4.0	larger_later	discount_fixed	89	80.0	39.0	1.342	20.0	larger_later	s553
112.734	4.0	larger_later	discount_fixed	89	22.0	21.0	2.602	20.0	larger_later	s553
117.78	4.0	smaller_sooner	discount_fixed	71	52.0	139.0	1.192	20.0	smaller_sooner	s553
122.486	4.0	larger_later	discount_fixed	89	54.0	126.0	2.625	20.0	larger_later	s553
127.327	4.0	smaller_sooner	discount_fixed	71	23.0	176.0	1.217	20.0	smaller_sooner	s553
134.074	4.0	smaller_sooner	discount_fixed	71	24.0	87.0	1.816	20.0	smaller_sooner	s553
