onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.022	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
6.093	0.85	0.35	89.0	stop_signal	89.0	0.817	False	stop_failure	s646
8.346	0.85	0.3	71.0	stop_signal	71.0	0.665	False	go	s646
10.736	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
13.124	0.85	0.35	71.0	stop_signal	71.0	0.657	False	go	s646
15.652	0.85	0.35	71.0	stop_signal	71.0	0.557	False	go	s646
18.042	0.85	0.35	71.0	stop_signal	71.0	0.689	False	go	s646
20.433	0.85	0.35	89.0	stop_signal	89.0	0.632	False	stop_failure	s646
23.234	0.85	0.3	89.0	stop_signal	89.0	0.734	False	go	s646
25.623	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
27.879	0.85	0.35	71.0	stop_signal	71.0	0.687	False	stop_failure	s646
30.405	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
32.793	0.85	0.35	71.0	stop_signal	71.0	0.673	False	go	s646
35.185	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
37.439	0.85	0.4	71.0	stop_signal	71.0	0.683	False	go	s646
39.831	0.85	0.4	71.0	stop_signal	71.0	0.748	False	go	s646
42.089	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
44.343	0.85	0.45	89.0	stop_signal	71.0	0.604	False	go	s646
46.595	0.85	0.45	89.0	stop_signal	89.0	0.698	False	go	s646
48.987	0.85	0.45	71.0	stop_signal	71.0	0.603	False	stop_failure	s646
51.244	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
53.497	0.85	0.45	89.0	stop_signal	89.0	0.491	False	stop_failure	s646
55.886	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
58.275	0.85	0.45	71.0	stop_signal	71.0	0.557	False	go	s646
60.528	0.85	0.45	71.0	stop_signal	71.0	0.602	False	stop_failure	s646
63.052	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	go	s646
65.304	0.85	0.4	71.0	stop_signal	89.0	0.722	False	go	s646
67.696	0.85	0.4	71.0	stop_signal	89.0	0.599	False	go	s646
69.952	0.85	0.4	89.0	stop_signal	71.0	0.609	False	stop_failure	s646
72.205	0.85	0.35	89.0	stop_signal	71.0	0.634	False	go	s646
74.597	0.85	0.35	89.0	stop_signal	71.0	0.776	False	go	s646
77.122	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	go	s646
79.515	0.85	0.35	71.0	stop_signal	71.0	0.582	False	go	s646
82.04	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
84.975	0.85	0.4	71.0	stop_signal	89.0	1.044	False	go	s646
87.503	0.85	0.4	71.0	stop_signal	71.0	0.657	False	go	s646
90.031	0.85	0.4	89.0	stop_signal	71.0	0.57	False	go	s646
92.288	0.85	0.4	89.0	stop_signal	71.0	0.553	False	stop_failure	s646
94.813	0.85	0.35	89.0	stop_signal	71.0	0.662	False	go	s646
97.205	0.85	0.35	71.0	stop_signal	71.0	0.787	False	go	s646
99.457	0.85	0.35	71.0	stop_signal	71.0	1.282	False	go	s646
112.362	0.85	0.35	71.0	stop_signal	71.0	0.773	False	go	s646
114.614	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
117.006	0.85	0.4	71.0	stop_signal	71.0	0.618	False	go	s646
119.535	0.85	0.4	71.0	stop_signal	71.0	0.567	False	stop_failure	s646
121.788	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
124.176	0.85	0.4	71.0	stop_signal	89.0	0.712	False	go	s646
126.841	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
129.094	0.85	0.45	71.0	stop_signal	71.0	0.657	False	go	s646
132.3	0.85	0.45	89.0	stop_signal	71.0	0.752	False	go	s646
134.689	0.85	0.45	89.0	stop_signal	89.0	0.899	False	go	s646
137.08	0.85	0.45	89.0	stop_signal	89.0	0.534	False	stop_failure	s646
139.609	0.85	0.4	89.0	stop_signal	89.0	0.544	False	go	s646
141.87	0.85	0.4	71.0	stop_signal	71.0	0.671	False	stop_failure	s646
144.126	0.85	0.35	71.0	stop_signal	89.0	0.595	False	stop_failure	s646
146.379	0.85	0.3	89.0	stop_signal	71.0	0.786	False	go	s646
149.315	0.85	0.3	89.0	stop_signal	89.0	0.921	False	go	s646
151.839	0.85	0.3	71.0	stop_signal	71.0	0.788	False	go	s646
154.365	0.85	0.3	89.0	stop_signal	89.0	0.712	False	go	s646
156.617	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
159.144	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
161.397	0.85	0.4	89.0	stop_signal	71.0	0.613	False	go	s646
163.789	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
166.043	0.85	0.45	89.0	stop_signal	89.0	0.604	False	go	s646
168.703	0.85	0.45	71.0	stop_signal	71.0	0.697	False	go	s646
171.367	0.85	0.45	89.0	stop_signal	71.0	0.704	False	go	s646
173.623	0.85	0.45	89.0	stop_signal	89.0	0.549	False	go	s646
175.877	0.85	0.45	89.0	stop_signal	89.0	0.74	False	go	s646
178.269	0.85	0.45	89.0	stop_signal	89.0	0.761	False	stop_failure	s646
181.066	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s646
183.458	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s646
185.714	0.85	0.5	89.0	stop_signal	89.0	0.6	False	stop_failure	s646
