onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-58.499	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	21.964	n/a	instructions	s646
3.014	7.36	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	7.36	1,0,0,2,3,0,0,0,0	to_hand	s646
10.375	0.755	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.755	1,0,0,2,3,0,0,0,0	to_board	s646
11.133	0.568	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.568	1,0,0,2,3,0,0,0,0	to_hand	s646
11.702	0.74	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.74	1,0,0,2,3,0,0,0,0	to_board	s646
12.444	0.618	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.618	1,0,0,2,3,0,0,0,0	to_hand	s646
13.063	0.494	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.494	1,0,0,2,3,0,0,0,0	to_board	s646
13.564	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s646
16.066	2.973	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	2.973	1,2,0,3,0,0,0,0,0	to_hand	s646
19.04	0.797	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.797	1,2,0,3,0,0,0,0,0	to_board	s646
19.839	0.563	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.563	1,2,0,3,0,0,0,0,0	to_hand	s646
20.403	0.521	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.521	1,2,0,3,0,0,0,0,0	to_board	s646
20.927	0.463	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.463	1,2,0,3,0,0,0,0,0	to_hand	s646
21.39	0.438	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.438	1,2,0,3,0,0,0,0,0	to_board	s646
21.834	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s646
22.834	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s646
23.936	2.331	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	2.331	0,0,0,1,2,0,3,0,0	to_hand	s646
26.269	0.539	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.539	0,0,0,1,2,0,3,0,0	to_board	s646
