onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.525	1.5	congruent	1.0	89.0	stroop	89	0.59	red	red	congruent	s598
5.801	1.5	incongruent	1.0	71.0	stroop	71	0.551	blue	red	incongruent	s598
7.806	1.5	congruent	1.0	82.0	stroop	82	0.564	green	green	congruent	s598
10.218	1.5	congruent	1.0	89.0	stroop	89	0.451	red	red	congruent	s598
12.222	1.5	congruent	1.0	89.0	stroop	89	0.452	red	red	congruent	s598
14.359	1.5	congruent	1.0	89.0	stroop	89	0.427	red	red	congruent	s598
16.36	1.5	congruent	1.0	71.0	stroop	71	0.548	blue	blue	congruent	s598
18.366	1.5	incongruent	1.0	82.0	stroop	82	0.532	green	red	incongruent	s598
20.372	1.5	congruent	1.0	71.0	stroop	71	0.543	blue	blue	congruent	s598
22.65	1.5	incongruent	1.0	71.0	stroop	71	0.428	blue	green	incongruent	s598
24.656	1.5	incongruent	1.0	82.0	stroop	82	0.587	green	red	incongruent	s598
26.93	1.5	incongruent	1.0	82.0	stroop	82	0.417	green	red	incongruent	s598
29.208	1.5	incongruent	1.0	71.0	stroop	71	0.528	blue	red	incongruent	s598
31.214	1.5	congruent	1.0	82.0	stroop	82	0.514	green	green	congruent	s598
33.9	1.5	incongruent	1.0	89.0	stroop	89	0.528	red	green	incongruent	s598
35.906	1.5	congruent	1.0	89.0	stroop	89	0.403	red	red	congruent	s598
38.179	1.5	congruent	1.0	71.0	stroop	71	0.455	blue	blue	congruent	s598
40.181	1.5	congruent	1.0	82.0	stroop	82	0.478	green	green	congruent	s598
42.185	1.5	incongruent	1.0	82.0	stroop	82	0.427	green	blue	incongruent	s598
44.46	1.5	congruent	1.0	89.0	stroop	89	0.495	red	red	congruent	s598
46.602	1.5	congruent	1.0	89.0	stroop	89	0.444	red	red	congruent	s598
49.148	1.5	incongruent	1.0	82.0	stroop	82	0.608	green	blue	incongruent	s598
51.562	1.5	incongruent	1.0	89.0	stroop	89	0.618	red	green	incongruent	s598
53.568	1.5	incongruent	1.0	82.0	stroop	82	0.559	green	blue	incongruent	s598
55.571	1.5	incongruent	0.0	71.0	stroop	89	0.579	blue	red	incongruent	s598
57.575	1.5	congruent	1.0	71.0	stroop	71	0.702	blue	blue	congruent	s598
60.122	1.5	congruent	1.0	71.0	stroop	71	0.477	blue	blue	congruent	s598
62.264	1.5	congruent	1.0	71.0	stroop	71	0.489	blue	blue	congruent	s598
64.265	1.5	congruent	1.0	71.0	stroop	71	0.455	blue	blue	congruent	s598
66.272	1.5	congruent	1.0	82.0	stroop	82	0.571	green	green	congruent	s598
68.547	1.5	incongruent	0.0	71.0	stroop	89	0.628	blue	red	incongruent	s598
70.55	1.5	congruent	1.0	82.0	stroop	82	0.605	green	green	congruent	s598
72.553	1.5	incongruent	1.0	82.0	stroop	82	0.954	green	blue	incongruent	s598
74.693	1.5	incongruent	1.0	89.0	stroop	89	0.526	red	green	incongruent	s598
76.696	1.5	incongruent	1.0	71.0	stroop	71	0.483	blue	green	incongruent	s598
78.972	1.5	congruent	1.0	82.0	stroop	82	0.574	green	green	congruent	s598
81.114	1.5	incongruent	1.0	89.0	stroop	89	0.748	red	green	incongruent	s598
