onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.511	1.5	incongruent	1.0	89.0	stroop	89	0.663	red	green	incongruent	s483
5.514	1.5	congruent	1.0	82.0	stroop	82	0.717	green	green	congruent	s483
7.516	1.5	incongruent	1.0	82.0	stroop	82	0.576	green	red	incongruent	s483
9.791	1.5	incongruent	1.0	71.0	stroop	71	0.571	blue	red	incongruent	s483
11.794	1.5	congruent	1.0	89.0	stroop	89	0.672	red	red	congruent	s483
13.932	1.5	congruent	1.0	89.0	stroop	89	0.44	red	red	congruent	s483
15.935	1.5	congruent	1.0	89.0	stroop	89	0.529	red	red	congruent	s483
18.074	1.5	congruent	1.0	71.0	stroop	71	0.458	blue	blue	congruent	s483
20.076	1.5	congruent	1.0	89.0	stroop	89	0.601	red	red	congruent	s483
22.08	1.5	incongruent	1.0	89.0	stroop	89	1.032	red	green	incongruent	s483
24.082	1.5	incongruent	1.0	82.0	stroop	82	0.55	green	red	incongruent	s483
26.355	1.5	incongruent	1.0	71.0	stroop	71	0.474	blue	green	incongruent	s483
28.357	1.5	incongruent	1.0	82.0	stroop	82	0.851	green	blue	incongruent	s483
30.495	1.5	congruent	1.0	82.0	stroop	82	0.509	green	green	congruent	s483
32.906	1.5	incongruent	1.0	89.0	stroop	89	0.437	red	blue	incongruent	s483
35.181	1.5	congruent	1.0	82.0	stroop	82	0.605	green	green	congruent	s483
37.864	1.5	congruent	1.0	82.0	stroop	82	0.47	green	green	congruent	s483
39.866	1.5	congruent	1.0	82.0	stroop	82	0.462	green	green	congruent	s483
42.277	1.5	congruent	1.0	71.0	stroop	71	0.612	blue	blue	congruent	s483
44.416	1.5	incongruent	1.0	82.0	stroop	82	0.54	green	red	incongruent	s483
47.098	1.5	incongruent	1.0	71.0	stroop	71	0.577	blue	red	incongruent	s483
49.101	1.5	incongruent	1.0	82.0	stroop	82	0.674	green	blue	incongruent	s483
51.24	1.5	congruent	1.0	89.0	stroop	89	0.522	red	red	congruent	s483
54.195	1.5	incongruent	1.0	71.0	stroop	71	0.495	blue	green	incongruent	s483
56.197	1.5	incongruent	1.0	82.0	stroop	82	0.534	green	blue	incongruent	s483
58.472	1.5	incongruent	1.0	71.0	stroop	71	0.426	blue	red	incongruent	s483
60.475	1.5	congruent	1.0	82.0	stroop	82	0.494	green	green	congruent	s483
62.478	1.5	congruent	1.0	71.0	stroop	71	0.521	blue	blue	congruent	s483
64.48	1.5	incongruent	1.0	71.0	stroop	71	0.619	blue	red	incongruent	s483
66.484	1.5	congruent	1.0	82.0	stroop	82	0.545	green	green	congruent	s483
68.622	1.5	congruent	1.0	71.0	stroop	71	0.602	blue	blue	congruent	s483
70.625	1.5	incongruent	1.0	82.0	stroop	82	0.597	green	blue	incongruent	s483
72.628	1.5	congruent	1.0	89.0	stroop	89	0.63	red	red	congruent	s483
74.766	1.5	incongruent	1.0	89.0	stroop	89	0.411	red	blue	incongruent	s483
76.77	1.5	incongruent	1.0	71.0	stroop	71	0.697	blue	green	incongruent	s483
78.773	1.5	incongruent	1.0	71.0	stroop	71	0.418	blue	green	incongruent	s483
80.912	1.5	congruent	1.0	71.0	stroop	71	0.417	blue	blue	congruent	s483
83.051	1.5	congruent	1.0	71.0	stroop	71	0.502	blue	blue	congruent	s483
85.325	1.5	incongruent	1.0	89.0	stroop	89	0.469	red	blue	incongruent	s483
88.008	1.5	congruent	1.0	89.0	stroop	89	0.393	red	red	congruent	s483
90.011	1.5	congruent	1.0	82.0	stroop	82	1.018	green	green	congruent	s483
92.014	1.5	incongruent	1.0	82.0	stroop	82	0.47	green	red	incongruent	s483
94.288	1.5	incongruent	1.0	71.0	stroop	71	0.502	blue	red	incongruent	s483
96.291	1.5	congruent	1.0	82.0	stroop	82	0.596	green	green	congruent	s483
98.295	1.5	incongruent	1.0	89.0	stroop	89	0.578	red	green	incongruent	s483
100.297	1.5	incongruent	1.0	82.0	stroop	82	0.815	green	blue	incongruent	s483
102.3	1.5	incongruent	1.0	89.0	stroop	89	0.602	red	blue	incongruent	s483
104.302	1.5	incongruent	1.0	82.0	stroop	82	0.611	green	blue	incongruent	s483
106.305	1.5	congruent	1.0	82.0	stroop	82	0.494	green	green	congruent	s483
108.58	1.5	incongruent	1.0	82.0	stroop	82	0.526	green	red	incongruent	s483
110.583	1.5	congruent	1.0	71.0	stroop	71	0.663	blue	blue	congruent	s483
112.993	1.5	congruent	1.0	89.0	stroop	89	0.574	red	red	congruent	s483
114.996	1.5	congruent	1.0	89.0	stroop	89	0.544	red	red	congruent	s483
117.135	1.5	congruent	0.0	71.0	stroop	82	0.593	blue	blue	congruent	s483
119.139	1.5	congruent	1.0	71.0	stroop	71	0.465	blue	blue	congruent	s483
121.14	1.5	incongruent	1.0	82.0	stroop	82	0.635	green	blue	incongruent	s483
123.143	1.5	congruent	1.0	71.0	stroop	71	0.56	blue	blue	congruent	s483
125.418	1.5	incongruent	1.0	82.0	stroop	82	0.728	green	red	incongruent	s483
127.421	1.5	incongruent	1.0	89.0	stroop	89	0.58	red	green	incongruent	s483
129.695	1.5	incongruent	1.0	71.0	stroop	71	0.529	blue	red	incongruent	s483
131.97	1.5	incongruent	1.0	89.0	stroop	89	0.578	red	blue	incongruent	s483
133.973	1.5	congruent	1.0	71.0	stroop	71	0.651	blue	blue	congruent	s483
136.655	1.5	incongruent	1.0	89.0	stroop	89	0.541	red	green	incongruent	s483
138.658	1.5	congruent	1.0	71.0	stroop	71	0.804	blue	blue	congruent	s483
140.933	1.5	congruent	1.0	82.0	stroop	82	0.765	green	green	congruent	s483
