onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.425	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.482	blue	7.0	cue_stay	color	stay	s604	1
7.608	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.454	blue	7.0	task_switch	magnitude	switch	s604	0
10.657	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.535	blue	6.0	cue_switch	magnitude	stay	s604	0
13.568	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.521	blue	7.0	task_switch	color	switch	s604	0
15.679	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.832	orange	6.0	task_switch	magnitude	switch	s604	0
18.723	1.0	0.9	True	71.0	Color	n/a	twobytwo	71.0	0.326	orange	4.0	task_switch	color	switch	s604	0
21.632	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.573	orange	8.0	task_switch	magnitude	switch	s604	0
24.679	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.516	orange	6.0	cue_stay	magnitude	stay	s604	0
27.196	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.628	orange	3.0	task_switch	color	switch	s604	0
30.245	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.866	orange	6.0	task_switch	magnitude	switch	s604	0
33.158	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.405	orange	8.0	task_switch	color	switch	s604	0
36.203	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.393	blue	6.0	cue_stay	color	stay	s604	0
39.388	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.418	orange	2.0	task_switch	magnitude	switch	s604	0
41.498	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.884	blue	4.0	task_switch	color	switch	s604	0
44.809	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.495	orange	1.0	cue_switch	color	stay	s604	0
47.721	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.484	orange	7.0	task_switch	magnitude	switch	s604	0
49.965	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.834	blue	6.0	task_switch	color	switch	s604	0
53.281	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.401	blue	2.0	task_switch	magnitude	switch	s604	0
56.33	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.483	blue	7.0	task_switch	color	switch	s604	0
58.852	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.743	blue	3.0	task_switch	magnitude	switch	s604	0
