onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.012	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
3.522864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.625	stim	s604
5.627	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
6.131	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.608	stim	s604
8.237	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
8.745	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.664	stim	s604
10.846	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
11.352592000000001	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.686	stim	s604
13.457	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
13.960456	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.484	stim	s604
16.066	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
16.573592	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.639	stim	s604
18.676	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
19.185	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.576	stim	s604
21.289	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
21.795592	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.58	stim	s604
23.9	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
24.404	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.831	stim	s604
26.505	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
27.012592	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.611	stim	s604
29.116	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
29.62	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.708	stim	s604
31.721	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
32.227	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.656	stim	s604
34.332	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
34.836591999999996	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.593	stim	s604
36.941	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
37.443864000000005	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.668	stim	s604
39.548	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
40.051728000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.697	stim	s604
42.155	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
42.660455999999996	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.592	stim	s604
44.765	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
45.272728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.791	stim	s604
47.374	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
47.881	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.63	stim	s604
49.985	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
50.490592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.59	stim	s604
52.597	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
53.106	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.497	stim	s604
55.211	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
55.715	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.567	stim	s604
57.817	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
58.322455999999995	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.602	stim	s604
60.425	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
60.931591999999995	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.631	stim	s604
63.035	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
63.54	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.575	stim	s604
65.647	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
66.15286400000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.547	stim	s604
68.257	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
68.760184	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.525	stim	s604
70.865	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
71.371864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.558	stim	s604
73.476	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
73.985	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.574	stim	s604
76.089	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
76.595864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.689	stim	s604
78.697	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
79.207864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.701	stim	s604
81.313	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
81.816864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.794	stim	s604
83.919	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
84.429456	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.525	stim	s604
86.534	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
87.038	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.528	stim	s604
89.142	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
89.645728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.529	stim	s604
91.751	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
92.254	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.547	stim	s604
94.358	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
94.861864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.666	stim	s604
96.968	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
97.477592	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.7	stim	s604
99.582	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
100.08845600000001	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.693	stim	s604
102.196	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
102.702	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.619	stim	s604
104.806	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
105.309864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.635	stim	s604
107.414	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
107.917864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.57	stim	s604
110.022	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
110.525864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.631	stim	s604
112.628	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
113.133864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.739	stim	s604
115.238	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
115.74172800000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.664	stim	s604
117.844	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
118.348864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.631	stim	s604
120.453	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
120.957592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.745	stim	s604
123.062	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
123.568	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.62	stim	s604
125.673	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
126.179864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.578	stim	s604
128.284	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
128.791	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.619	stim	s604
130.896	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
131.400864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.61	stim	s604
133.507	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
134.013048	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.521	stim	s604
136.119	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
136.621728	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.705	stim	s604
138.724	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
139.230864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.557	stim	s604
141.335	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
141.838	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.693	stim	s604
143.942	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s604
144.44886400000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.664	stim	s604
146.553	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s604
147.06	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.655	stim	s604
