onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.511	1.5	incongruent	1.0	82.0	stroop	82	0.776	green	blue	incongruent	s524
5.513	1.5	congruent	1.0	71.0	stroop	71	0.482	blue	blue	congruent	s524
8.06	1.5	congruent	1.0	82.0	stroop	82	0.606	green	green	congruent	s524
10.199	1.5	congruent	1.0	71.0	stroop	71	0.793	blue	blue	congruent	s524
12.201	1.5	congruent	1.0	82.0	stroop	82	0.819	green	green	congruent	s524
14.203	1.5	congruent	1.0	82.0	stroop	82	0.547	green	green	congruent	s524
16.477	1.5	incongruent	1.0	71.0	stroop	71	0.571	blue	green	incongruent	s524
18.48	1.5	congruent	0.0	82.0	stroop	71	0.536	green	green	congruent	s524
20.483	1.5	incongruent	1.0	71.0	stroop	71	0.68	blue	red	incongruent	s524
22.621	1.5	incongruent	1.0	89.0	stroop	89	0.549	red	blue	incongruent	s524
24.623	1.5	incongruent	1.0	82.0	stroop	82	1.014	green	red	incongruent	s524
26.897	1.5	congruent	0.0	82.0	stroop	89	1.243	green	green	congruent	s524
29.035	1.5	incongruent	1.0	82.0	stroop	82	0.646	green	red	incongruent	s524
31.445	1.5	congruent	1.0	82.0	stroop	82	0.478	green	green	congruent	s524
33.446	1.5	congruent	1.0	82.0	stroop	82	0.507	green	green	congruent	s524
35.448	1.5	incongruent	1.0	82.0	stroop	82	0.49	green	red	incongruent	s524
38.267	1.5	incongruent	1.0	89.0	stroop	89	0.742	red	blue	incongruent	s524
40.27	1.5	incongruent	1.0	82.0	stroop	82	0.79	green	red	incongruent	s524
42.272	1.5	congruent	1.0	89.0	stroop	89	0.858	red	red	congruent	s524
44.411	1.5	congruent	1.0	71.0	stroop	71	0.529	blue	blue	congruent	s524
46.413	1.5	incongruent	0.0	89.0	stroop	-1	n/a	red	blue	incongruent	s524
48.416	1.5	congruent	1.0	82.0	stroop	82	1.252	green	green	congruent	s524
50.417	1.5	incongruent	1.0	71.0	stroop	71	0.515	blue	red	incongruent	s524
52.419	1.5	congruent	1.0	89.0	stroop	89	0.418	red	red	congruent	s524
54.421	1.5	incongruent	1.0	89.0	stroop	89	0.671	red	green	incongruent	s524
56.423	1.5	congruent	1.0	89.0	stroop	89	0.509	red	red	congruent	s524
58.425	1.5	incongruent	1.0	89.0	stroop	89	0.566	red	blue	incongruent	s524
60.7	1.5	incongruent	1.0	71.0	stroop	71	0.627	blue	red	incongruent	s524
62.702	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s524
64.841	1.5	congruent	1.0	89.0	stroop	89	0.597	red	red	congruent	s524
66.843	1.5	congruent	1.0	82.0	stroop	82	0.639	green	green	congruent	s524
68.982	1.5	congruent	0.0	82.0	stroop	-1	n/a	green	green	congruent	s524
70.983	1.5	congruent	0.0	89.0	stroop	-1	n/a	red	red	congruent	s524
72.986	1.5	incongruent	0.0	82.0	stroop	-1	n/a	green	blue	incongruent	s524
74.989	1.5	incongruent	1.0	82.0	stroop	82	0.643	green	blue	incongruent	s524
77.263	1.5	incongruent	1.0	71.0	stroop	71	0.639	blue	green	incongruent	s524
79.266	1.5	incongruent	1.0	71.0	stroop	71	0.556	blue	red	incongruent	s524
81.404	1.5	congruent	1.0	89.0	stroop	89	0.462	red	red	congruent	s524
