onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
3.021	4.0	smaller_sooner	discount_fixed	71	67.0	74.0	1.281	20.0	smaller_sooner	s638
7.663	4.0	smaller_sooner	discount_fixed	71	29.0	58.0	1.336	20.0	smaller_sooner	s638
12.985	4.0	smaller_sooner	discount_fixed	71	39.0	104.0	1.507	20.0	smaller_sooner	s638
17.963	4.0	smaller_sooner	discount_fixed	71	33.0	103.0	0.957	20.0	smaller_sooner	s638
22.536	4.0	smaller_sooner	discount_fixed	71	33.0	78.0	1.585	20.0	smaller_sooner	s638
28.062	4.0	larger_later	discount_fixed	89	74.0	52.0	3.644	20.0	larger_later	s638
33.652	4.0	smaller_sooner	discount_fixed	71	28.0	132.0	0.929	20.0	smaller_sooner	s638
39.45	4.0	smaller_sooner	discount_fixed	71	28.0	59.0	0.893	20.0	smaller_sooner	s638
44.021	4.0	smaller_sooner	discount_fixed	71	28.0	163.0	0.681	20.0	smaller_sooner	s638
49.139	4.0	larger_later	discount_fixed	89	32.0	74.0	2.672	20.0	larger_later	s638
53.642	4.0	larger_later	discount_fixed	89	57.0	89.0	1.204	20.0	larger_later	s638
58.485	4.0	larger_later	discount_fixed	89	70.0	108.0	0.937	20.0	larger_later	s638
63.056	4.0	smaller_sooner	discount_fixed	71	72.0	95.0	1.937	20.0	smaller_sooner	s638
68.446	4.0	smaller_sooner	discount_fixed	71	30.0	36.0	2.277	20.0	smaller_sooner	s638
73.496	4.0	larger_later	discount_fixed	89	41.0	129.0	2.602	20.0	larger_later	s638
78.204	4.0	larger_later	discount_fixed	89	78.0	129.0	1.018	20.0	larger_later	s638
83.115	4.0	smaller_sooner	discount_fixed	71	71.0	88.0	2.523	20.0	smaller_sooner	s638
88.026	4.0	larger_later	discount_fixed	89	65.0	159.0	0.657	20.0	larger_later	s638
92.869	4.0	smaller_sooner	discount_fixed	71	24.0	125.0	1.945	20.0	smaller_sooner	s638
97.983	4.0	smaller_sooner	discount_fixed	71	58.0	36.0	1.518	20.0	smaller_sooner	s638
103.1	4.0	larger_later	discount_fixed	89	63.0	37.0	0.981	20.0	larger_later	s638
107.807	4.0	smaller_sooner	discount_fixed	71	75.0	41.0	1.941	20.0	smaller_sooner	s638
112.65	4.0	larger_later	discount_fixed	89	45.0	72.0	1.519	20.0	larger_later	s638
117.494	4.0	smaller_sooner	discount_fixed	71	25.0	74.0	1.305	20.0	smaller_sooner	s638
124.377	4.0	larger_later	discount_fixed	89	65.0	137.0	1.473	20.0	larger_later	s638
128.952	4.0	larger_later	discount_fixed	89	49.0	140.0	2.69	20.0	larger_later	s638
133.727	4.0	smaller_sooner	discount_fixed	71	67.0	103.0	2.434	20.0	smaller_sooner	s638
140.748	4.0	larger_later	discount_fixed	89	69.0	172.0	1.573	20.0	larger_later	s638
145.455	4.0	smaller_sooner	discount_fixed	71	66.0	71.0	1.967	20.0	smaller_sooner	s638
150.641	4.0	smaller_sooner	discount_fixed	71	71.0	176.0	1.215	20.0	smaller_sooner	s638
155.692	4.0	smaller_sooner	discount_fixed	71	31.0	76.0	2.569	20.0	smaller_sooner	s638
161.012	4.0	larger_later	discount_fixed	89	43.0	19.0	1.464	20.0	larger_later	s638
165.583	4.0	larger_later	discount_fixed	89	60.0	124.0	1.169	20.0	larger_later	s638
170.223	4.0	smaller_sooner	discount_fixed	71	27.0	142.0	0.866	20.0	smaller_sooner	s638
175.138	4.0	smaller_sooner	discount_fixed	71	25.0	70.0	1.322	20.0	smaller_sooner	s638
179.643	4.0	smaller_sooner	discount_fixed	71	44.0	92.0	2.139	20.0	smaller_sooner	s638
184.623	4.0	smaller_sooner	discount_fixed	71	41.0	27.0	1.071	20.0	smaller_sooner	s638
189.534	4.0	smaller_sooner	discount_fixed	71	64.0	89.0	1.406	20.0	smaller_sooner	s638
194.107	4.0	larger_later	discount_fixed	89	78.0	108.0	1.781	20.0	larger_later	s638
198.611	4.0	larger_later	discount_fixed	89	80.0	145.0	1.13	20.0	larger_later	s638
204.816	4.0	smaller_sooner	discount_fixed	71	41.0	174.0	3.179	20.0	smaller_sooner	s638
209.526	4.0	smaller_sooner	discount_fixed	71	42.0	145.0	1.729	20.0	smaller_sooner	s638
214.571	4.0	larger_later	discount_fixed	89	36.0	114.0	1.796	20.0	larger_later	s638
219.62	4.0	smaller_sooner	discount_fixed	71	58.0	55.0	1.275	20.0	smaller_sooner	s638
224.805	4.0	smaller_sooner	discount_fixed	71	81.0	58.0	1.723	20.0	smaller_sooner	s638
229.787	4.0	larger_later	discount_fixed	89	32.0	111.0	1.398	20.0	larger_later	s638
234.56	4.0	larger_later	discount_fixed	89	25.0	141.0	1.376	20.0	larger_later	s638
239.337	4.0	smaller_sooner	discount_fixed	71	67.0	23.0	0.796	20.0	smaller_sooner	s638
244.52	4.0	larger_later	discount_fixed	89	77.0	161.0	0.926	20.0	larger_later	s638
249.706	4.0	larger_later	discount_fixed	89	55.0	163.0	0.779	20.0	larger_later	s638
254.957	4.0	smaller_sooner	discount_fixed	71	40.0	159.0	1.608	20.0	smaller_sooner	s638
259.53	4.0	larger_later	discount_fixed	89	76.0	161.0	0.714	20.0	larger_later	s638
264.035	4.0	larger_later	discount_fixed	89	48.0	128.0	2.067	20.0	larger_later	s638
268.948	4.0	smaller_sooner	discount_fixed	71	39.0	95.0	1.092	20.0	smaller_sooner	s638
273.521	4.0	smaller_sooner	discount_fixed	71	83.0	105.0	2.317	20.0	smaller_sooner	s638
279.725	4.0	smaller_sooner	discount_fixed	71	67.0	41.0	1.543	20.0	smaller_sooner	s638
284.638	4.0	smaller_sooner	discount_fixed	71	56.0	172.0	1.531	20.0	smaller_sooner	s638
289.893	4.0	smaller_sooner	discount_fixed	71	28.0	123.0	2.538	20.0	smaller_sooner	s638
294.941	4.0	larger_later	discount_fixed	89	50.0	129.0	1.036	20.0	larger_later	s638
299.583	4.0	smaller_sooner	discount_fixed	71	23.0	61.0	1.337	20.0	smaller_sooner	s638
304.29	4.0	smaller_sooner	discount_fixed	71	79.0	92.0	1.376	20.0	smaller_sooner	s638
317.436	4.0	larger_later	discount_fixed	89	61.0	141.0	2.514	20.0	larger_later	s638
322.01	4.0	smaller_sooner	discount_fixed	71	43.0	38.0	1.155	20.0	smaller_sooner	s638
326.583	4.0	larger_later	discount_fixed	89	66.0	145.0	1.059	20.0	larger_later	s638
331.494	4.0	smaller_sooner	discount_fixed	71	30.0	23.0	2.013	20.0	smaller_sooner	s638
336.339	4.0	smaller_sooner	discount_fixed	71	32.0	57.0	0.93	20.0	smaller_sooner	s638
341.593	4.0	smaller_sooner	discount_fixed	71	27.0	91.0	1.715	20.0	smaller_sooner	s638
346.37	4.0	larger_later	discount_fixed	89	43.0	120.0	1.174	20.0	larger_later	s638
