onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.025	0.85	0.4	71.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	noncrit_signal	s638
5.281	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.64	89.0	False	noncrit_nosignal	s638
7.534	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s638
10.39	0.85	0.45	89.0	motor_selective_stop_signal	71.0	0.424	89.0	False	crit_go	s638
12.742	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.455	89.0	False	crit_go	s638
14.998	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.499	89.0	False	crit_stop_failure	s638
17.254	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.586	89.0	False	noncrit_nosignal	s638
19.51	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.455	89.0	False	crit_go	s638
21.862	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.656	89.0	False	crit_go	s638
24.518	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.471	89.0	False	crit_stop_failure	s638
27.274	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.534	89.0	False	noncrit_nosignal	s638
29.528	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s638
32.283	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.545	89.0	False	noncrit_signal	s638
34.539	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.481	89.0	False	noncrit_nosignal	s638
36.893	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.422	89.0	False	crit_go	s638
39.246	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.474	89.0	False	noncrit_nosignal	s638
41.803	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.601	89.0	False	crit_go	s638
44.058	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.41	89.0	False	noncrit_signal	s638
46.315	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s638
48.571	0.85	0.4	89.0	motor_selective_stop_signal	71.0	0.416	89.0	False	crit_go	s638
50.928	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.398	89.0	False	crit_stop_failure	s638
53.584	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.67	89.0	False	noncrit_nosignal	s638
55.941	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.398	89.0	False	noncrit_signal	s638
58.192	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.911	89.0	False	noncrit_nosignal	s638
60.545	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s638
62.898	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.539	89.0	False	noncrit_nosignal	s638
65.751	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.925	89.0	False	crit_go	s638
68.208	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.942	89.0	False	noncrit_nosignal	s638
70.565	0.85	0.4	89.0	motor_selective_stop_signal	89.0	1.01	89.0	False	crit_go	s638
73.221	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.612	89.0	False	crit_go	s638
75.477	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.534	89.0	False	noncrit_signal	s638
77.733	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.615	89.0	False	crit_go	s638
79.985	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.467	89.0	False	noncrit_nosignal	s638
82.437	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.553	89.0	False	crit_go	s638
84.79	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.484	89.0	False	crit_stop_failure	s638
87.046	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.532	89.0	False	crit_stop_failure	s638
89.399	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.653	89.0	False	noncrit_signal	s638
91.855	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.562	89.0	False	crit_go	s638
94.212	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.438	89.0	False	crit_go	s638
96.468	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.433	89.0	False	noncrit_nosignal	s638
98.72	0.85	0.3	71.0	motor_selective_stop_signal	71.0	0.397	89.0	False	noncrit_signal	s638
101.077	0.85	0.3	89.0	motor_selective_stop_signal	89.0	0.552	89.0	False	crit_stop_failure	s638
103.43	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.523	89.0	False	noncrit_nosignal	s638
105.784	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.572	89.0	False	noncrit_nosignal	s638
108.74	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.668	89.0	False	crit_go	s638
110.992	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.671	89.0	False	crit_go	s638
113.348	0.85	0.25	89.0	motor_selective_stop_signal	89.0	0.727	89.0	False	crit_go	s638
115.605	0.85	0.25	71.0	motor_selective_stop_signal	71.0	0.471	89.0	False	noncrit_signal	s638
