onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.419	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	0.92	orange	3.0	cue_stay	magnitude	stay	s619	1
7.752	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	1.041	orange	3.0	task_switch	color	switch	s619	0
10.272	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	1.224	orange	7.0	task_switch	magnitude	switch	s619	0
13.192	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.246	blue	8.0	task_switch	color	switch	s619	0
15.71	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.831	blue	3.0	task_switch	magnitude	switch	s619	0
18.75	1.0	0.9	False	71.0	High-Low	stay	twobytwo	89.0	0.908	orange	1.0	cue_stay	magnitude	stay	s619	0
20.998	1.0	0.1	True	71.0	Magnitude	switch	twobytwo	71.0	1.852	orange	3.0	cue_switch	magnitude	stay	s619	0
23.904	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	1.531	blue	6.0	cue_switch	magnitude	stay	s619	0
26.011	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	1.105	blue	2.0	task_switch	color	switch	s619	0
29.191	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	1.399	orange	2.0	task_switch	magnitude	switch	s619	0
31.707	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	1.606	orange	2.0	task_switch	color	switch	s619	0
34.611	1.0	0.9	False	71.0	Color	switch	twobytwo	89.0	1.001	blue	1.0	cue_switch	color	stay	s619	0
36.854	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	1.3	blue	3.0	task_switch	magnitude	switch	s619	0
38.958	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	1.041	blue	1.0	task_switch	color	switch	s619	0
41.472	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.069	orange	1.0	cue_switch	color	stay	s619	0
44.651	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	1.242	blue	3.0	task_switch	magnitude	switch	s619	0
46.758	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.355	orange	3.0	cue_switch	magnitude	stay	s619	0
49.136	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	1.273	blue	7.0	task_switch	color	switch	s619	0
52.043	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.691	blue	1.0	task_switch	magnitude	switch	s619	0
54.15	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	1.079	blue	6.0	cue_stay	magnitude	stay	s619	0
56.531	1.0	0.1	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.848	blue	2.0	task_switch	color	switch	s619	0
58.773	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	0.921	blue	1.0	task_switch	magnitude	switch	s619	0
61.68	1.0	0.9	True	71.0	High-Low	stay	twobytwo	71.0	1.256	orange	3.0	cue_stay	magnitude	stay	s619	0
63.787	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	1.625	blue	8.0	task_switch	color	switch	s619	0
65.894	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	1.725	orange	2.0	cue_switch	color	stay	s619	0
68.0	1.0	0.1	False	71.0	Orange-Blue	stay	twobytwo	89.0	1.385	blue	2.0	cue_stay	color	stay	s619	0
70.904	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	1.452	blue	6.0	task_switch	magnitude	switch	s619	0
73.147	1.0	0.1	True	89.0	High-Low	stay	twobytwo	89.0	1.174	blue	9.0	cue_stay	magnitude	stay	s619	0
76.059	1.0	0.9	False	89.0	Orange-Blue	n/a	twobytwo	71.0	0.778	orange	1.0	task_switch	color	switch	s619	0
