onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.621	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.763	orange	1.0	cue_stay	color	stay	s597	1
5.999	1.0	0.1	False	89.0	High-Low	n/a	twobytwo	71.0	0.545	blue	7.0	task_switch	magnitude	switch	s597	0
9.047	1.0	0.9	True	89.0	Magnitude	switch	twobytwo	89.0	0.971	blue	6.0	cue_switch	magnitude	stay	s597	0
11.958	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.449	orange	3.0	task_switch	color	switch	s597	0
14.065	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.827	orange	3.0	task_switch	magnitude	switch	s597	0
17.111	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.626	blue	3.0	task_switch	color	switch	s597	0
19.22	1.0	0.1	True	71.0	Magnitude	n/a	twobytwo	71.0	0.949	orange	4.0	task_switch	magnitude	switch	s597	0
22.264	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.556	blue	8.0	cue_stay	magnitude	stay	s597	0
24.778	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.639	orange	3.0	task_switch	color	switch	s597	0
27.823	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.722	orange	7.0	task_switch	magnitude	switch	s597	0
29.93	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.9	orange	1.0	task_switch	color	switch	s597	0
32.972	1.0	0.9	True	71.0	Orange-Blue	stay	twobytwo	71.0	0.314	blue	3.0	cue_stay	color	stay	s597	0
35.351	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.812	blue	2.0	task_switch	magnitude	switch	s597	0
38.255	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.802	orange	2.0	task_switch	color	switch	s597	0
40.775	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.78	orange	3.0	cue_switch	color	stay	s597	0
43.679	1.0	0.9	True	71.0	High-Low	n/a	twobytwo	71.0	0.629	blue	4.0	task_switch	magnitude	switch	s597	0
46.724	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.413	blue	2.0	task_switch	color	switch	s597	0
50.042	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.595	orange	6.0	task_switch	magnitude	switch	s597	0
52.287	1.0	0.1	False	71.0	Color	n/a	twobytwo	89.0	0.974	blue	4.0	task_switch	color	switch	s597	0
54.805	1.0	0.1	False	71.0	High-Low	n/a	twobytwo	89.0	1.03	blue	4.0	task_switch	magnitude	switch	s597	0
57.049	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.76	orange	9.0	cue_switch	magnitude	stay	s597	0
59.959	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.449	blue	8.0	cue_stay	magnitude	stay	s597	0
62.338	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.864	orange	4.0	task_switch	color	switch	s597	0
65.25	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.452	blue	4.0	task_switch	magnitude	switch	s597	0
68.434	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.445	blue	2.0	cue_switch	magnitude	stay	s597	0
70.812	1.0	0.1	False	89.0	Magnitude	switch	twobytwo	71.0	0.731	orange	8.0	cue_switch	magnitude	stay	s597	0
74.671	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.749	blue	7.0	cue_stay	magnitude	stay	s597	0
77.46	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.869	orange	9.0	cue_stay	magnitude	stay	s597	0
79.707	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.8	blue	6.0	cue_stay	magnitude	stay	s597	0
82.887	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.423	orange	3.0	cue_switch	magnitude	stay	s597	0
85.268	1.0	0.1	False	71.0	Orange-Blue	n/a	twobytwo	89.0	0.744	blue	9.0	task_switch	color	switch	s597	0
87.514	1.0	0.1	False	71.0	Color	switch	twobytwo	-1.0	n/a	blue	8.0	cue_switch	color	stay	s597	0
90.031	1.0	0.1	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.812	blue	1.0	cue_switch	color	stay	s597	0
92.276	1.0	0.1	True	71.0	Color	switch	twobytwo	71.0	0.601	blue	2.0	cue_switch	color	stay	s597	0
95.319	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.343	blue	8.0	cue_switch	color	stay	s597	0
98.231	1.0	0.9	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.744	orange	4.0	cue_stay	color	stay	s597	0
101.143	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.593	orange	3.0	cue_switch	color	stay	s597	0
103.25	1.0	0.1	True	89.0	Orange-Blue	switch	twobytwo	89.0	0.609	orange	1.0	cue_switch	color	stay	s597	0
