onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.014	0.85	0.4	89.0	stop_signal	89.0	0.863	False	go	s597
5.406	0.85	0.4	71.0	stop_signal	71.0	0.57	False	go	s597
7.931	0.85	0.4	71.0	stop_signal	71.0	0.384	False	stop_failure	s597
10.867	0.85	0.35	89.0	stop_signal	89.0	0.57	False	go	s597
13.395	0.85	0.35	71.0	stop_signal	71.0	0.544	False	go	s597
15.921	0.85	0.35	71.0	stop_signal	71.0	0.694	False	go	s597
18.174	0.85	0.35	71.0	stop_signal	71.0	0.48	False	stop_failure	s597
20.699	0.85	0.3	71.0	stop_signal	71.0	0.541	False	go	s597
23.091	0.85	0.3	89.0	stop_signal	89.0	0.535	False	go	s597
25.346	0.85	0.3	71.0	stop_signal	71.0	0.723	False	go	s597
27.737	0.85	0.3	89.0	stop_signal	89.0	0.538	False	go	s597
29.99	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s597
32.382	0.85	0.35	71.0	stop_signal	71.0	0.63	False	go	s597
34.91	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s597
37.163	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s597
39.553	0.85	0.45	89.0	stop_signal	89.0	0.673	False	go	s597
42.213	0.85	0.45	71.0	stop_signal	71.0	0.436	False	stop_failure	s597
44.465	0.85	0.4	71.0	stop_signal	71.0	0.672	False	go	s597
47.67	0.85	0.4	89.0	stop_signal	89.0	0.671	False	go	s597
50.059	0.85	0.4	71.0	stop_signal	71.0	0.625	False	go	s597
52.448	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s597
54.974	0.85	0.45	71.0	stop_signal	71.0	0.529	False	go	s597
57.23	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s597
59.486	0.85	0.5	71.0	stop_signal	71.0	0.525	False	stop_failure	s597
61.739	0.85	0.45	71.0	stop_signal	71.0	0.716	False	go	s597
64.675	0.85	0.45	71.0	stop_signal	71.0	0.503	False	go	s597
67.203	0.85	0.45	71.0	stop_signal	71.0	0.546	False	go	s597
69.731	0.85	0.45	89.0	stop_signal	89.0	0.627	False	go	s597
71.987	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s597
74.515	0.85	0.5	89.0	stop_signal	89.0	0.617	False	stop_failure	s597
76.769	0.85	0.45	71.0	stop_signal	71.0	0.826	False	go	s597
79.161	0.85	0.45	71.0	stop_signal	71.0	0.546	False	stop_failure	s597
81.413	0.85	0.4	71.0	stop_signal	71.0	0.7	False	go	s597
84.075	0.85	0.4	89.0	stop_signal	89.0	0.799	False	go	s597
86.736	0.85	0.4	71.0	stop_signal	71.0	0.551	False	go	s597
88.992	0.85	0.4	71.0	stop_signal	71.0	0.588	False	go	s597
91.243	0.85	0.4	71.0	stop_signal	71.0	0.608	False	go	s597
93.635	0.85	0.4	89.0	stop_signal	89.0	0.763	False	stop_failure	s597
96.433	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s597
98.821	0.85	0.4	71.0	stop_signal	71.0	0.575	False	stop_failure	s597
101.075	0.85	0.35	71.0	stop_signal	-1.0	n/a	True	stop_success	s597
113.843	0.85	0.4	89.0	stop_signal	-1.0	n/a	True	stop_success	s597
116.097	0.85	0.45	71.0	stop_signal	71.0	0.715	False	go	s597
118.758	0.85	0.45	71.0	stop_signal	71.0	0.614	False	go	s597
121.422	0.85	0.45	71.0	stop_signal	71.0	0.726	False	go	s597
123.678	0.85	0.45	89.0	stop_signal	89.0	0.719	False	go	s597
126.205	0.85	0.45	89.0	stop_signal	89.0	0.605	False	go	s597
128.462	0.85	0.45	71.0	stop_signal	-1.0	n/a	True	stop_success	s597
130.986	0.85	0.5	89.0	stop_signal	89.0	0.652	False	go	s597
