onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.02	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.544	89.0	False	noncrit_signal	s597
5.276	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.816	89.0	False	crit_go	s597
7.532	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
10.389	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.666	89.0	False	crit_go	s597
12.741	0.85	0.4	71.0	motor_selective_stop_signal	71.0	1.004	89.0	False	noncrit_nosignal	s597
14.993	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
17.249	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.702	89.0	False	noncrit_nosignal	s597
19.502	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.753	89.0	False	crit_go	s597
21.854	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.731	89.0	False	crit_go	s597
24.508	0.85	0.45	89.0	motor_selective_stop_signal	71.0	1.243	89.0	False	crit_stop_failure	s597
27.264	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.585	89.0	False	noncrit_nosignal	s597
29.516	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
32.268	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.544	89.0	False	noncrit_signal	s597
34.522	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.793	89.0	False	crit_go	s597
36.878	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.694	89.0	False	noncrit_nosignal	s597
39.234	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.593	89.0	False	noncrit_nosignal	s597
41.79	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.647	89.0	False	noncrit_nosignal	s597
44.043	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.5	89.0	False	noncrit_signal	s597
46.299	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.441	89.0	False	noncrit_nosignal	s597
48.554	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.669	89.0	False	crit_go	s597
50.91	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.635	89.0	False	crit_stop_failure	s597
53.562	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.696	89.0	False	crit_go	s597
55.917	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.766	89.0	False	noncrit_signal	s597
58.168	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.563	89.0	False	noncrit_nosignal	s597
60.521	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
62.877	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.635	89.0	False	crit_go	s597
65.729	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.901	89.0	False	crit_go	s597
68.185	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.598	89.0	False	noncrit_nosignal	s597
70.539	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.5	89.0	False	noncrit_nosignal	s597
73.194	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.612	89.0	False	crit_go	s597
75.448	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.583	89.0	False	noncrit_signal	s597
77.702	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.953	89.0	False	crit_go	s597
79.954	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.472	89.0	False	crit_go	s597
82.41	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.688	89.0	False	crit_go	s597
84.761	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.491	89.0	False	crit_stop_failure	s597
87.017	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
89.369	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.557	89.0	False	noncrit_signal	s597
91.825	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.685	89.0	False	crit_go	s597
94.177	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.758	89.0	False	crit_go	s597
96.431	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.555	89.0	False	noncrit_nosignal	s597
98.684	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.4	89.0	False	noncrit_signal	s597
101.038	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.614	89.0	False	crit_stop_failure	s597
103.394	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.542	89.0	False	noncrit_nosignal	s597
105.746	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.724	89.0	False	crit_go	s597
108.698	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.597	89.0	False	crit_go	s597
110.954	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.532	89.0	False	noncrit_nosignal	s597
113.31	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.57	89.0	False	crit_go	s597
115.565	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.77	89.0	False	noncrit_signal	s597
118.018	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.568	89.0	False	noncrit_signal	s597
120.374	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.528	89.0	False	noncrit_signal	s597
133.446	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.627	89.0	False	noncrit_nosignal	s597
136.002	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.759	89.0	False	crit_go	s597
138.256	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.496	89.0	False	noncrit_nosignal	s597
140.508	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.604	89.0	False	crit_stop_failure	s597
143.264	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
145.617	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.613	89.0	False	crit_stop_failure	s597
147.871	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.6	89.0	False	noncrit_nosignal	s597
150.327	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.584	89.0	False	noncrit_nosignal	s597
152.583	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.854	89.0	False	crit_go	s597
154.938	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.6	89.0	False	noncrit_nosignal	s597
157.195	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
159.452	0.85	0.4	89.0	motor_selective_stop_signal	89.0	0.598	89.0	False	crit_stop_failure	s597
161.704	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.83	89.0	False	noncrit_nosignal	s597
163.958	0.85	0.35	89.0	motor_selective_stop_signal	89.0	0.803	89.0	False	crit_go	s597
166.214	0.85	0.35	71.0	motor_selective_stop_signal	71.0	0.75	89.0	False	noncrit_signal	s597
168.567	0.85	0.35	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
171.122	0.85	0.4	71.0	motor_selective_stop_signal	71.0	0.566	89.0	False	noncrit_nosignal	s597
174.078	0.85	0.4	89.0	motor_selective_stop_signal	-1.0	n/a	89.0	True	crit_stop_success	s597
176.334	0.85	0.45	89.0	motor_selective_stop_signal	89.0	0.963	89.0	False	crit_go	s597
178.691	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.56	89.0	False	noncrit_nosignal	s597
181.247	0.85	0.45	71.0	motor_selective_stop_signal	71.0	0.627	89.0	False	noncrit_signal	s597
