onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stop_response	stopped	trial_type	worker_id
3.005	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.513	71.0	False	crit_go	s634
5.357	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.532	71.0	False	noncrit_nosignal	s634
7.608	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.333	71.0	False	noncrit_signal	s634
10.06	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.453	71.0	False	noncrit_nosignal	s634
12.412	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.532	71.0	False	noncrit_signal	s634
15.063	0.85	0.15	89.0	motor_selective_stop_signal	89.0	0.432	71.0	False	noncrit_nosignal	s634
17.314	0.85	0.15	71.0	motor_selective_stop_signal	71.0	0.383	71.0	False	crit_stop_failure	s634
19.566	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.522	71.0	False	noncrit_nosignal	s634
22.017	0.85	0.1	89.0	motor_selective_stop_signal	89.0	0.409	71.0	False	noncrit_nosignal	s634
24.268	0.85	0.1	71.0	motor_selective_stop_signal	71.0	0.382	71.0	False	crit_stop_failure	s634
26.82	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.511	71.0	False	noncrit_nosignal	s634
29.072	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.625	71.0	False	noncrit_signal	s634
31.423	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.417	71.0	False	crit_stop_failure	s634
33.675	0.85	0.0	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s634
36.226	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.574	71.0	False	crit_go	s634
38.777	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.597	71.0	False	crit_go	s634
41.128	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.368	71.0	False	noncrit_nosignal	s634
43.48	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.326	71.0	False	noncrit_nosignal	s634
45.731	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.736	71.0	False	noncrit_signal	s634
48.182	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.474	71.0	False	noncrit_nosignal	s634
50.434	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.513	71.0	False	noncrit_signal	s634
52.885	0.85	0.05	71.0	motor_selective_stop_signal	71.0	0.489	71.0	False	crit_stop_failure	s634
55.536	0.85	0.0	71.0	motor_selective_stop_signal	71.0	0.617	71.0	False	crit_go	s634
57.988	0.85	0.0	71.0	motor_selective_stop_signal	71.0	0.525	71.0	False	crit_go	s634
60.339	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.458	71.0	False	noncrit_signal	s634
62.59	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.537	71.0	False	noncrit_nosignal	s634
65.142	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.506	71.0	False	noncrit_nosignal	s634
67.393	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.47	71.0	False	noncrit_nosignal	s634
69.644	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.427	71.0	False	noncrit_nosignal	s634
71.995	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.397	71.0	False	noncrit_nosignal	s634
74.246	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.612	71.0	False	noncrit_signal	s634
76.897	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.453	71.0	False	noncrit_signal	s634
79.248	0.85	0.0	71.0	motor_selective_stop_signal	71.0	0.621	71.0	False	crit_go	s634
81.7	0.85	0.0	89.0	motor_selective_stop_signal	89.0	0.467	71.0	False	noncrit_signal	s634
84.051	0.85	0.0	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s634
86.302	0.85	0.05	89.0	motor_selective_stop_signal	89.0	0.4	71.0	False	noncrit_nosignal	s634
88.554	0.85	0.05	71.0	motor_selective_stop_signal	-1.0	n/a	71.0	True	crit_stop_success	s634
