onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-42.42	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	5.802	n/a	instructions	s525
3.008	2.054	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.054	1,0,0,2,3,0,0,0,0	to_hand	s525
5.064	0.863	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.863	1,0,0,2,3,0,0,0,0	to_board	s525
5.928	3.209	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	3.209	1,0,0,2,3,0,0,0,0	to_hand	s525
9.138	0.818	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.818	1,0,0,2,3,0,0,0,0	to_board	s525
9.957	4.6	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	4.6	1,0,0,2,3,0,0,0,0	to_hand	s525
14.557	0.042	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.042	1,0,0,2,3,0,0,0,0	to_board	s525
14.6	0.868	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.868	1,0,0,2,3,0,0,0,0	to_hand	s525
15.469	0.608	0	UA_with_intermediate	1,0,0,2,3,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.608	1,0,0,2,3,0,0,0,0	to_board	s525
16.078	1.27	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.27	1,0,0,2,3,0,0,0,0	to_hand	s525
17.349	0.536	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.536	1,0,0,2,3,0,0,0,0	to_board	s525
17.888	0.629	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.629	1,0,0,2,3,0,0,0,0	to_hand	s525
