onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-105.726	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	10.934	n/a	instructions	s491
3.014	2.901	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.901	1,0,0,2,3,0,0,0,0	to_hand	s491
5.919	0.44	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.44	1,0,0,2,3,0,0,0,0	to_board	s491
6.363	0.986	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	0.986	1,0,0,2,3,0,0,0,0	to_hand	s491
7.351	0.326	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.326	1,0,0,2,3,0,0,0,0	to_board	s491
7.68	0.957	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.957	1,0,0,2,3,0,0,0,0	to_hand	s491
8.639	0.291	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.291	1,0,0,2,3,0,0,0,0	to_board	s491
8.935	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s491
11.44	2.419	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	2.419	1,2,0,3,0,0,0,0,0	to_hand	s491
13.862	0.269	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.269	1,2,0,3,0,0,0,0,0	to_board	s491
14.136	1.793	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.793	1,2,0,3,0,0,0,0,0	to_hand	s491
15.931	0.423	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.423	1,2,0,3,0,0,0,0,0	to_board	s491
16.358	1.25	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.25	1,2,0,3,0,0,0,0,0	to_hand	s491
17.61	0.276	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.276	1,2,0,3,0,0,0,0,0	to_board	s491
17.89	0.734	0	UA_with_intermediate	0,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.734	1,2,0,3,0,0,0,0,0	to_hand	s491
18.626	0.82	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.82	1,2,0,3,0,0,0,0,0	to_board	s491
19.452	0.802	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.802	1,2,0,3,0,0,0,0,0	to_hand	s491
20.256	0.676	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.676	1,2,0,3,0,0,0,0,0	to_board	s491
20.936	0.431	0	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.431	1,2,0,3,0,0,0,0,0	to_hand	s491
21.369	0.362	0	UA_with_intermediate	1,3,0,2,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.362	1,2,0,3,0,0,0,0,0	to_board	s491
21.738	0.58	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.58	1,2,0,3,0,0,0,0,0	to_hand	s491
22.321	0.332	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.332	1,2,0,3,0,0,0,0,0	to_board	s491
22.658	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s491
23.658	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s491
24.762	3.213	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	3.213	0,0,0,1,2,0,3,0,0	to_hand	s491
27.977	0.322	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.322	0,0,0,1,2,0,3,0,0	to_board	s491
28.303	0.416	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.416	0,0,0,1,2,0,3,0,0	to_hand	s491
28.722	0.287	0	UA_without_intermediate	0,0,0,0,0,0,3,2,1	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.287	0,0,0,1,2,0,3,0,0	to_board	s491
29.014	3.74	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	3.74	0,0,0,1,2,0,3,0,0	to_hand	s491
32.756	0.249	0	UA_without_intermediate	1,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.249	0,0,0,1,2,0,3,0,0	to_board	s491
33.011	1.416	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.416	0,0,0,1,2,0,3,0,0	to_hand	s491
34.43	0.213	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.213	0,0,0,1,2,0,3,0,0	to_board	s491
34.648	1.314	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.314	0,0,0,1,2,0,3,0,0	to_hand	s491
35.965	1.736	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.736	0,0,0,1,2,0,3,0,0	to_board	s491
37.705	1.114	0	UA_without_intermediate	0,0,0,0,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.114	0,0,0,1,2,0,3,0,0	to_hand	s491
38.821	0.523	0	UA_without_intermediate	0,0,0,1,0,0,3,2,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.523	0,0,0,1,2,0,3,0,0	to_board	s491
39.349	0.301	0	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.301	0,0,0,1,2,0,3,0,0	to_hand	s491
39.652	0.135	0	UA_without_intermediate	0,0,0,1,2,0,3,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.135	0,0,0,1,2,0,3,0,0	to_board	s491
39.792	0.76	0	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	0.76	0,0,0,1,2,0,3,0,0	to_hand	s491
40.554	0.304	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.304	0,0,0,1,2,0,3,0,0	to_board	s491
