onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
3.622	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.655	orange	4.0	cue_stay	color	stay	s572	1
7.754	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.37	blue	8.0	task_switch	magnitude	switch	s572	0
11.074	1.0	0.9	True	71.0	Orange-Blue	n/a	twobytwo	71.0	0.336	blue	2.0	task_switch	color	switch	s572	0
13.994	1.0	0.1	True	71.0	High-Low	n/a	twobytwo	71.0	0.8	blue	4.0	task_switch	magnitude	switch	s572	0
16.512	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.628	orange	8.0	task_switch	color	switch	s572	0
19.552	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.454	orange	7.0	cue_stay	color	stay	s572	0
22.595	1.0	0.9	True	71.0	Orange-Blue	switch	twobytwo	71.0	0.367	blue	7.0	cue_switch	color	stay	s572	0
25.501	1.0	0.9	True	89.0	Color	switch	twobytwo	89.0	0.338	orange	9.0	cue_switch	color	stay	s572	0
28.408	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.481	blue	1.0	task_switch	magnitude	switch	s572	0
31.589	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.44	orange	7.0	task_switch	color	switch	s572	0
34.904	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.506	orange	9.0	task_switch	magnitude	switch	s572	0
37.014	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.655	blue	2.0	cue_switch	magnitude	stay	s572	0
40.061	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.84	orange	1.0	task_switch	color	switch	s572	0
42.166	1.0	0.1	True	89.0	Magnitude	n/a	twobytwo	89.0	0.732	blue	8.0	task_switch	magnitude	switch	s572	0
45.481	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.597	blue	4.0	cue_switch	magnitude	stay	s572	0
48.659	1.0	0.9	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.471	orange	2.0	task_switch	color	switch	s572	0
51.565	1.0	0.9	True	71.0	Color	switch	twobytwo	71.0	0.328	blue	3.0	cue_switch	color	stay	s572	0
54.743	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.566	blue	9.0	task_switch	magnitude	switch	s572	0
56.852	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.614	orange	4.0	task_switch	color	switch	s572	0
58.957	1.0	0.1	True	89.0	Color	stay	twobytwo	89.0	0.457	orange	6.0	cue_stay	color	stay	s572	0
62.134	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.908	orange	6.0	task_switch	magnitude	switch	s572	0
64.382	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.48	orange	9.0	task_switch	color	switch	s572	0
67.289	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.382	blue	6.0	cue_stay	color	stay	s572	0
70.196	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.548	blue	8.0	task_switch	magnitude	switch	s572	0
72.303	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	1.082	orange	4.0	cue_switch	magnitude	stay	s572	0
75.21	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.565	blue	7.0	cue_stay	magnitude	stay	s572	0
77.319	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.647	orange	3.0	task_switch	color	switch	s572	0
80.362	1.0	0.9	True	89.0	Color	stay	twobytwo	89.0	0.429	orange	8.0	cue_stay	color	stay	s572	0
83.268	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.588	blue	1.0	task_switch	magnitude	switch	s572	0
85.378	1.0	0.1	True	71.0	High-Low	switch	twobytwo	71.0	0.671	blue	4.0	cue_switch	magnitude	stay	s572	0
87.621	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	1.03	blue	8.0	cue_switch	magnitude	stay	s572	0
89.73	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.628	orange	3.0	task_switch	color	switch	s572	0
