onset	duration	SS_delay	correct_response	experiment_exp_id	key_press	response_time	stopped	trial_type	worker_id
3.017	0.85	0.4	71.0	stop_signal	71.0	0.445	False	stop_failure	s572
5.27	0.85	0.35	71.0	stop_signal	71.0	0.527	False	go	s572
7.932	0.85	0.35	89.0	stop_signal	89.0	0.48	False	go	s572
10.596	0.85	0.35	89.0	stop_signal	89.0	0.764	False	go	s572
12.85	0.85	0.35	89.0	stop_signal	89.0	0.413	False	go	s572
15.105	0.85	0.35	71.0	stop_signal	71.0	0.571	False	go	s572
17.498	0.85	0.35	89.0	stop_signal	89.0	0.514	False	stop_failure	s572
20.295	0.85	0.3	89.0	stop_signal	-1.0	n/a	True	stop_success	s572
22.687	0.85	0.35	71.0	stop_signal	71.0	0.473	False	stop_failure	s572
24.94	0.85	0.3	71.0	stop_signal	-1.0	n/a	True	stop_success	s572
27.194	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s572
29.447	0.85	0.4	89.0	stop_signal	89.0	0.46	False	go	s572
32.11	0.85	0.4	71.0	stop_signal	71.0	0.756	False	go	s572
34.773	0.85	0.4	89.0	stop_signal	89.0	0.69	False	go	s572
37.026	0.85	0.4	89.0	stop_signal	89.0	0.624	False	go	s572
39.552	0.85	0.4	71.0	stop_signal	71.0	0.693	False	go	s572
41.805	0.85	0.4	89.0	stop_signal	89.0	0.547	False	stop_failure	s572
44.33	0.85	0.35	71.0	stop_signal	71.0	0.649	False	go	s572
46.859	0.85	0.35	89.0	stop_signal	-1.0	n/a	True	stop_success	s572
49.384	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s572
51.776	0.85	0.45	71.0	stop_signal	71.0	0.673	False	stop_failure	s572
54.304	0.85	0.4	71.0	stop_signal	71.0	0.642	False	go	s572
56.83	0.85	0.4	89.0	stop_signal	89.0	0.712	False	go	s572
59.222	0.85	0.4	71.0	stop_signal	71.0	0.693	False	go	s572
61.478	0.85	0.4	71.0	stop_signal	71.0	0.541	False	go	s572
64.006	0.85	0.4	89.0	stop_signal	89.0	0.705	False	go	s572
66.806	0.85	0.4	71.0	stop_signal	-1.0	n/a	True	stop_success	s572
69.332	0.85	0.45	89.0	stop_signal	-1.0	n/a	True	stop_success	s572
