onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.01	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
3.516	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.681	stim	s603
5.621	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
6.126728	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	1.015	stim	s603
8.231	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
8.738	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.728	stim	s603
10.841	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
11.345863999999999	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.545	stim	s603
13.449	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
13.953592	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.529	stim	s603
16.058	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
16.561456	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.664	stim	s603
18.666	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
19.169	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	1.002	stim	s603
21.273	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
21.777864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.711	stim	s603
23.881	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
24.387864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.692	stim	s603
26.492	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
27.002864000000002	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.845	stim	s603
29.108	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
29.611864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.76	stim	s603
31.716	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
32.224728	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.789	stim	s603
34.329	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
34.833864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.668	stim	s603
36.937	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
37.441592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.889	stim	s603
39.545	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
40.052	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	1.058	stim	s603
42.155	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
42.662864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.928	stim	s603
44.766	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
45.271	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.653	stim	s603
47.375	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s603
47.883864	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	1.063	stim	s603
49.988	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s603
50.492048000000004	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.693	stim	s603
