onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-54.801	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	20.093	n/a	instructions	s603
3.01	5.124	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	5.124	1,0,0,2,3,0,0,0,0	to_hand	s603
8.136	0.922	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.922	1,0,0,2,3,0,0,0,0	to_board	s603
9.06	2.153	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	2.153	1,0,0,2,3,0,0,0,0	to_hand	s603
11.213	1.039	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.039	1,0,0,2,3,0,0,0,0	to_board	s603
12.254	1.002	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.002	1,0,0,2,3,0,0,0,0	to_hand	s603
13.258	4.055	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.055	1,0,0,2,3,0,0,0,0	to_board	s603
17.314	1.856	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.856	1,0,0,2,3,0,0,0,0	to_hand	s603
19.172	0.739	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.739	1,0,0,2,3,0,0,0,0	to_board	s603
19.917	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s603
22.419	6.631	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	6.631	1,2,0,3,0,0,0,0,0	to_hand	s603
29.051	0.856	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	0.856	1,2,0,3,0,0,0,0,0	to_board	s603
29.909	1.245	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.245	1,2,0,3,0,0,0,0,0	to_hand	s603
31.155	0.562	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.562	1,2,0,3,0,0,0,0,0	to_board	s603
31.719	2.079	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	2.079	1,2,0,3,0,0,0,0,0	to_hand	s603
33.8	0.725	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.725	1,2,0,3,0,0,0,0,0	to_board	s603
34.53	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s603
35.53	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s603
36.632	10.477	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	10.477	0,0,0,1,2,0,3,0,0	to_hand	s603
47.11	0.765	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.765	0,0,0,1,2,0,3,0,0	to_board	s603
47.877	1.965	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	1.965	0,0,0,1,2,0,3,0,0	to_hand	s603
