onset	duration	CTI	correct	correct_response	cue	cue_switch	experiment_exp_id	key_press	response_time	stim_color	stim_number	switch_type	task_type	task_switch	worker_id	first_trial_of_block
4.423	1.0	0.9	True	71.0	Magnitude	n/a	twobytwo	71.0	0.485	blue	1.0	task_switch	magnitude	switch	s598	1
6.663	1.0	0.1	True	89.0	Magnitude	stay	twobytwo	89.0	0.633	blue	9.0	cue_stay	magnitude	stay	s598	0
10.25	1.0	0.9	True	71.0	High-Low	switch	twobytwo	71.0	0.437	blue	3.0	cue_switch	magnitude	stay	s598	0
12.901	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.68	blue	8.0	cue_switch	magnitude	stay	s598	0
15.279	1.0	0.1	True	89.0	High-Low	switch	twobytwo	89.0	0.644	blue	9.0	cue_switch	magnitude	stay	s598	0
18.455	1.0	0.9	True	89.0	Color	n/a	twobytwo	89.0	0.414	orange	8.0	task_switch	color	switch	s598	0
20.967	1.0	0.1	True	71.0	Color	stay	twobytwo	71.0	0.643	blue	6.0	cue_stay	color	stay	s598	0
23.21	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.704	orange	8.0	task_switch	magnitude	switch	s598	0
26.394	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.48	blue	4.0	cue_switch	magnitude	stay	s598	0
29.303	1.0	0.9	True	89.0	High-Low	switch	twobytwo	89.0	0.827	blue	6.0	cue_switch	magnitude	stay	s598	0
32.346	1.0	0.9	True	89.0	High-Low	stay	twobytwo	89.0	0.471	blue	6.0	cue_stay	magnitude	stay	s598	0
34.725	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.64	orange	8.0	task_switch	color	switch	s598	0
37.633	1.0	0.9	True	89.0	High-Low	n/a	twobytwo	89.0	0.503	orange	6.0	task_switch	magnitude	switch	s598	0
40.421	1.0	0.1	True	89.0	Magnitude	switch	twobytwo	89.0	0.836	orange	6.0	cue_switch	magnitude	stay	s598	0
42.527	1.0	0.1	True	89.0	Orange-Blue	n/a	twobytwo	89.0	0.66	orange	8.0	task_switch	color	switch	s598	0
44.634	1.0	0.1	True	89.0	Orange-Blue	stay	twobytwo	89.0	0.711	orange	8.0	cue_stay	color	stay	s598	0
47.541	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.521	orange	9.0	task_switch	magnitude	switch	s598	0
49.919	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.701	blue	1.0	task_switch	color	switch	s598	0
52.823	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.457	orange	7.0	task_switch	magnitude	switch	s598	0
54.932	1.0	0.1	True	89.0	Color	n/a	twobytwo	89.0	0.677	orange	9.0	task_switch	color	switch	s598	0
57.837	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.565	blue	9.0	cue_stay	color	stay	s598	0
61.429	1.0	0.9	True	71.0	Color	stay	twobytwo	71.0	0.466	blue	3.0	cue_stay	color	stay	s598	0
63.538	1.0	0.1	True	89.0	High-Low	n/a	twobytwo	89.0	0.673	blue	9.0	task_switch	magnitude	switch	s598	0
66.583	1.0	0.9	True	71.0	Magnitude	switch	twobytwo	71.0	0.647	orange	1.0	cue_switch	magnitude	stay	s598	0
69.895	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.522	blue	8.0	cue_stay	magnitude	stay	s598	0
72.934	1.0	0.9	True	89.0	Magnitude	stay	twobytwo	89.0	0.545	blue	9.0	cue_stay	magnitude	stay	s598	0
75.039	1.0	0.1	True	71.0	Color	n/a	twobytwo	71.0	0.632	blue	1.0	task_switch	color	switch	s598	0
77.946	1.0	0.9	True	89.0	Magnitude	n/a	twobytwo	89.0	0.605	blue	8.0	task_switch	magnitude	switch	s598	0
