onset	duration	choice	experiment_exp_id	key_press	large_amount	later_delay	response_time	small_amount	trial_type	worker_id
-1.346	4.0	smaller_sooner	discount_fixed	71	45.0	107.0	3.058	20.0	smaller_sooner	s568
3.428	4.0	larger_later	discount_fixed	89	77.0	24.0	1.889	20.0	larger_later	s568
8.069	4.0	smaller_sooner	discount_fixed	71	39.0	161.0	1.492	20.0	smaller_sooner	s568
12.641	4.0	smaller_sooner	discount_fixed	71	62.0	180.0	1.638	20.0	smaller_sooner	s568
18.095	4.0	smaller_sooner	discount_fixed	71	24.0	139.0	2.309	20.0	smaller_sooner	s568
23.482	4.0	larger_later	discount_fixed	89	58.0	72.0	1.106	20.0	larger_later	s568
28.055	4.0	smaller_sooner	discount_fixed	71	56.0	93.0	2.274	20.0	smaller_sooner	s568
34.328	4.0	larger_later	discount_fixed	89	45.0	26.0	1.166	20.0	larger_later	s568
39.851	4.0	smaller_sooner	discount_fixed	71	23.0	42.0	1.381	20.0	smaller_sooner	s568
44.421	4.0	larger_later	discount_fixed	89	50.0	41.0	2.242	20.0	larger_later	s568
49.058	4.0	smaller_sooner	discount_fixed	71	25.0	176.0	1.464	20.0	smaller_sooner	s568
53.697	4.0	larger_later	discount_fixed	89	54.0	22.0	1.269	20.0	larger_later	s568
58.811	4.0	smaller_sooner	discount_fixed	71	29.0	44.0	2.689	20.0	smaller_sooner	s568
64.129	4.0	smaller_sooner	discount_fixed	71	24.0	89.0	1.83	20.0	smaller_sooner	s568
68.7	4.0	smaller_sooner	discount_fixed	71	23.0	77.0	1.571	20.0	smaller_sooner	s568
73.271	4.0	smaller_sooner	discount_fixed	71	27.0	130.0	1.07	20.0	smaller_sooner	s568
77.842	4.0	smaller_sooner	discount_fixed	71	23.0	134.0	1.371	20.0	smaller_sooner	s568
82.686	4.0	smaller_sooner	discount_fixed	71	55.0	107.0	3.137	20.0	smaller_sooner	s568
87.188	4.0	smaller_sooner	discount_fixed	71	44.0	143.0	1.213	20.0	smaller_sooner	s568
92.846	4.0	smaller_sooner	discount_fixed	71	23.0	110.0	1.603	20.0	smaller_sooner	s568
97.758	4.0	smaller_sooner	discount_fixed	71	65.0	156.0	2.207	20.0	smaller_sooner	s568
102.396	4.0	smaller_sooner	discount_fixed	71	22.0	27.0	2.225	20.0	smaller_sooner	s568
106.897	4.0	larger_later	discount_fixed	89	50.0	59.0	2.13	20.0	larger_later	s568
111.4	4.0	smaller_sooner	discount_fixed	71	85.0	129.0	2.405	20.0	smaller_sooner	s568
116.514	4.0	larger_later	discount_fixed	89	66.0	58.0	1.527	20.0	larger_later	s568
122.648	4.0	smaller_sooner	discount_fixed	71	49.0	172.0	1.89	20.0	smaller_sooner	s568
127.492	4.0	larger_later	discount_fixed	89	73.0	44.0	1.583	20.0	larger_later	s568
132.061	4.0	larger_later	discount_fixed	89	58.0	73.0	2.408	20.0	larger_later	s568
