onset	duration	condition	correct	correct_response	experiment_exp_id	key_press	response_time	stim_color	stim_word	trial_type	worker_id
3.515	1.5	congruent	1.0	89.0	stroop	89	0.574	red	red	congruent	s601
5.79	1.5	incongruent	1.0	71.0	stroop	71	0.657	blue	red	incongruent	s601
7.793	1.5	congruent	1.0	82.0	stroop	82	0.362	green	green	congruent	s601
10.202	1.5	congruent	1.0	71.0	stroop	71	0.49	blue	blue	congruent	s601
12.206	1.5	congruent	1.0	82.0	stroop	82	0.47	green	green	congruent	s601
14.343	1.5	congruent	1.0	82.0	stroop	82	0.673	green	green	congruent	s601
16.347	1.5	congruent	1.0	89.0	stroop	89	0.555	red	red	congruent	s601
18.353	1.5	incongruent	0.0	82.0	stroop	71	1.106	green	red	incongruent	s601
20.354	1.5	congruent	1.0	89.0	stroop	89	0.607	red	red	congruent	s601
22.631	1.5	incongruent	1.0	71.0	stroop	71	0.567	blue	green	incongruent	s601
24.633	1.5	incongruent	1.0	89.0	stroop	89	0.708	red	green	incongruent	s601
26.906	1.5	incongruent	1.0	89.0	stroop	89	0.627	red	blue	incongruent	s601
29.179	1.5	incongruent	1.0	89.0	stroop	89	0.657	red	green	incongruent	s601
31.181	1.5	congruent	1.0	89.0	stroop	89	0.472	red	red	congruent	s601
33.865	1.5	incongruent	1.0	82.0	stroop	82	0.498	green	blue	incongruent	s601
35.867	1.5	congruent	1.0	82.0	stroop	82	0.483	green	green	congruent	s601
38.141	1.5	congruent	1.0	89.0	stroop	89	0.595	red	red	congruent	s601
40.146	1.5	congruent	1.0	89.0	stroop	89	0.459	red	red	congruent	s601
42.151	1.5	incongruent	1.0	89.0	stroop	89	0.476	red	blue	incongruent	s601
44.426	1.5	congruent	1.0	82.0	stroop	82	0.598	green	green	congruent	s601
46.565	1.5	congruent	1.0	89.0	stroop	89	0.55	red	red	congruent	s601
49.115	1.5	incongruent	1.0	82.0	stroop	82	0.501	green	blue	incongruent	s601
51.525	1.5	incongruent	1.0	89.0	stroop	89	0.789	red	blue	incongruent	s601
53.527	1.5	incongruent	1.0	89.0	stroop	89	0.655	red	green	incongruent	s601
55.53	1.5	incongruent	1.0	89.0	stroop	89	0.575	red	green	incongruent	s601
57.532	1.5	congruent	1.0	71.0	stroop	71	0.598	blue	blue	congruent	s601
60.079	1.5	congruent	1.0	89.0	stroop	89	0.511	red	red	congruent	s601
62.221	1.5	congruent	1.0	89.0	stroop	89	0.594	red	red	congruent	s601
64.226	1.5	congruent	1.0	82.0	stroop	82	0.642	green	green	congruent	s601
66.231	1.5	congruent	1.0	82.0	stroop	82	0.523	green	green	congruent	s601
68.509	1.5	incongruent	1.0	82.0	stroop	82	0.638	green	red	incongruent	s601
70.514	1.5	congruent	1.0	89.0	stroop	89	0.572	red	red	congruent	s601
72.518	1.5	incongruent	1.0	89.0	stroop	89	0.469	red	green	incongruent	s601
74.658	1.5	incongruent	1.0	82.0	stroop	82	0.781	green	blue	incongruent	s601
76.664	1.5	incongruent	1.0	82.0	stroop	82	0.499	green	blue	incongruent	s601
78.939	1.5	congruent	1.0	89.0	stroop	89	0.43	red	red	congruent	s601
81.077	1.5	incongruent	1.0	71.0	stroop	71	0.507	blue	red	incongruent	s601
83.491	1.5	congruent	1.0	71.0	stroop	71	0.413	blue	blue	congruent	s601
85.496	1.5	congruent	1.0	71.0	stroop	71	0.422	blue	blue	congruent	s601
87.501	1.5	incongruent	1.0	82.0	stroop	82	0.721	green	red	incongruent	s601
90.322	1.5	incongruent	1.0	89.0	stroop	89	0.639	red	blue	incongruent	s601
92.328	1.5	incongruent	0.0	71.0	stroop	82	0.68	blue	red	incongruent	s601
94.331	1.5	congruent	1.0	89.0	stroop	89	0.546	red	red	congruent	s601
96.472	1.5	congruent	1.0	71.0	stroop	71	0.622	blue	blue	congruent	s601
98.478	1.5	incongruent	1.0	71.0	stroop	71	0.663	blue	red	incongruent	s601
100.483	1.5	congruent	1.0	82.0	stroop	82	0.559	green	green	congruent	s601
102.489	1.5	incongruent	1.0	82.0	stroop	82	0.534	green	red	incongruent	s601
104.494	1.5	congruent	1.0	71.0	stroop	71	0.593	blue	blue	congruent	s601
106.5	1.5	incongruent	1.0	82.0	stroop	82	0.691	green	red	incongruent	s601
108.504	1.5	congruent	1.0	71.0	stroop	71	0.623	blue	blue	congruent	s601
110.51	1.5	incongruent	1.0	71.0	stroop	71	0.429	blue	red	incongruent	s601
112.787	1.5	incongruent	1.0	89.0	stroop	89	0.399	red	blue	incongruent	s601
114.79	1.5	congruent	1.0	71.0	stroop	71	0.604	blue	blue	congruent	s601
116.929	1.5	congruent	1.0	82.0	stroop	82	0.454	green	green	congruent	s601
118.932	1.5	congruent	1.0	82.0	stroop	82	0.485	green	green	congruent	s601
121.07	1.5	congruent	1.0	71.0	stroop	71	0.606	blue	blue	congruent	s601
123.075	1.5	congruent	1.0	89.0	stroop	89	0.512	red	red	congruent	s601
125.081	1.5	incongruent	1.0	71.0	stroop	71	1.112	blue	red	incongruent	s601
127.087	1.5	incongruent	1.0	71.0	stroop	71	0.482	blue	green	incongruent	s601
129.364	1.5	incongruent	1.0	82.0	stroop	82	0.766	green	red	incongruent	s601
131.366	1.5	incongruent	1.0	82.0	stroop	82	0.578	green	blue	incongruent	s601
133.506	1.5	congruent	1.0	71.0	stroop	71	0.571	blue	blue	congruent	s601
135.919	1.5	incongruent	1.0	82.0	stroop	82	0.68	green	blue	incongruent	s601
138.194	1.5	congruent	1.0	82.0	stroop	82	0.508	green	green	congruent	s601
140.879	1.5	congruent	1.0	71.0	stroop	71	0.407	blue	blue	congruent	s601
142.881	1.5	congruent	1.0	89.0	stroop	89	0.526	red	red	congruent	s601
145.292	1.5	congruent	1.0	82.0	stroop	82	0.473	green	green	congruent	s601
147.431	1.5	incongruent	1.0	89.0	stroop	89	0.787	red	blue	incongruent	s601
150.117	1.5	incongruent	1.0	82.0	stroop	82	0.611	green	blue	incongruent	s601
152.119	1.5	incongruent	1.0	89.0	stroop	89	0.508	red	green	incongruent	s601
154.257	1.5	congruent	1.0	89.0	stroop	89	0.509	red	red	congruent	s601
157.216	1.5	incongruent	1.0	82.0	stroop	82	0.581	green	red	incongruent	s601
159.22	1.5	incongruent	1.0	89.0	stroop	89	0.5	red	blue	incongruent	s601
161.498	1.5	incongruent	1.0	89.0	stroop	89	0.448	red	blue	incongruent	s601
163.504	1.5	congruent	1.0	82.0	stroop	82	0.47	green	green	congruent	s601
165.508	1.5	congruent	1.0	71.0	stroop	71	0.417	blue	blue	congruent	s601
167.51	1.5	incongruent	1.0	71.0	stroop	71	0.377	blue	red	incongruent	s601
169.512	1.5	congruent	1.0	71.0	stroop	71	0.366	blue	blue	congruent	s601
171.653	1.5	congruent	1.0	82.0	stroop	82	0.522	green	green	congruent	s601
173.658	1.5	incongruent	0.0	89.0	stroop	82	0.618	red	green	incongruent	s601
175.661	1.5	congruent	1.0	71.0	stroop	71	0.624	blue	blue	congruent	s601
177.803	1.5	incongruent	1.0	71.0	stroop	71	0.726	blue	green	incongruent	s601
179.808	1.5	incongruent	1.0	71.0	stroop	71	0.456	blue	green	incongruent	s601
181.811	1.5	incongruent	1.0	71.0	stroop	71	0.429	blue	green	incongruent	s601
183.95	1.5	congruent	1.0	71.0	stroop	71	0.385	blue	blue	congruent	s601
186.088	1.5	congruent	1.0	82.0	stroop	82	0.496	green	green	congruent	s601
188.366	1.5	incongruent	1.0	71.0	stroop	71	0.909	blue	red	incongruent	s601
191.051	1.5	congruent	1.0	71.0	stroop	71	0.524	blue	blue	congruent	s601
193.057	1.5	congruent	1.0	82.0	stroop	82	0.525	green	green	congruent	s601
195.061	1.5	incongruent	1.0	89.0	stroop	89	0.477	red	green	incongruent	s601
197.338	1.5	incongruent	1.0	71.0	stroop	71	0.671	blue	green	incongruent	s601
199.345	1.5	congruent	1.0	89.0	stroop	89	0.564	red	red	congruent	s601
201.346	1.5	incongruent	1.0	71.0	stroop	71	0.742	blue	green	incongruent	s601
203.347	1.5	incongruent	1.0	71.0	stroop	71	0.552	blue	green	incongruent	s601
205.35	1.5	incongruent	0.0	82.0	stroop	89	0.593	green	red	incongruent	s601
207.356	1.5	incongruent	0.0	82.0	stroop	71	0.981	green	blue	incongruent	s601
