onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-52.696	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	17.805	n/a	instructions	s586
3.012	5.276	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	5.276	1,0,0,2,3,0,0,0,0	to_hand	s586
8.29	2.598	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	2.598	1,0,0,2,3,0,0,0,0	to_board	s586
10.891	1.012	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.012	1,0,0,2,3,0,0,0,0	to_hand	s586
11.905	1.131	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	1.131	1,0,0,2,3,0,0,0,0	to_board	s586
13.038	1.782	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.782	1,0,0,2,3,0,0,0,0	to_hand	s586
14.822	0.704	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.704	1,0,0,2,3,0,0,0,0	to_board	s586
15.53	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s586
18.031	2.593	1	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	2.593	1,2,0,3,0,0,0,0,0	to_hand	s586
20.625	1.177	0	UA_with_intermediate	1,2,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	1.177	1,2,0,3,0,0,0,0,0	to_board	s586
21.805	5.117	0	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	5.117	1,2,0,3,0,0,0,0,0	to_hand	s586
26.923	1.897	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.897	1,2,0,3,0,0,0,0,0	to_board	s586
28.821	0.808	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.808	1,2,0,3,0,0,0,0,0	to_hand	s586
29.63	1.825	0	UA_with_intermediate	1,3,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	1.825	1,2,0,3,0,0,0,0,0	to_board	s586
31.457	1.844	0	UA_with_intermediate	1,3,0,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.844	1,2,0,3,0,0,0,0,0	to_hand	s586
33.302	0.546	0	UA_with_intermediate	1,3,2,0,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	0.546	1,2,0,3,0,0,0,0,0	to_board	s586
33.851	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	feedback	s586
34.851	1.1	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	1.0	n/a	n/a	ITI	s586
35.955	4.146	1	UA_without_intermediate	0,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	82.0	2.0	4.146	0,0,0,1,2,0,3,0,0	to_hand	s586
40.102	0.838	0	UA_without_intermediate	3,0,0,1,2,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.838	0,0,0,1,2,0,3,0,0	to_board	s586
40.942	4.29	0	UA_without_intermediate	3,0,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	4.29	0,0,0,1,2,0,3,0,0	to_hand	s586
45.234	1.594	0	UA_without_intermediate	3,2,0,1,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	1.594	0,0,0,1,2,0,3,0,0	to_board	s586
46.831	0.597	0	UA_without_intermediate	3,2,0,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	71.0	2.0	0.597	0,0,0,1,2,0,3,0,0	to_hand	s586
47.429	0.531	0	UA_without_intermediate	3,2,1,0,0,0,0,0,0	practice	ward_and_allport	3,2,1,0,0,0,0,0,0	89.0	2.0	0.531	0,0,0,1,2,0,3,0,0	to_board	s586
47.964	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	feedback	s586
48.964	1.2	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	2.0	n/a	n/a	ITI	s586
50.165	4.174	1	UA_without_intermediate	0,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	4.174	0,0,0,1,2,0,3,0,0	to_hand	s586
54.341	0.662	0	UA_without_intermediate	2,0,0,1,0,0,3,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.662	0,0,0,1,2,0,3,0,0	to_board	s586
55.005	1.372	0	UA_without_intermediate	2,0,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	82.0	3.0	1.372	0,0,0,1,2,0,3,0,0	to_hand	s586
56.379	2.207	0	UA_without_intermediate	2,3,0,1,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	2.207	0,0,0,1,2,0,3,0,0	to_board	s586
58.587	0.486	0	UA_without_intermediate	2,3,0,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	71.0	3.0	0.486	0,0,0,1,2,0,3,0,0	to_hand	s586
59.075	0.365	0	UA_without_intermediate	2,3,1,0,0,0,0,0,0	practice	ward_and_allport	2,3,1,0,0,0,0,0,0	89.0	3.0	0.365	0,0,0,1,2,0,3,0,0	to_board	s586
59.445	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	feedback	s586
60.445	1.0	0	UA_without_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	3.0	n/a	n/a	ITI	s586
63.45	4.286	1	PA_with_intermediate	0,0,0,1,2,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	0.0	4.286	0,0,0,1,2,3,0,0,0	to_hand	s586
67.737	1.97	0	PA_with_intermediate	0,0,0,1,2,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	82.0	0.0	1.97	0,0,0,1,2,3,0,0,0	to_board	s586
69.709	2.663	0	PA_with_intermediate	0,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	0.0	2.663	0,0,0,1,2,3,0,0,0	to_hand	s586
72.374	0.915	0	PA_with_intermediate	2,0,0,1,0,0,3,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	89.0	0.0	0.915	0,0,0,1,2,3,0,0,0	to_board	s586
73.291	2.299	0	PA_with_intermediate	2,0,0,1,0,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	82.0	0.0	2.299	0,0,0,1,2,3,0,0,0	to_hand	s586
75.591	0.79	0	PA_with_intermediate	2,0,0,1,3,0,0,0,0	test	ward_and_allport	2,0,0,1,3,0,0,0,0	71.0	0.0	0.79	0,0,0,1,2,3,0,0,0	to_board	s586
76.387	1.0	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s586
77.387	2.768	0	PA_with_intermediate	n/a	test	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	ITI	s586
80.157	4.294	1	PA_with_intermediate	1,2,0,0,0,0,0,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	89.0	1.0	4.294	1,2,3,0,0,0,0,0,0	to_hand	s586
84.452	1.28	0	PA_with_intermediate	1,2,0,0,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	82.0	1.0	1.28	1,2,3,0,0,0,0,0,0	to_board	s586
85.735	6.631	0	PA_with_intermediate	1,0,0,0,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	89.0	1.0	6.631	1,2,3,0,0,0,0,0,0	to_hand	s586
92.367	0.505	0	PA_with_intermediate	1,0,0,2,0,0,3,0,0	test	ward_and_allport	1,3,0,2,0,0,0,0,0	71.0	1.0	0.505	1,2,3,0,0,0,0,0,0	to_board	s586
