onset	duration	correct	correct_response	cue	experiment_exp_id	flanker_location	flanker_middle_direction	flanker_type	key_press	response_time	trial_id	worker_id
3.017	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
3.526	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.707	stim	s586
5.629	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
6.134	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.615	stim	s586
8.238	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
8.742863999999999	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.466	stim	s586
10.847	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
11.350727999999998	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.408	stim	s586
13.454	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
13.958592000000001	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.627	stim	s586
16.062	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
16.57	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.46	stim	s586
18.674	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
19.181864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.467	stim	s586
21.285	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
21.789864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.513	stim	s586
23.894	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
24.399	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.51	stim	s586
26.502	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
27.004592	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.5	stim	s586
29.109	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
29.614455999999997	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.579	stim	s586
31.718	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
32.228864	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.487	stim	s586
34.332	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
34.841864	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.474	stim	s586
36.945	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
37.453	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.635	stim	s586
39.557	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
40.061	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.506	stim	s586
42.164	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
42.668864	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.559	stim	s586
44.772	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
45.277	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.566	stim	s586
47.381	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
47.889864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.529	stim	s586
49.993	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
50.504	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.497	stim	s586
52.607	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
53.115592	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.619	stim	s586
55.219	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
55.725	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.603	stim	s586
57.828	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
58.334184	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.711	stim	s586
60.438	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
60.94332	1.7	1.0	71.0	n/a	attention_network_task	up	right	congruent	71	0.472	stim	s586
63.047	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
63.552	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.553	stim	s586
65.656	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
66.167864	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.521	stim	s586
68.271	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
68.775864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.677	stim	s586
70.879	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
71.389864	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.55	stim	s586
73.493	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
74.0	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.741	stim	s586
76.103	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
76.606864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.657	stim	s586
78.71	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
79.21704799999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.639	stim	s586
81.322	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
81.832864	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.614	stim	s586
83.937	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
84.44059200000001	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.635	stim	s586
86.544	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
87.04704799999999	1.7	1.0	71.0	n/a	attention_network_task	down	right	incongruent	71	0.631	stim	s586
89.152	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
89.657864	1.7	1.0	89.0	n/a	attention_network_task	down	left	incongruent	89	0.693	stim	s586
91.761	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
92.268728	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.634	stim	s586
94.373	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
94.87872800000001	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.546	stim	s586
96.982	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
97.487	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.525	stim	s586
99.59	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
100.095	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.577	stim	s586
102.199	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
102.70272800000001	1.7	1.0	89.0	n/a	attention_network_task	up	left	congruent	89	0.745	stim	s586
104.806	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
105.311	1.7	1.0	89.0	n/a	attention_network_task	down	left	congruent	89	0.581	stim	s586
107.416	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
107.92	1.7	1.0	89.0	n/a	attention_network_task	up	left	incongruent	89	0.542	stim	s586
110.023	0.1	n/a	n/a	double	attention_network_task	n/a	n/a	n/a	-1	n/a	doublecue	s586
110.527728	1.7	1.0	71.0	n/a	attention_network_task	down	right	congruent	71	0.683	stim	s586
112.631	0.1	n/a	n/a	spatial	attention_network_task	n/a	n/a	n/a	-1	n/a	spatialcue	s586
113.139	1.7	1.0	71.0	n/a	attention_network_task	up	right	incongruent	71	0.578	stim	s586
