onset	duration	planning	condition	current_position	exp_stage	experiment_exp_id	goal_state	key_press	problem_id	response_time	start_state	trial_id	worker_id
-59.573	0.0	0	n/a	n/a	n/a	ward_and_allport	n/a	32.0	n/a	24.929	n/a	instructions	s541
3.009	4.285	1	UA_with_intermediate	1,0,0,2,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	4.285	1,0,0,2,3,0,0,0,0	to_hand	s541
7.295	0.731	0	UA_with_intermediate	1,0,0,2,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	0.731	1,0,0,2,3,0,0,0,0	to_board	s541
8.028	1.493	0	UA_with_intermediate	1,0,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	71.0	0.0	1.493	1,0,0,2,3,0,0,0,0	to_hand	s541
9.522	0.439	0	UA_with_intermediate	1,2,0,0,0,0,3,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.439	1,0,0,2,3,0,0,0,0	to_board	s541
9.962	1.188	0	UA_with_intermediate	1,2,0,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	82.0	0.0	1.188	1,0,0,2,3,0,0,0,0	to_hand	s541
11.152	0.528	0	UA_with_intermediate	1,2,3,0,0,0,0,0,0	practice	ward_and_allport	1,2,3,0,0,0,0,0,0	89.0	0.0	0.528	1,0,0,2,3,0,0,0,0	to_board	s541
11.684	1.0	0	UA_with_intermediate	n/a	practice	ward_and_allport	n/a	-1.0	0.0	n/a	n/a	feedback	s541
14.187	3.989	1	UA_with_intermediate	1,0,0,3,0,0,0,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	89.0	1.0	3.989	1,2,0,3,0,0,0,0,0	to_hand	s541
18.177	1.505	0	UA_with_intermediate	1,0,0,3,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	82.0	1.0	1.505	1,2,0,3,0,0,0,0,0	to_board	s541
19.685	0.542	0	UA_with_intermediate	1,0,0,0,0,0,2,0,0	practice	ward_and_allport	1,3,2,0,0,0,0,0,0	71.0	1.0	0.542	1,2,0,3,0,0,0,0,0	to_hand	s541
